source,source_id,query,title,year,journal,brain_system,feature_type,phenotype,diagnostic_context,relationship,direction,mechanism,directness,evidence_strength,supporting_sentence,citation_id,extraction_model,extraction_confidence
pubmed,34463411,Barratt Impulsiveness Scale fMRI,"Cocaine cue-induced mesocorticolimbic activation in cocaine users: Effects of personality traits, lifetime drug use, and acute stimulant ingestion.",2022,Addiction biology,unknown,unknown,nonplanning impulsivity,unknown,associates_with,higher,unclear,unclear,0.6,"Among the cocaine users, larger drug cue-induced responses during the placebo session were correlated with higher Barratt Impulsiveness Scale (BIS-11) nonplanning scores (associative striatum)",34463411,vllm:mistral-7b-instruct-v0.3,medium
pubmed,34792871,Barratt Impulsiveness Scale fMRI,How Interpersonal Psychotherapy Changes the Brain: A Study of fMRI in Borderline Personality Disorder.,2021,The Journal of clinical psychiatry,unknown,functional connectivity,impulsivity (general),Borderline Personality Disorder,associated_with,unclear,,indirect,0.7,The Barratt Impulsiveness Scale-version 11 (BIS-11) showed significant between-subject effect in favor of the IPT-BPD-R-treated group.,34792871,vllm:mistral-7b-instruct-v0.3,high
pubmed,21763642,Barratt Impulsiveness Scale fMRI,Neural substrates of time perception and impulsivity.,2011,Brain research,unknown,functional connectivity,impulsivity (general),unknown,associated_with,unclear,,direct,0.8,"Activation in the core control network, thus, may form a biological marker for cognitive time management and for impulsiveness.",21763642,vllm:mistral-7b-instruct-v0.3,high
pubmed,32464339,Barratt Impulsiveness Scale fMRI,Investigation of structure-function correlation among the young offspring of patients with bipolar disorder.,2020,Psychiatry research. Neuroimaging,unknown,structural connectivity,impulsivity (general),bipolar disorder,associated_with,unclear,,unclear,0.7,"FA values in the SLF were negatively correlated with Stroop interference, the Wisconsin Card Sorting Test, and the Trail Making Test (B-A) scores.",32464339,vllm:mistral-7b-instruct-v0.3,medium
pubmed,25241087,Barratt Impulsiveness Scale fMRI,Response inhibition and its relation to multidimensional impulsivity.,2014,NeuroImage,unknown,unknown,impulsivity (general),unknown,associated_with,unclear,,unclear,0.7,"Impulsivity is a multidimensional construct that has been suggested as a vulnerability factor for several psychiatric disorders, especially addiction disorders.",25241087,vllm:mistral-7b-instruct-v0.3,medium
pubmed,27095357,Barratt Impulsiveness Scale fMRI,Sex differences in impulsivity and brain morphometry in methamphetamine users.,2017,Brain structure & function,unknown,unknown,impulsivity (general),unknown,associated_with,higher,unclear,unclear,0.8,"METH users had higher impulsivity scores, on both the Cognitive and Behavioral Factors from the BIS (p < 0.0001-0.0001).",27095357,vllm:mistral-7b-instruct-v0.3,high
pubmed,37909379,Barratt Impulsiveness Scale fMRI,Changes in aspartate metabolism in the medial-prefrontal cortex of nicotine addicts based on J-edited magnetic resonance spectroscopy.,2023,Human brain mapping,unknown,unknown,impulsivity (general),nicotine addiction,associated_with,unclear,,unclear,0.6,"The elevated Asp level was observed in mPFC of NAs in contrast to nonsmokers, and the Asp level was positively correlated with the amount of daily smoking.",37909379,vllm:mistral-7b-instruct-v0.3,medium
pubmed,27743376,Barratt Impulsiveness Scale fMRI,Cortical folding patterns are associated with impulsivity in healthy young adults.,2017,Brain imaging and behavior,unknown,structural connectivity,impulsivity (general),unknown,associated_with,higher,,direct,0.8,"BIS subscores were positively correlated with cortical folding in several distinct areas: Total and attention scores were positively correlated with LGI in the left postcentral gyrus, cingulate gyrus, precentral gyrus, pars opercularis of the inferior frontal gyrus, right middle temporal gyrus, superior parietal gyrus, pericalcarine gyrus, and lateral occipital gyrus.",27743376,vllm:mistral-7b-instruct-v0.3,high
pubmed,33951944,Barratt Impulsiveness Scale fMRI,Distinct clinical manifestations of obsessive-compulsive disorder are associated with cortical thickness alteration.,2022,The Australian and New Zealand journal of psychiatry,unknown,structural connectivity,impulsivity (general),obsessive-compulsive disorder,associated_with,unclear,,unclear,0.7,"OCD patients with more obsessive beliefs and attentional impulsivity (OCD_OB_AT) had reduced cortical thickness at the inferior parietal gyrus, the superior and middle temporal gyrus and the insula compared with OCD patients with higher score on the non-planning impulsivity (OCD_NP)",33951944,vllm:mistral-7b-instruct-v0.3,high
pubmed,35852565,Barratt Impulsiveness Scale fMRI,Neural correlates of risky decision making in Parkinson's disease patients with impulse control disorders.,2022,Experimental brain research,unknown,functional connectivity,impulsivity (general),Parkinson's disease with impulse control disorders,associated_with,unclear,neural processing of risk-related information and outcomes,unclear,0.7,"Patients with ICDs showed greater urn choice-specific activation in the right middle frontal gyrus, overlapping the dorsal premotor cortex.",35852565,vllm:mistral-7b-instruct-v0.3,high
pubmed,32645662,Barratt Impulsiveness Scale fMRI,Differential brain responses for perception of pain during empathic response in binge drinkers compared to non-binge drinkers.,2020,NeuroImage. Clinical,unknown,functional connectivity,impulsivity (general),Alcohol Use Disorders (AUD),associated_with,unclear,,unclear,0.6,Individuals who engage in binge drinking behaviors may show evidence of impaired cognitive function and emotional dysregulation.,32645662,vllm:mistral-7b-instruct-v0.3,medium
pubmed,18479820,Barratt Impulsiveness Scale fMRI,An event-related fMRI study on risk taking by healthy individuals of high or low impulsiveness.,2008,Neuroscience letters,unknown,functional connectivity,impulsivity (general),unknown,associated_with,higher,,direct,0.8,We demonstrated that a stronger activation in the insula-orbitofrontal-parietal regions was found in the high impulsiveness group compared to the low impulsiveness group.,18479820,vllm:mistral-7b-instruct-v0.3,high
pubmed,21783257,Barratt Impulsiveness Scale fMRI,Is cerebellar volume related to bipolar disorder?,2011,Journal of affective disorders,unknown,unknown,impulsivity (general),bipolar disorder,associated_with,unclear,,background,0.5,The findings of cerebellar abnormalities in bipolar disorder (BD) are especially intriguing given the link between the cerebellum emotional and behavioral regulation.,21783257,vllm:mistral-7b-instruct-v0.3,medium
pubmed,39796107,Barratt Impulsiveness Scale fMRI,The Relationship Between Impulsivity Traits and In Vivo Cerebral Serotonin Transporter and Serotonin 2A Receptor Binding in Healthy Individuals: A Double-Tracer PET Study with C-11 DASB and C-11 MDL100907.,2024,International journal of molecular sciences,unknown,unknown,nonplanning impulsivity,unknown,associated_with,higher,serotonergic neurotransmission,direct,0.8,"The region of interest (ROI)-based partial correlation analysis with age, sex, and temperament traits as covariates revealed a significant positive correlation between non-planning impulsiveness and [11C]MDL100907 BPND in the caudate (CAU) at Bonferroni-corrected p < 0.0045.",39796107,vllm:mistral-7b-instruct-v0.3,high
pubmed,26189512,Barratt Impulsiveness Scale fMRI,Abnormalities of cortical structures in adolescent-onset conduct disorder.,2015,Psychological medicine,unknown,unknown,impulsivity (general),conduct disorder,associated_with,unclear,,unclear,0.7,"Cortical thickness of the paralimbic structures was found to be negatively correlated with impulsivity and antisocial behaviors measured by the BIS and APSD, respectively.",26189512,vllm:mistral-7b-instruct-v0.3,medium
pubmed,30105203,Barratt Impulsiveness Scale fMRI,Increased efficiency of brain connectivity networks in veterans with suicide attempts.,2018,NeuroImage. Clinical,unknown,structural connectivity,impulsivity (general),veterans with suicide attempts,associated_with,unclear,,unclear,0.7,Veterans with prior suicide attempt had altered connectivity networks characteristics in the white matter.,30105203,vllm:mistral-7b-instruct-v0.3,medium
pubmed,35434889,Barratt Impulsiveness Scale fMRI,Distinct neural signatures of schizotypy and psychopathy during visual word-nonword recognition.,2022,Human brain mapping,unknown,functional connectivity,impulsivity (general),unknown,associated_with,lower,unclear,unclear,0.7,"Higher Motor Impulsivity was associated with lower activity in the fusiform (bilaterally), inferior frontal (right-sided), and temporal gyri (bilaterally) across all stimuli-types over resting baseline.",35434889,vllm:mistral-7b-instruct-v0.3,high
pubmed,26079873,Barratt Impulsiveness Scale fMRI,Barratt Impulsivity and Neural Regulation of Physiological Arousal.,2015,PloS one,unknown,functional connectivity,BIS total,unknown,associated_with,unclear,Granger causality,direct,0.8,Activity of the ventromedial prefrontal cortex (vmPFC) negatively correlated to and Granger caused skin conductance time course.,26079873,vllm:mistral-7b-instruct-v0.3,high
pubmed,35131529,Barratt Impulsiveness Scale fMRI,Examination of gamma-aminobutyric acid and glutamate-glutamine levels in association with impulsive behavior in adolescent marijuana users.,2022,Drug and alcohol dependence,unknown,unknown,impulsivity (general),adolescent marijuana users,associated_with,unclear,unknown,unclear,0.3,"Impulsivity, identified as a risk factor and consequence of MJ use, has been associated with GABA and Glx levels in healthy and clinical populations.",35131529,vllm:mistral-7b-instruct-v0.3,medium
pubmed,25269835,Barratt Impulsiveness Scale fMRI,Caudate asymmetry is related to attentional impulsivity and an objective measure of ADHD-like attentional problems in healthy adults.,2016,Brain structure & function,unknown,structural connectivity,attentional impulsivity,unknown,associated_with,higher,unclear,unclear,0.7,Larger right relative to left caudate volumes correlated with both higher attentional impulsiveness and worse ADHD scores on the TOVA.,25269835,vllm:mistral-7b-instruct-v0.3,high
pubmed,19560123,Barratt Impulsiveness Scale fMRI,Ventral striatal activation during reward anticipation correlates with impulsivity in alcoholics.,2009,Biological psychiatry,unknown,functional connectivity,impulsivity (general),alcoholics,correlates_with,unclear,,unclear,0.7,Detoxified alcoholics showed reduced activation of the ventral striatum during anticipation of monetary gain relative to healthy control subjects.,19560123,vllm:mistral-7b-instruct-v0.3,medium
pubmed,14572528,Barratt Impulsiveness Scale fMRI,Response inhibition and impulsivity: an fMRI study.,2003,Neuropsychologia,unknown,functional connectivity,impulsivity (general),unknown,associated_with,unclear,,unclear,0.7,"Aggressive, suicidal and violent behaviour have been associated with impulsive personality and difficulty in inhibiting responses.",14572528,vllm:mistral-7b-instruct-v0.3,medium
pubmed,33872964,Barratt Impulsiveness Scale fMRI,Diffusion tensor imaging of corpus callosum in adolescent females with borderline personality disorder.,2021,Journal of psychiatric research,unknown,structural connectivity,impulsivity (general),Borderline Personality Disorder,associated_with,unclear,,unclear,0.7,BPD patients had significantly lower fractional anisotropy (FA) values in the genu and lower mean diffusivity (MD) values in the body of CC. There was a negative correlation between FA values in the genu and body of CC and impulsivity.,33872964,vllm:mistral-7b-instruct-v0.3,high
