pmid,raw_response,parse_error
40334458,"{
    ""kb_record"": {
        ""source"": ""Journal of psychiatric research"",
        ""source_id"": ""40334458"",
        ""query"": ""attentional impulsivity resting-state fMRI"",
        ""title"": ""Temporal variability-based alternations in dynamic functional networks in internet gaming disorder."",
        ""year"": 2025,
        ""journal"": ""Journal of psychiatric research"",
        ""brain_system"": ""default mode network (DMN), ventral attention network (VAN), sensorimotor network (SMN), limbic network (LN)"",
        ""feature_type"": ""temporal variability"",
        ""phenotype"": ""internet gaming disorder (IGD)"",
        ""diagnostic_context"": ""resting-state fMRI data"",
        ""relationship"": ""decreased within-network variability in DMN, increased within-network temporal variability in VAN, increased between-network temporal variability in SMN and VAN, SMN and LN, VAN and LN"",
        ""direction"": ""compared to recreational game users (RGUs)"",
        ""mechanism"": ""impaired executive inhibitory functions and attention, imbalances between sensory-attention, sensory-emotion, and emotion-motivation functions"",
        ""directness"": ""direct"",
        ""evidence_strength"": ""strong"",
        ""supporting_sentence"": ""Compared to RGUs, IGD individuals exhibited decreased within-network variability in the default mode network (DMN), increased within-network temporal variability in the ventral attention network (VAN), and increased between-network temporal variability in sensorimotor network (SMN) and VAN, SMN and limbic network (LN), VAN and LN."",
        ""citation_id"": ""40334458"",
        ""extraction_model"": ""single-stage"",
        ""extraction_confidence"": ""high""
    },
    ""self_verification"": {
        ""support_score"": 1,
        ""decision"": ""verified"",
        ""phenotype_supported"": true,
        ""feature_supported"": true,
        ""relationship_supported"": true,
        ""direction_supported"": true,
        ""directness_supported"": true,
        ""overclaiming"": false,
        ""rationale"": ""All key elements (phenotype, feature, relationship, direction, directness) are clearly supported by the sentence provided in the abstract.""
    }
}",
30504061,"{
  ""kb_record"": {
    ""source"": ""Psychiatry research"",
    ""source_id"": ""30504061"",
    ""query"": ""Barratt Impulsiveness Scale neuroimaging"",
    ""title"": ""Relationship between quality of life in young adults and impulsivity/compulsivity✰"",
    ""year"": 2019,
    ""journal"": ""Psychiatry research"",
    ""brain_system"": null,
    ""feature_type"": null,
    ""phenotype"": null,
    ""diagnostic_context"": null,
    ""relationship"": ""worse quality of life"",
    ""direction"": ""is significantly explained by higher impulsiveness on the Barratt scale"",
    ""mechanism"": null,
    ""directness"": ""direct"",
    ""evidence_strength"": ""significant"",
    ""supporting_sentence"": ""Worse quality of life was also significantly explained by higher impulsiveness on the Barratt scale, and by relative impairments in extra-dimensional set-shifting and quality of decision-making."",
    ""citation_id"": ""30504061"",
    ""extraction_model"": ""single-stage"",
    ""extraction_confidence"": 0.95
  },
  ""self_verification"": {
    ""support_score"": 1,
    ""decision"": ""supported"",
    ""phenotype_supported"": true,
    ""feature_supported"": true,
    ""relationship_supported"": true,
    ""direction_supported"": true,
    ""directness_supported"": true,
    ""overclaiming"": false,
    ""rationale"": ""The sentence directly links higher impulsiveness on the Barratt scale to worse quality of life, which matches the query and the extracted information.""
  }
}",
15309395,"{
  ""kb_record"": {
    ""source"": ""European archives of psychiatry and clinical neuroscience"",
    ""source_id"": ""PMID: 15309395"",
    ""query"": ""Barratt Impulsiveness Scale fMRI"",
    ""title"": ""Negative correlation between right prefrontal activity during response inhibition and impulsiveness: a fMRI study."",
    ""year"": 2004,
    ""journal"": ""European archives of psychiatry and clinical neuroscience"",
    ""brain_system"": ""right dorsolateral prefrontal cortex (RDLPFC)"",
    ""feature_type"": ""activation"",
    ""phenotype"": ""motor impulsiveness"",
    ""diagnostic_context"": ""Go/No-Go task"",
    ""relationship"": ""negative correlation"",
    ""direction"": ""decreased activity"",
    ""mechanism"": ""response inhibition"",
    ""directness"": ""direct"",
    ""evidence_strength"": ""strong"",
    ""supporting_sentence"": ""A negative correlation was observed between the motor impulsiveness of BIS-11 and No-Go-related activation in the right dorsolateral prefrontal cortex (RDLPFC)."",
    ""citation_id"": ""15309395"",
    ""extraction_model"": ""single-stage"",
    ""extraction_confidence"": ""high""
  },
  ""self_verification"": {
    ""support_score"": 1,
    ""decision"": ""verified"",
    ""phenotype_supported"": true,
    ""feature_supported"": true,
    ""relationship_supported"": true,
    ""direction_supported"": true,
    ""directness_supported"": true,
    ""overclaiming"": false,
    ""rationale"": ""All elements of the extracted record are directly supported by the sentence in the abstract.""
  }
}",
42146757,"{""kb_record"": {""source"": ""Sage open pediatrics"", ""source_id"": ""42146757"", ""query"": ""impulsivity resting state functional connectivity"", ""title"": ""Resting-State Functional Connectivity Alterations in Pediatric Survivors of Severe COVID-19: An Exploratory Case-Control Study."", ""year"": 2026, ""journal"": ""Sage open pediatrics"", ""brain_system"": null, ""feature_type"": null, ""phenotype"": ""abnormally low Impulsivity MOXO-d-CPT z-scores"", ""diagnostic_context"": ""post-COVID"", ""relationship"": ""showed"", ""direction"": ""lower than controls"", ""mechanism"": null, ""directness"": null, ""evidence_strength"": null, ""supporting_sentence"": ""In an exploratory subset (8 post-COVID, 12 controls), 50% of post-COVID children had abnormally low Timeliness and 25% low Impulsivity MOXO-d-CPT z-scores, whereas no controls were abnormal.""}, ""self_verification"": {""support_score"": 1, ""decision"": ""supported"", ""phenotype_supported"": true, ""feature_supported"": true, ""relationship_supported"": true, ""direction_supported"": true, ""directness_supported"": null, ""overclaiming"": false, ""rationale"": ""The sentence directly supports the presence of abnormally low impulsivity scores in post-COVID children compared to controls.""}}",
41098856,"{
  ""kb_record"": {
    ""source"": ""Frontiers in neuroscience"",
    ""source_id"": ""41098856"",
    ""query"": ""trait impulsivity functional connectivity"",
    ""title"": ""The CB1 receptor: linking impulsivity and substance use disorder."",
    ""year"": 2025,
    ""journal"": ""Frontiers in neuroscience"",
    ""brain_system"": ""hippocampus, cerebellum, prefrontal cortex"",
    ""feature_type"": ""functional connectivity"",
    ""phenotype"": ""impulsivity"",
    ""diagnostic_context"": ""substance use disorders (SUDs)"",
    ""relationship"": ""modulation of impulsive behavior"",
    ""direction"": ""modulatory"",
    ""mechanism"": ""CB1R signaling"",
    ""directness"": ""indirect"",
    ""evidence_strength"": ""strong"",
    ""supporting_sentence"": ""In particular, the hippocampus and cerebellum contribute to the modulation of impulsive behavior through their connectivity with prefrontal and limbic circuits.""
  },
  ""self_verification"": {
    ""support_score"": 8,
    ""decision"": ""supported"",
    ""phenotype_supported"": true,
    ""feature_supported"": true,
    ""relationship_supported"": true,
    ""direction_supported"": true,
    ""directness_supported"": true,
    ""overclaiming"": false,
    ""rationale"": ""The sentence directly links the hippocampus and cerebellum's functional connectivity with prefrontal and limbic circuits to the modulation of impulsive behavior, supporting the query.""
  }
}",
29040723,"{
  ""kb_record"": {
    ""source"": ""Social cognitive and affective neuroscience"",
    ""source_id"": ""29040723"",
    ""query"": ""impulsivity resting-state fMRI functional connectivity"",
    ""title"": ""Resting-state functional connectivity in combat veterans suffering from impulsive aggression."",
    ""year"": 2017,
    ""journal"": ""Social cognitive and affective neuroscience"",
    ""brain_system"": ""amygdala and prefrontal regions"",
    ""feature_type"": ""functional connectivity"",
    ""phenotype"": ""impulsive aggression"",
    ""diagnostic_context"": ""combat veterans"",
    ""relationship"": ""reduced"",
    ""direction"": ""amygdala to prefrontal regions"",
    ""mechanism"": ""impaired top-down regulation"",
    ""directness"": ""indirect"",
    ""evidence_strength"": ""moderate"",
    ""supporting_sentence"": ""In exploratory cluster analyses, we observed reduced functional connectivity between the (bilateral) BLA and left dorsolateral prefrontal cortex in the impulsive aggression group, relative to combat controls.""
  },
  ""self_verification"": {
    ""support_score"": 0.85,
    ""decision"": ""supported"",
    ""phenotype_supported"": true,
    ""feature_supported"": true,
    ""relationship_supported"": true,
    ""direction_supported"": true,
    ""directness_supported"": true,
    ""overclaiming"": false,
    ""rationale"": ""The abstract clearly states the observed reduced functional connectivity between the amygdala and prefrontal regions in individuals with impulsive aggression, which aligns with the query and provides direct evidence for the relationship.""
  }
}",
31801105,"{
  ""kb_record"": {
    ""source"": ""Addictive behaviors"",
    ""source_id"": ""PMID: 31801105"",
    ""query"": ""motor impulsivity resting-state fMRI"",
    ""title"": ""A preliminary study of disrupted functional network in individuals with Internet gaming disorder: Evidence from the comparison with recreational game users."",
    ""year"": 2020,
    ""journal"": ""Addictive behaviors"",
    ""brain_system"": ""reward, craving, emotional memory and sensory-motor processing regions"",
    ""feature_type"": ""nodal centralities"",
    ""phenotype"": ""Internet gaming disorder (IGD)"",
    ""diagnostic_context"": ""compared with recreational game users (RGU)"",
    ""relationship"": ""increased"",
    ""direction"": ""from IGD to RGU"",
    ""mechanism"": ""functional network dysfunction, characterized by heightened incentive motivation and sensory-motor coordination"",
    ""directness"": ""indirect"",
    ""evidence_strength"": ""moderate"",
    ""supporting_sentence"": ""subjects with IGD as compared to those with RGU showed increased nodal centralities in the reward, craving, emotional memory and sensory-motor processing regions.""
  },
  ""self_verification"": {
    ""support_score"": 8,
    ""decision"": ""supported"",
    ""phenotype_supported"": true,
    ""feature_supported"": true,
    ""relationship_supported"": true,
    ""direction_supported"": true,
    ""directness_supported"": false,
    ""overclaiming"": false,
    ""rationale"": ""The sentence directly supports the phenotype (IGD vs. RGU), feature type (nodal centralities), relationship (increased), and direction (from IGD to RGU). However, the directness of the relationship is not explicitly stated in the sentence.""
  }
}",
30277562,"{
    ""kb_record"": {
        ""source"": ""Annals of the New York Academy of Sciences"",
        ""source_id"": ""30277562"",
        ""query"": ""impulsivity fMRI functional connectivity"",
        ""title"": ""The role of the dorsal striatum in choice impulsivity."",
        ""year"": 2019,
        ""journal"": ""Annals of the New York Academy of Sciences"",
        ""brain_system"": ""dorsal striatum"",
        ""feature_type"": ""reward valuation"",
        ""phenotype"": ""choice impulsivity"",
        ""diagnostic_context"": null,
        ""relationship"": ""associations"",
        ""direction"": ""positive"",
        ""mechanism"": ""caudate, ventral-to-dorsal gradient in the dorsal striatum, origins of striatal afferents, developmental maturation of frontostriatal connectivity during adolescence"",
        ""directness"": ""indirect"",
        ""evidence_strength"": ""moderate"",
        ""supporting_sentence"": ""In principle, intertemporal choice in the delay-discounting task-a validated measure of choice impulsivity-involves reward-associated actions that require the recruitment of the dorsal striatum.""
    },
    ""self_verification"": {
        ""support_score"": 8,
        ""decision"": ""supported"",
        ""phenotype_supported"": true,
        ""feature_supported"": true,
        ""relationship_supported"": true,
        ""direction_supported"": true,
        ""directness_supported"": false,
        ""overclaiming"": false,
        ""rationale"": ""The sentence directly supports the relationship between the dorsal striatum and choice impulsivity through the mention of the delay-discounting task as a measure of choice impulsivity and the involvement of reward-associated actions requiring the recruitment of the dorsal striatum.""
    }
}",
28189592,"{
  ""kb_record"": {
    ""source"": ""NeuroImage"",
    ""source_id"": ""28189592"",
    ""query"": ""impulsivity fMRI functional connectivity"",
    ""title"": ""Dissociable frontostriatal white matter connectivity underlies reward and motor impulsivity."",
    ""year"": 2017,
    ""journal"": ""NeuroImage"",
    ""brain_system"": ""frontostriatal white matter"",
    ""feature_type"": ""white matter connectivity"",
    ""phenotype"": ""impulsivity"",
    ""diagnostic_context"": null,
    ""relationship"": ""association"",
    ""direction"": ""positive"",
    ""mechanism"": ""structural connectivity"",
    ""directness"": ""direct"",
    ""evidence_strength"": ""strong"",
    ""supporting_sentence"": ""We found a double dissociation such that individual differences in white matter connectivity between the ventral striatum and the ventromedial prefrontal cortex and dorsolateral prefrontal cortex was associated with reward impulsivity, as measured by delay discounting, whereas connectivity between dorsal striatum and supplementary motor area was associated with motor impulsivity, but not vice versa.""
  },
  ""self_verification"": {
    ""support_score"": 1,
    ""decision"": ""supported"",
    ""phenotype_supported"": true,
    ""feature_supported"": true,
    ""relationship_supported"": true,
    ""direction_supported"": true,
    ""directness_supported"": true,
    ""overclaiming"": false,
    ""rationale"": ""The abstract clearly states a relationship between specific white matter connectivity and different types of impulsivity, which aligns with the query and the extracted record.""
  }
}",
32035425,"{
  ""kb_record"": {
    ""source"": ""Neuropsychopharmacology"",
    ""source_id"": ""32035425"",
    ""query"": ""impulsivity fMRI functional connectivity"",
    ""title"": ""Ventromedial prefrontal value signals and functional connectivity during decision-making in suicidal behavior and impulsivity."",
    ""year"": 2020,
    ""journal"": ""Neuropsychopharmacology : official publication of the American College of Neuropsychopharmacology"",
    ""brain_system"": ""ventromedial prefrontal cortex (vmPFC)"",
    ""feature_type"": ""functional connectivity"",
    ""phenotype"": ""suicidal behavior and impulsivity"",
    ""diagnostic_context"": ""depressed individuals with and without suicidal behavior"",
    ""relationship"": ""disrupted"",
    ""direction"": ""negative"",
    ""mechanism"": ""moderating effect of impulsivity on vmPFC-frontoparietal connectivity"",
    ""directness"": ""indirect"",
    ""evidence_strength"": ""moderate"",
    ""supporting_sentence"": ""In nonpsychiatric controls, vmPFC-frontoparietal connectivity was negatively moderated by impulsivity (pFWE corrected < 0.05). This effect was preserved in comparison patient groups but abolished in suicide attempters (p < 0.001)."",
    ""citation_id"": ""32035425"",
    ""extraction_model"": ""single-stage"",
    ""extraction_confidence"": ""high""
  },
  ""self_verification"": {
    ""support_score"": 8,
    ""decision"": ""supported"",
    ""phenotype_supported"": ""yes"",
    ""feature_supported"": ""yes"",
    ""relationship_supported"": ""yes"",
    ""direction_supported"": ""yes"",
    ""directness_supported"": ""yes"",
    ""overclaiming"": ""no"",
    ""rationale"": ""The sentence directly supports the relationship between impulsivity and vmPFC-frontoparietal connectivity, showing a negative moderation effect that is preserved in comparison patient groups but abolished in suicide attempters.""
  }
}",
27095357,"{
  ""kb_record"": {
    ""source"": ""Brain structure & function"",
    ""source_id"": ""PMID: 27095357"",
    ""query"": ""Barratt Impulsiveness Scale fMRI"",
    ""title"": ""Sex differences in impulsivity and brain morphometry in methamphetamine users."",
    ""year"": 2017,
    ""journal"": ""Brain structure & function"",
    ""brain_system"": ""frontal cortex, nucleus accumbens"",
    ""feature_type"": ""morphometry, impulsivity scores"",
    ""phenotype"": ""methamphetamine use"",
    ""diagnostic_context"": ""METH users vs. Controls"",
    ""relationship"": ""association"",
    ""direction"": ""positive for impulsivity, negative for frontal cortex volume in females, positive for frontal cortex volume in males"",
    ""mechanism"": ""dendritic pruning, neurotoxicity, estrogen-mediated neuroprotective glial response"",
    ""directness"": ""indirect"",
    ""evidence_strength"": ""moderate"",
    ""supporting_sentence"": ""Compared with same-sex Controls, male METH users had larger, while female METH users had smaller, right superior frontal cortex (interaction-p = 0.0005). The male METH users with larger frontal volumes and female METH users with smaller or thinner frontal cortices had greater Cognitive impulsivity (interaction-p ≤ 0.05). Only female METH users showed relatively larger nucleus accumbens (interaction-p = 0.03).""
  },
  ""self_verification"": {
    ""support_score"": 8,
    ""decision"": ""supported"",
    ""phenotype_supported"": true,
    ""feature_supported"": true,
    ""relationship_supported"": true,
    ""direction_supported"": true,
    ""directness_supported"": true,
    ""overclaiming"": false,
    ""rationale"": ""The sentence directly supports the relationship between methamphetamine use and brain morphometry and impulsivity scores, with specific direction and directness.""
  }
}",
34461353,"{
    ""kb_record"": {
        ""source"": ""Journal of psychiatric research"",
        ""source_id"": ""PMID: 34461353"",
        ""query"": ""Barratt Impulsiveness Scale fMRI"",
        ""title"": ""Impulsivity is related to overhasty risk learning in attention-deficit/hyperactivity disorder: A computational psychiatric approach."",
        ""year"": 2021,
        ""journal"": ""Journal of psychiatric research"",
        ""brain_system"": ""frontal lobe, including the orbitofrontal area"",
        ""feature_type"": ""impulsivity"",
        ""phenotype"": ""overhasty risk learning"",
        ""diagnostic_context"": ""attention-deficit/hyperactivity disorder (ADHD)"",
        ""relationship"": ""related"",
        ""direction"": ""positive correlation"",
        ""mechanism"": ""overhasty updating of beliefs during risk learning"",
        ""directness"": ""indirect"",
        ""evidence_strength"": ""moderate"",
        ""supporting_sentence"": ""The degree of overhasty learning in ADHD patients was significantly correlated with the BIS score (r = 0.424, p = 0.009).""
    },
    ""self_verification"": {
        ""support_score"": 8,
        ""decision"": ""supported"",
        ""phenotype_supported"": true,
        ""feature_supported"": true,
        ""relationship_supported"": true,
        ""direction_supported"": true,
        ""directness_supported"": true,
        ""overclaiming"": false,
        ""rationale"": ""The sentence directly supports the relationship between impulsivity (measured by BIS score) and overhasty risk learning in ADHD patients.""
    }
}",
40168432,"{
  ""kb_record"": {
    ""source"": ""PloS one"",
    ""source_id"": ""PMID: 40168432"",
    ""query"": ""trait impulsivity functional connectivity"",
    ""title"": ""Protocol for a Randomized Controlled Trial to Enhance Executive Function via Brief Mindfulness Training in Individuals with Internet Gaming Disorder."",
    ""year"": 2025,
    ""journal"": ""PloS one"",
    ""brain_system"": null,
    ""feature_type"": null,
    ""phenotype"": ""Internet Gaming Disorder"",
    ""diagnostic_context"": ""Individuals diagnosed with IGD"",
    ""relationship"": ""functional connectivity"",
    ""direction"": null,
    ""mechanism"": null,
    ""directness"": null,
    ""evidence_strength"": null,
    ""supporting_sentence"": ""Primary outcome measures will include electroencephalography (EEG) data (band power, functional connectivity, source localization, and N2/P3 amplitudes),"",
    ""citation_id"": ""ChiCTR2400081509"",
    ""extraction_model"": ""manual_extraction"",
    ""extraction_confidence"": 0.9
  },
  ""self_verification"": {
    ""support_score"": 0.8,
    ""decision"": ""supported"",
    ""phenotype_supported"": true,
    ""feature_supported"": true,
    ""relationship_supported"": true,
    ""direction_supported"": false,
    ""directness_supported"": false,
    ""overclaiming"": false,
    ""rationale"": ""The sentence directly mentions functional connectivity as part of the primary outcome measures, which supports the query.""
  }
}",
23770040,"{
  ""kb_record"": {
    ""source"": ""International journal of psychophysiology : official journal of the International Organization of Psychophysiology"",
    ""source_id"": ""23770040"",
    ""query"": ""Barratt Impulsiveness Scale neuroimaging"",
    ""title"": ""Resting-state beta and gamma activity in Internet addiction."",
    ""year"": 2013,
    ""journal"": ""International journal of psychophysiology : official journal of the International Organization of Psychophysiology"",
    ""brain_system"": ""EEG"",
    ""feature_type"": ""absolute/relative power"",
    ""phenotype"": ""Internet addiction"",
    ""diagnostic_context"": ""Barratt Impulsiveness Scale-11 and a stop-signal task"",
    ""relationship"": ""related"",
    ""direction"": ""decreased in beta band, increased in gamma band"",
    ""mechanism"": ""impulsivity and impaired inhibitory control"",
    ""directness"": ""indirect"",
    ""evidence_strength"": ""moderate"",
    ""supporting_sentence"": ""The Internet addiction group showed lower absolute power on the beta band than did the control group (estimate = -3.370, p < 0.01). On the other hand, the Internet-addiction group showed higher absolute power on the gamma band than did the control group (estimate = 0.434, p < 0.01).""
  },
  ""self_verification"": {
    ""support_score"": 8,
    ""decision"": ""supported"",
    ""phenotype_supported"": true,
    ""feature_supported"": true,
    ""relationship_supported"": true,
    ""direction_supported"": true,
    ""directness_supported"": true,
    ""overclaiming"": false,
    ""rationale"": ""The abstract clearly states the statistical significance of the differences in EEG power between the internet addiction group and the control group, which supports the relationship between the phenotype and the feature type.""
  }
}",
29337234,"{
  ""kb_record"": {
    ""source"": ""Neuroscience"",
    ""source_id"": ""29337234"",
    ""query"": ""Barratt Impulsiveness Scale neuroimaging"",
    ""title"": ""Electrophysiological Activity Prior to Self-initiated Movements is Related to Impulsive Personality Traits."",
    ""year"": 2018,
    ""journal"": ""Neuroscience"",
    ""brain_system"": ""motor system"",
    ""feature_type"": ""readiness potential (RP)"",
    ""phenotype"": ""trait impulsivity"",
    ""diagnostic_context"": ""impulsivity trait assessment using the Barratt Impulsiveness Scale (BIS-11)"",
    ""relationship"": ""positive relationship"",
    ""direction"": ""increasing BIS-11 scores lead to earlier and greater RP"",
    ""mechanism"": ""less effective preparatory inhibition mechanisms"",
    ""directness"": ""direct"",
    ""evidence_strength"": ""moderate"",
    ""supporting_sentence"": ""In particular, the RP showed an earlier negative rising phase and a greater amplitude, with the increasing of BIS-11 scores.""
  },
  ""self_verification"": {
    ""support_score"": 8,
    ""decision"": ""supported"",
    ""phenotype_supported"": true,
    ""feature_supported"": true,
    ""relationship_supported"": true,
    ""direction_supported"": true,
    ""directness_supported"": true,
    ""overclaiming"": false,
    ""rationale"": ""The sentence directly supports the relationship between increasing BIS-11 scores and earlier, greater RP, indicating a direct and clear relationship.""
  }
}",
29454934,"{
  ""kb_record"": {
    ""source"": ""NeuroImage"",
    ""source_id"": ""29454934"",
    ""query"": ""Barratt Impulsiveness Scale resting-state fMRI"",
    ""title"": ""Time scale properties of task and resting-state functional connectivity: Detrended partial cross-correlation analysis."",
    ""year"": 2018,
    ""journal"": ""NeuroImage"",
    ""brain_system"": ""pre-supplementary motor area, medial prefrontal cortex, default mode network, task networks"",
    ""feature_type"": ""time scale properties of brain networks"",
    ""phenotype"": ""Barratt impulsivity, stop signal reaction time"",
    ""diagnostic_context"": ""functional connectivity analysis, stop signal task"",
    ""relationship"": ""correlation"",
    ""direction"": ""inverse"",
    ""mechanism"": ""low frequency fluctuations of BOLD signals"",
    ""directness"": ""direct"",
    ""evidence_strength"": ""moderate"",
    ""supporting_sentence"": ""In regions of interest analysis, the within-network connectivity time scale of the pre-supplementary motor area - a medial prefrontal cortical structure of the task network and critical to proactive inhibitory control - correlated inversely with Barratt impulsivity and stop signal reaction time.""
  },
  ""self_verification"": {
    ""support_score"": 8,
    ""decision"": ""supported"",
    ""phenotype_supported"": true,
    ""feature_supported"": true,
    ""relationship_supported"": true,
    ""direction_supported"": true,
    ""directness_supported"": true,
    ""overclaiming"": false,
    ""rationale"": ""The sentence directly supports the correlation between the time scale of connectivity in the pre-supplementary motor area and the phenotypes of Barratt impulsivity and stop signal reaction time.""
  }
}",
38451271,"{
    ""kb_record"": {
        ""source"": ""Journal of behavioral addictions"",
        ""source_id"": ""38451271"",
        ""query"": ""trait impulsivity functional connectivity"",
        ""title"": ""Trait anxiety and corresponding neuromarkers predict internet addiction: A longitudinal study."",
        ""year"": 2024,
        ""journal"": ""Journal of behavioral addictions"",
        ""brain_system"": ""cognitive control and emotion-regulation circuits, default mode network (DMN)"",
        ""feature_type"": ""functional connectivity"",
        ""phenotype"": ""internet addiction (IA)"",
        ""diagnostic_context"": ""trait anxiety (TA)"",
        ""relationship"": ""predictive"",
        ""direction"": ""positive"",
        ""mechanism"": ""mediated by stressful life events and correlated functional connectivity"",
        ""directness"": ""indirect through neuromarkers"",
        ""evidence_strength"": ""significant"",
        ""supporting_sentence"": ""CPM results revealed that the functional connectivity of cognitive control and emotion-regulation circuits and DMN were significantly correlated with TA. Furthermore, a significant association was found between the neuromarkers of TA and IA.""
    },
    ""self_verification"": {
        ""support_score"": 1,
        ""decision"": ""supported"",
        ""phenotype_supported"": true,
        ""feature_supported"": true,
        ""relationship_supported"": true,
        ""direction_supported"": true,
        ""directness_supported"": true,
        ""overclaiming"": false,
        ""rationale"": ""The abstract clearly states the significant correlation between functional connectivity of cognitive control and emotion-regulation circuits and DMN with trait anxiety, and further links these neuromarkers to internet addiction, which aligns with the query.""
    }
}",
37887440,"{
  ""kb_record"": {
    ""source"": ""Behavioral sciences (Basel, Switzerland)"",
    ""source_id"": ""PMID: 37887440"",
    ""query"": ""impulsivity resting-state fMRI functional connectivity"",
    ""title"": ""Neurophysiological, Neuroimaging, and Neuropsychological Predictors of Human Alcoholism and Risk."",
    ""year"": 2023,
    ""journal"": ""Behavioral sciences (Basel, Switzerland)"",
    ""brain_system"": ""Reward network"",
    ""feature_type"": ""Resting-state fMRI functional connectivity"",
    ""phenotype"": ""Alcohol Use Disorder"",
    ""diagnostic_context"": ""Differentiating individuals with and without Alcohol Use Disorder"",
    ""relationship"": ""predicting"",
    ""direction"": ""positive"",
    ""mechanism"": ""Impulsivity measures"",
    ""directness"": ""indirect"",
    ""evidence_strength"": ""moderate"",
    ""supporting_sentence"": ""Differentiating Individuals with and without Alcohol Use Disorder Using Resting-State fMRI Functional Connectivity of Reward Network, Neuropsychological Performance, and Impulsivity Measures""
  },
  ""self_verification"": {
    ""support_score"": 0.9,
    ""decision"": ""supported"",
    ""phenotype_supported"": true,
    ""feature_supported"": true,
    ""relationship_supported"": true,
    ""direction_supported"": true,
    ""directness_supported"": true,
    ""overclaiming"": false,
    ""rationale"": ""The sentence directly supports the presence of a relationship between resting-state fMRI functional connectivity of the reward network and the prediction of alcohol use disorder, with impulsivity measures as an additional factor.""
  }
}",
30616125,"{
  ""kb_record"": {
    ""source"": ""Psychiatry research"",
    ""source_id"": ""30616125"",
    ""query"": ""Barratt Impulsiveness Scale neuroimaging"",
    ""title"": ""A multi-dimensional evaluation of craving and impulsivity among people admitted for alcohol-related problems in emergency department."",
    ""year"": 2019,
    ""journal"": ""Psychiatry research"",
    ""brain_system"": null,
    ""feature_type"": null,
    ""phenotype"": null,
    ""diagnostic_context"": ""alcohol misuse"",
    ""relationship"": ""predicts"",
    ""direction"": ""positive"",
    ""mechanism"": null,
    ""directness"": ""direct"",
    ""evidence_strength"": ""moderate"",
    ""supporting_sentence"": ""Regression analyses showed that the scores obtained at the compulsive subscale of the OCDS, at the VAS and at the Urgency subscale of impulsivity constitute the main predictors of the severity of alcohol-use disorders (indexed by the AUDIT)."",
    ""citation_id"": ""30616125"",
    ""extraction_model"": ""single-stage"",
    ""extraction_confidence"": ""high""
  },
  ""self_verification"": {
    ""support_score"": 8,
    ""decision"": ""supported"",
    ""phenotype_supported"": true,
    ""feature_supported"": true,
    ""relationship_supported"": true,
    ""direction_supported"": true,
    ""directness_supported"": true,
    ""overclaiming"": false,
    ""rationale"": ""The sentence directly links the scores from the impulsivity scales to the severity of alcohol-use disorders, which supports the relationship, direction, and directness of the evidence.""
  }
}",
27894158,"{
    ""kb_record"": {
        ""source"": ""Addiction biology"",
        ""source_id"": ""PMID: 27894158"",
        ""query"": ""attentional impulsivity resting-state fMRI"",
        ""title"": ""Craving behavioral intervention for internet gaming disorder: remediation of functional connectivity of the ventral striatum."",
        ""year"": 2018,
        ""journal"": ""Addiction biology"",
        ""brain_system"": ""ventral striatum"",
        ""feature_type"": ""resting-state functional connectivity"",
        ""phenotype"": ""Internet gaming disorder"",
        ""diagnostic_context"": ""psychobehavioral intervention"",
        ""relationship"": ""decrease in connectivity"",
        ""direction"": ""negative"",
        ""mechanism"": ""potential biomarker of the efficacy of psychobehavioral intervention"",
        ""directness"": ""indirect"",
        ""evidence_strength"": ""moderate"",
        ""supporting_sentence"": ""Moreover, compared with CBI-, CBI+ showed significantly greater decrease in VS-lIPL connectivity, along with amelioration in addiction severity following the intervention.""
    },
    ""self_verification"": {
        ""support_score"": 8,
        ""decision"": ""supported"",
        ""phenotype_supported"": true,
        ""feature_supported"": true,
        ""relationship_supported"": true,
        ""direction_supported"": true,
        ""directness_supported"": true,
        ""overclaiming"": false,
        ""rationale"": ""The sentence directly supports the relationship between the intervention and the decrease in connectivity, which is relevant to the query and the phenotype.""
    }
}",
37561637,"{
  ""kb_record"": {
    ""source"": ""Journal of behavioral addictions"",
    ""source_id"": ""37561637"",
    ""query"": ""attentional impulsivity resting-state fMRI"",
    ""title"": ""Abnormal frontostriatal connectivity and serotonin function in gambling disorder: A preliminary exploratory study."",
    ""year"": 2023,
    ""journal"": ""Journal of behavioral addictions"",
    ""brain_system"": ""frontostriatal"",
    ""feature_type"": ""connectivity"",
    ""phenotype"": ""gambling disorder"",
    ""diagnostic_context"": ""right hemisphere"",
    ""relationship"": ""associated with"",
    ""direction"": ""loss of"",
    ""mechanism"": ""serotonergic function"",
    ""directness"": ""indirect"",
    ""evidence_strength"": ""moderate"",
    ""supporting_sentence"": ""Individuals with gambling disorder showed loss of functional connectivity between the right nucleus accumbens (NAcc) and a region in the right dorsolateral prefrontal cortex (DLPFC) (PFWE <0.05).""
  },
  ""self_verification"": {
    ""support_score"": 0.85,
    ""decision"": ""supported"",
    ""phenotype_supported"": true,
    ""feature_supported"": true,
    ""relationship_supported"": true,
    ""direction_supported"": true,
    ""directness_supported"": true,
    ""overclaiming"": false,
    ""rationale"": ""The sentence directly supports the presence of a loss of functional connectivity in individuals with gambling disorder, which aligns with the query and the extracted fields.""
  }
}",
