id,set,extractor_model,variant,empty_evidence_rule,support_score,decision,overclaiming,rationale,parse_status,raw_response,error
HV024,s120,Mistral 7B,minimal,no,1,revise,unclear,"The claim is partially supported because the evidence provided is related to reactive aggression in men with IED, but it does not directly address the association between impulsivity (general) and functional connectivity in IED. The study's focus on subcortical nodes such as the habenula and its implications in aggression in preclinical models is relevant but does not provide a direct link to impulsivity (general) and functional connectivity.",ok,"{""support_score"": 1, ""decision"": ""REVISE"", ""rationale"": ""The claim is partially supported because the evidence provided is related to reactive aggression in men with IED, but it does not directly address the association between impulsivity (general) and functional connectivity in IED. The study's focus on subcortical nodes such as the habenula and its implications in aggression in preclinical models is relevant but does not provide a direct link to impulsivity (general) and functional connectivity.""}",
HV025,s120,Llama 3.1 8B,native_instr,no,0,drop,yes,The sentence does not support the claim because it mentions a group difference (GG homozygotes vs A allele carriers) but not a phenotype-feature association.,ok,"{
  ""support_score"": 0,
  ""decision"": ""drop"",
  ""phenotype_supported"": false,
  ""feature_supported"": false,
  ""relationship_supported"": false,
  ""direction_supported"": false,
  ""directness_supported"": false,
  ""overclaiming"": true,
  ""corrected_phenotype"": null,
  ""corrected_feature_type"": null,
  ""corrected_direction"": null,
  ""rationale"": ""The sentence does not support the claim because it mentions a group difference (GG homozygotes vs A allele carriers) but not a phenotype-feature association.""
}",
HV025,s120,Llama 3.1 8B,minimal,no,1,revise,unclear,"The claim is partially supported because it only provides evidence for the GG homozygotes, but does not directly state the association between impulsivity and the neural feature in healthy individuals. It implies a relationship, but the evidence is specific to the GG homozygotes rather than the general population.",ok,"{""support_score"": 1, ""decision"": ""REVISE"", ""rationale"": ""The claim is partially supported because it only provides evidence for the GG homozygotes, but does not directly state the association between impulsivity and the neural feature in healthy individuals. It implies a relationship, but the evidence is specific to the GG homozygotes rather than the general population.""}",
HV026,s120,Llama 3.1 8B,native_instr,no,0,drop,no,The sentence does not mention the phenotype or feature associated with functional connectivity.,ok,"{
  ""support_score"": 0,
  ""decision"": ""drop"",
  ""phenotype_supported"": false,
  ""feature_supported"": false,
  ""relationship_supported"": false,
  ""direction_supported"": null,
  ""directness_supported"": null,
  ""overclaiming"": false,
  ""corrected_phenotype"": null,
  ""corrected_feature_type"": null,
  ""corrected_direction"": null,
  ""rationale"": ""The sentence does not mention the phenotype or feature associated with functional connectivity.""
}",
HV026,s120,Llama 3.1 8B,minimal,no,2,keep,unclear,The evidence directly supports the claim by providing a specific neural mechanism (parallel distributed processing model) and a specific brain region (anterior cingulate cortex) that is associated with the phenotype (word-color interference).,ok,"{""support_score"": 2, ""decision"": ""KEEP"", ""rationale"": ""The evidence directly supports the claim by providing a specific neural mechanism (parallel distributed processing model) and a specific brain region (anterior cingulate cortex) that is associated with the phenotype (word-color interference).""}",
HV027,s120,Qwen 2.5 7B,native_instr,no,1,revise,no,The sentence partially supports the claim but needs revision or is indirect. The corrected fields are based on the extracted claim.,ok,"{
  ""support_score"": 1,
  ""decision"": ""revise"",
  ""phenotype_supported"": true,
  ""feature_supported"": true,
  ""relationship_supported"": true,
  ""direction_supported"": false,
  ""directness_supported"": false,
  ""overclaiming"": false,
  ""corrected_phenotype"": ""impulsivity (general)"",
  ""corrected_feature_type"": ""functional connectivity in the frontoparietal/control network"",
  ""corrected_direction"": ""associated with"",
  ""rationale"": ""The sentence partially supports the claim but needs revision or is indirect. The corrected fields are based on the extracted claim.""
}",
HV027,s120,Qwen 2.5 7B,minimal,no,2,keep,unclear,"The claim is supported by the evidence, which highlights the involvement of the frontoparietal/control network in higher-order cognitive and motivational functions, such as tracking and modulating the salience of a reinforcer, and controlling prepotent responses. These functions are directly related to impulsivity in drug addiction, making the claim well-supported.",ok,"{""support_score"": 2, ""decision"": ""KEEP"", ""rationale"": ""The claim is supported by the evidence, which highlights the involvement of the frontoparietal/control network in higher-order cognitive and motivational functions, such as tracking and modulating the salience of a reinforcer, and controlling prepotent responses. These functions are directly related to impulsivity in drug addiction, making the claim well-supported.""}",
HV028,s120,Llama 3.1 8B,native_instr,no,1,revise,no,The sentence partially supports the claim but needs revision. The phenotype and feature need to be corrected to match the extracted claim.,ok,"{
  ""support_score"": 1,
  ""decision"": ""revise"",
  ""phenotype_supported"": true,
  ""feature_supported"": true,
  ""relationship_supported"": true,
  ""direction_supported"": false,
  ""directness_supported"": false,
  ""overclaiming"": false,
  ""corrected_phenotype"": ""borderline personality disorder"",
  ""corrected_feature_type"": ""neural"",
  ""corrected_direction"": ""associated with"",
  ""rationale"": ""The sentence partially supports the claim but needs revision. The phenotype and feature need to be corrected to match the extracted claim.""
}",
HV028,s120,Llama 3.1 8B,minimal,no,2,keep,unclear,"The claim is supported by evidence of structural and functional abnormalities in brain networks involved in regulation of mood, impulse and behavior, which is a known neural feature associated with impulsivity in borderline personality disorder.",ok,"{""support_score"": 2, ""decision"": ""KEEP"", ""rationale"": ""The claim is supported by evidence of structural and functional abnormalities in brain networks involved in regulation of mood, impulse and behavior, which is a known neural feature associated with impulsivity in borderline personality disorder.""}",
HV029,s120,Qwen 2.5 7B,native_instr,no,0,drop,unclear,"The sentence does not mention impulsivity or neural feature, which are the key components of the extracted claim.",ok,"{""support_score"": 0, ""decision"": ""drop"", ""phenotype_supported"": false, ""feature_supported"": false, ""relationship_supported"": false, ""direction_supported"": null, ""directness_supported"": null, ""overclaiming"": null, ""corrected_phenotype"": null, ""corrected_feature_type"": null, ""corrected_direction"": null, ""rationale"": ""The sentence does not mention impulsivity or neural feature, which are the key components of the extracted claim.""}",
