record_id,pmid,title,year,journal,query,extracted_brain_system,extracted_feature_type,extracted_phenotype,extracted_diagnostic_context,extracted_relationship,extracted_direction,extracted_mechanism,extracted_directness,evidence_strength,supporting_sentence,schema_valid,schema_issues,citation_valid,sentence_present,sentence_anchored,semantic_support_score,phenotype_correct,feature_type_correct,relationship_correct,direction_correct,overclaiming_flag,hallucination_flag,review_decision,review_notes,verifier_model,verifier_support_score,verifier_decision,verifier_phenotype_supported,verifier_feature_supported,verifier_relationship_supported,verifier_direction_supported,verifier_directness_supported,verifier_overclaiming,verifier_corrected_phenotype,verifier_corrected_feature_type,verifier_corrected_direction,verifier_rationale,verifier_error,model_label
43,25496980,Abnormal regional homogeneity in young adult suicide attempters with no diagnosable psychiatric disorder: a resting state functional magnetic imaging study.,2015,Psychiatry research,Barratt Impulsiveness Scale resting-state fMRI,unknown,BOLD variability,impulsivity (general),suicide attempters,associated_with,higher,altered local functional connectivity,indirect,0.8,The SA group had significantly higher total Barratt Impulsiveness Scale scores compared with the HC group.,yes,,yes,yes,no,,,,,,,,,,llama-3.1-8b-instruct,2,keep,yes,yes,yes,yes,yes,no,impulsivity (general),Barratt Impulsiveness Scale scores,higher,"The sentence directly supports the claim by mentioning a higher score on the Barratt Impulsiveness Scale, which is a measure of impulsivity.",,Llama 3.1 8B
45,35040662,Role of White Matter Microstructure in Impulsive Behavior.,2022,The Journal of neuropsychiatry and clinical neurosciences,Barratt Impulsiveness Scale fMRI,unknown,structural connectivity,impulsivity (general),healthy individuals,correlates_with,unclear,white matter microstructural integrity,indirect,0.8,"Whole-brain total average FA was inversely correlated with motor impulsiveness (r=-0.32, p=0.007) and positively correlated with nonplanning impulsiveness (r=0.29, p=0.02); these correlations were significant after correction for multiple comparisons.",yes,,yes,yes,yes,,,,,,,,,,llama-3.1-8b-instruct,2,keep,yes,yes,yes,yes,yes,no,impulsivity (general),structural connectivity,inverse,"The sentence clearly supports the extracted claim, mentioning a correlation between white matter microstructure and impulsivity, which is a specific aspect of the general phenotype. The feature type is also supported as structural connectivity. The relationship is supported as correlation, and the direction is supported as inverse for motor impulsiveness and positive for nonplanning impulsiveness, which aligns with the unclear direction in the extracted claim. The directness is supported as indirect, as the sentence mentions a correlation between a brain feature and a phenotype. The brain system is not mentioned in the sentence, so it cannot be corrected.",,Llama 3.1 8B
46,37137256,Transdiagnostic brain correlates of self-reported trait impulsivity: A dimensional structure-symptom investigation.,2023,NeuroImage. Clinical,Barratt Impulsiveness Scale fMRI,unknown,unknown,impulsivity (general),"healthy controls, psychiatric patients",associated_with,unclear,,background,0.8,"Volume of the left opercular part of the inferior frontal gyrus (IFG) was negatively related to global impulsivity across the entire sample and specifically to motor impulsivity in the subsample of HCs, OUD and BPD patients.",yes,,yes,yes,yes,,,,,,,,,,llama-3.1-8b-instruct,2,keep,yes,yes,yes,yes,yes,no,impulsivity (general),motor impulsivity,negative,"The sentence clearly supports the extracted claim, mentioning a specific brain region and its relationship to impulsivity. The direction of the relationship is also clearly stated as negative.",,Llama 3.1 8B
47,37004979,Chronic cannabis use alters dACC-striatal glutamatergic balance.,2023,"Pharmacology, biochemistry, and behavior",Barratt Impulsiveness Scale fMRI,unknown,dynamic connectivity,impulsivity (general),cannabis use disorder,correlates_with,unclear,glutamate imbalance,indirect,0.8,These data provide preliminary evidence that chronic cannabis use may lead to a dACC-striatal glutamate imbalance in conjunction with poor impulse control.,yes,,yes,yes,yes,,,,,,,,,,llama-3.1-8b-instruct,1,revise,yes,yes,yes,no,no,no,impulsivity (general),dynamic connectivity,positive,"The sentence partially supports the claim but needs revision or is indirect. The direction is unclear in the sentence, but the extracted direction is positive. The directness is indirect, but the sentence does not name both phenotype and feature.",,Llama 3.1 8B
48,37556131,Alcohol Cue Processing in Co-Occurring Bipolar Disorder and Alcohol Use Disorder.,2023,JAMA psychiatry,Barratt Impulsiveness Scale fMRI,unknown,unknown,impulsivity (general),Bipolar Disorder and Alcohol Use Disorder,associated_with,unclear,reward dysfunction,indirect,0.5,These hypoactivations were associated with increased impulsivity and obsessive-compulsive alcohol craving exclusively among individuals with BD + AUD.,yes,,yes,yes,yes,,,,,,,,,,llama-3.1-8b-instruct,2,keep,yes,yes,yes,yes,yes,no,impulsivity (general),craving (alcohol),increased,"The sentence clearly supports the extracted claim, mentioning a specific phenotype (impulsivity), feature (alcohol craving), and relationship (associated with). The direction is also supported as 'increased'. The directness is supported as 'indirect' since the sentence does not name both phenotype and feature. The diagnostic context matches the extracted claim.",,Llama 3.1 8B
50,40630648,Identifying a Biological Signature of Trauma-Related Neurodegeneration Following Repeated Traumatic Brain Injuries Compared with Healthy Controls.,2025,Neurotrauma reports,Barratt Impulsiveness Scale fMRI,unknown,unknown,impulsivity (general),trauma-related neurodegeneration,unknown,unclear,,background,0.0,"Volumetrics in critical brain regions were associated with several symptom domains in the TBI group, indicating that cortical volumetrics (especially in the amygdala) may be a more viable early biomarker of chronic symptom burden in this population than PET scans.",yes,,yes,yes,yes,,,,,,,,,,llama-3.1-8b-instruct,1,revise,yes,no,yes,no,no,no,impulsivity (general),volume,positive,"The sentence partially supports the claim by mentioning a relationship between brain volumetrics and symptom domains, but it does not directly support the phenotype of impulsivity. The feature type is also not explicitly mentioned, but it can be inferred as volume. The direction is unclear, but it can be inferred as positive. The directness is background, which does not match the claim's directness. The corrected fields are phenotype, feature type, and direction.",,Llama 3.1 8B
51,37080490,Brain structural abnormalities and trait impulsivity in suicidal and non-suicidal patients with bipolar disorder.,2023,Journal of affective disorders,Barratt Impulsiveness Scale fMRI,unknown,unknown,impulsivity (general),bipolar disorder,associated_with,higher,,indirect,0.8,"BD patients with SA history scored higher in BIS total score and subscores in attention, motor, cognitive complexity and cognitive instability than those without SA history and controls (all p < 0.01).",yes,,yes,yes,yes,,,,,,,,,,llama-3.1-8b-instruct,2,keep,yes,yes,yes,yes,yes,no,impulsivity (general),behavioral,higher,The sentence clearly supports the extracted claim by stating that BD patients with SA history scored higher in impulsivity-related measures than those without SA history and controls.,,Llama 3.1 8B
52,15309395,Negative correlation between right prefrontal activity during response inhibition and impulsiveness: a fMRI study.,2004,European archives of psychiatry and clinical neuroscience,Barratt Impulsiveness Scale fMRI,unknown,functional connectivity,impulsivity (general),unknown,associated_with,lower,,direct,0.8,A negative correlation was observed between the motor impulsiveness of BIS-11 and No-Go-related activation in the right dorsolateral prefrontal cortex (RDLPFC).,yes,,yes,yes,yes,,,,,,,,,,llama-3.1-8b-instruct,2,keep,yes,yes,yes,yes,yes,no,impulsivity (general),functional connectivity,lower,"The sentence directly supports the claim by stating a negative correlation between impulsiveness and activation in the right dorsolateral prefrontal cortex, which is a specific brain region.",,Llama 3.1 8B
53,33360853,Novel circuit biomarker of impulsivity and craving in male heroin-dependent individuals.,2021,Drug and alcohol dependence,Barratt Impulsiveness Scale fMRI,unknown,structural connectivity,impulsivity (general),heroin-dependent individuals,associated_with,lower,,direct,0.9,"HDIs showed significantly weaker tract strength of the left striatum-medial orbitofrontal cortex (mOFC) and significantly higher BIS total, attention, motor, and non-planning scores than controls.",yes,,yes,yes,no,,,,,,,,,,llama-3.1-8b-instruct,2,keep,yes,yes,yes,yes,yes,no,impulsivity (general),structural connectivity,lower,"The sentence directly supports the association between impulsivity and weaker tract strength of the left striatum-medial orbitofrontal cortex, and higher BIS scores, which are indicators of impulsivity.",,Llama 3.1 8B
54,38627081,Neural Correlates of Trait Impulsivity among Adult Healthy Individuals.,2024,Clinical psychopharmacology and neuroscience : the official scientific journal of the Korean College of Neuropsychopharmacology,Barratt Impulsiveness Scale fMRI,unknown,unknown,impulsivity (general),healthy individuals,associated_with,unclear,correlation,background,0.8,Our study showed that trait impulsivity might be associated with the lateral OC and IFG in healthy individuals.,yes,,yes,yes,yes,,,,,,,,,,llama-3.1-8b-instruct,1,revise,yes,no,yes,no,no,no,impulsivity (general),brain region,unclear,"The sentence partially supports the claim, but the feature type is not specified. The direction is also unclear, and the directness is background, which does not match the extracted directness.",,Llama 3.1 8B
55,35181384,"Rethinking ""aggression"" and impulsivity in bipolar disorder: Risk, clinical and brain circuitry features.",2022,Journal of affective disorders,Barratt Impulsiveness Scale fMRI,unknown,unknown,impulsivity (general),bipolar disorder,associated_with,unclear,,background,0.8,"BGA and BIS total scores were both elevated and associated with childhood maltreatment (CM), particularly emotional CM, depression, substance use disorders (SUDs) and suicide attempts (SAs).",yes,,yes,yes,yes,,,,,,,,,,llama-3.1-8b-instruct,1,revise,yes,no,yes,no,yes,no,impulsivity (general),unknown,,"The sentence partially supports the claim of impulsivity being associated with something, but it does not specify the feature type. The direction is unclear, but the directness is background, which matches the claim.",,Llama 3.1 8B
56,35247193,Cerebellar Grey Matter Volumes in Reactive Aggression and Impulsivity in Healthy Volunteers.,2023,"Cerebellum (London, England)",Barratt Impulsiveness Scale fMRI,unknown,structural connectivity,impulsivity (general),healthy volunteers,associated_with,higher,correlation,direct,0.8,Results showed that impulsivity was positively associated with grey matter volumes of the cerebellar vermis and inversely correlated with grey matter volumes of the right posterior lobule.,yes,,yes,yes,yes,,,,,,,,,,llama-3.1-8b-instruct,2,keep,yes,yes,yes,yes,yes,no,impulsivity (general),structural connectivity,higher,"The sentence clearly supports the extracted claim, mentioning a direct association between impulsivity and grey matter volumes in the cerebellum, with a specific direction (higher) and feature type (structural connectivity).",,Llama 3.1 8B
