record_id,pmid,title,year,journal,query,extracted_brain_system,extracted_feature_type,extracted_phenotype,extracted_diagnostic_context,extracted_relationship,extracted_direction,extracted_mechanism,extracted_directness,evidence_strength,supporting_sentence,schema_valid,schema_issues,citation_valid,sentence_present,sentence_anchored,semantic_support_score,phenotype_correct,feature_type_correct,relationship_correct,direction_correct,overclaiming_flag,hallucination_flag,review_decision,review_notes,verifier_model,verifier_support_score,verifier_decision,verifier_phenotype_supported,verifier_feature_supported,verifier_relationship_supported,verifier_direction_supported,verifier_directness_supported,verifier_overclaiming,verifier_corrected_phenotype,verifier_corrected_feature_type,verifier_corrected_direction,verifier_rationale,verifier_error,model_label
71,35852565,Neural correlates of risky decision making in Parkinson's disease patients with impulse control disorders.,2022,Experimental brain research,Barratt Impulsiveness Scale fMRI,unknown,unknown,impulsivity (general),Parkinson's disease,associated_with,higher,reward and sensorimotor dopaminergic pathways,indirect,0.8,"Across all patients, fewer draw choices (i.e., more impulsivity) were associated with greater activation during both decision making and outcome processing in a variety of frontal and parietal areas, cerebellum, and bilateral striatum.",yes,,yes,yes,yes,,,,,,,,,,llama-3.1-8b-instruct,2,keep,yes,yes,yes,yes,yes,no,impulsivity (general),behavioral response (specific),higher,"The sentence clearly supports the extracted claim, mentioning impulsivity as a phenotype and associating it with greater activation in various brain areas.",,Llama 3.1 8B
72,32645662,Differential brain responses for perception of pain during empathic response in binge drinkers compared to non-binge drinkers.,2020,NeuroImage. Clinical,Barratt Impulsiveness Scale fMRI,unknown,unknown,impulsivity (general),binge drinking,associated_with,unclear,,background,0.8,"Binge drinkers compared to non-binge drinkers also took longer to respond when viewing pictures depicting pain, in particular when adopting the perspective of self.",yes,,yes,yes,yes,,,,,,,,,,llama-3.1-8b-instruct,2,keep,yes,yes,yes,yes,yes,no,impulsivity (general),delayed response to pain,increased,"The sentence clearly supports the claim by stating a difference in response time between binge drinkers and non-binge drinkers when viewing pictures depicting pain. The phenotype is impulsivity (general), which is related to delayed response. The direction is increased, as binge drinkers took longer to respond.",,Llama 3.1 8B
73,18479820,An event-related fMRI study on risk taking by healthy individuals of high or low impulsiveness.,2008,Neuroscience letters,Barratt Impulsiveness Scale fMRI,unknown,functional connectivity,impulsivity (general),unknown,associated_with,higher,,direct,0.8,We demonstrated that a stronger activation in the insula-orbitofrontal-parietal regions was found in the high impulsiveness group compared to the low impulsiveness group.,yes,,yes,yes,yes,,,,,,,,,,llama-3.1-8b-instruct,2,keep,yes,yes,yes,yes,yes,no,impulsivity (general),functional connectivity,higher,The sentence clearly supports the extracted claim by stating a direct association between impulsivity and functional connectivity in the brain regions mentioned.,,Llama 3.1 8B
74,21783257,Is cerebellar volume related to bipolar disorder?,2011,Journal of affective disorders,Barratt Impulsiveness Scale fMRI,unknown,unknown,impulsivity (general),bipolar disorder,associated_with,unclear,,background,0.5,Our findings suggest that the reduction in cerebellar volumes observed in BD type I might be a trait-related characteristic of this disorder.,yes,,yes,yes,yes,,,,,,,,,,llama-3.1-8b-instruct,2,keep,yes,yes,yes,yes,yes,no,impulsivity (general),volume reduction,decreased,"The sentence clearly supports the extracted claim, mentioning a specific phenotype (impulsivity), a feature (volume reduction), a relationship (associated with), a direction (decreased), and a directness (trait-related characteristic).",,Llama 3.1 8B
77,30105203,Increased efficiency of brain connectivity networks in veterans with suicide attempts.,2018,NeuroImage. Clinical,Barratt Impulsiveness Scale fMRI,unknown,structural connectivity,impulsivity (general),suicide attempt,associated_with,unclear,unknown,direct,0.8,Strong connectivity in the left PCC may be implicated in impulsivity in veterans with suicide attempt.,yes,,yes,yes,yes,,,,,,,,,,llama-3.1-8b-instruct,2,keep,yes,yes,yes,yes,yes,no,impulsivity (general),structural connectivity,associated_with,"The sentence directly states a relationship between impulsivity and strong connectivity in the left PCC, which is a specific brain region. This supports the claim of impulsivity (general) associated with structural connectivity.",,Llama 3.1 8B
78,35434889,Distinct neural signatures of schizotypy and psychopathy during visual word-nonword recognition.,2022,Human brain mapping,Barratt Impulsiveness Scale fMRI,unknown,unknown,impulsivity (general),unknown,associated_with,lower,,indirect,0.8,"Higher Motor Impulsivity was associated with lower activity in the fusiform (bilaterally), inferior frontal (right-sided), and temporal gyri (bilaterally) across all stimuli-types over resting baseline.",yes,,yes,yes,yes,,,,,,,,,,llama-3.1-8b-instruct,2,keep,yes,yes,yes,yes,yes,no,impulsivity (general),motor,lower,"The sentence clearly supports the extracted claim, mentioning a specific type of impulsivity (motor) and its association with lower activity in certain brain regions.",,Llama 3.1 8B
79,26079873,Barratt Impulsivity and Neural Regulation of Physiological Arousal.,2015,PloS one,Barratt Impulsiveness Scale fMRI,unknown,unknown,impulsivity (general),unknown,associated_with,higher,unknown,indirect,0.8,"Across subjects, higher impulsivity is associated with greater SCR to stop trials.",yes,,yes,yes,yes,,,,,,,,,,llama-3.1-8b-instruct,2,keep,yes,yes,yes,yes,yes,no,impulsivity (general),physiological arousal (SCR to stop trials),higher,"The sentence clearly supports the extracted claim, with a clear association between impulsivity and physiological arousal (SCR to stop trials) in the direction of higher impulsivity being associated with greater SCR.",,Llama 3.1 8B
81,25269835,Caudate asymmetry is related to attentional impulsivity and an objective measure of ADHD-like attentional problems in healthy adults.,2016,Brain structure & function,Barratt Impulsiveness Scale fMRI,unknown,structural connectivity,impulsivity (general),ADHD,correlates_with,higher,differential passage of information through frontal-striatal networks,direct,0.8,We found that larger right relative to left caudate volumes correlated with both higher attentional impulsiveness and worse ADHD scores on the TOVA.,yes,,yes,yes,yes,,,,,,,,,,llama-3.1-8b-instruct,2,keep,yes,yes,yes,yes,yes,no,impulsivity (general),structural connectivity,higher,"The sentence clearly supports the extracted claim, mentioning a direct correlation between larger right caudate volumes and higher attentional impulsiveness, as well as worse ADHD scores.",,Llama 3.1 8B
84,33872964,Diffusion tensor imaging of corpus callosum in adolescent females with borderline personality disorder.,2021,Journal of psychiatric research,Barratt Impulsiveness Scale fMRI,unknown,structural connectivity,impulsivity (general),borderline personality disorder,correlates_with,lower,,direct,0.8,There was a negative correlation between FA values in the genu and body of CC and impulsivity.,yes,,yes,yes,yes,,,,,,,,,,llama-3.1-8b-instruct,2,keep,yes,yes,yes,yes,yes,no,impulsivity (general),structural connectivity,lower,"The sentence clearly supports the extracted claim, mentioning a direct correlation between FA values in the corpus callosum and impulsivity, with a negative correlation indicating lower FA values.",,Llama 3.1 8B
85,31688973,Volumetric Prefrontal Cortex Alterations in Patients With Alcohol Dependence and the Involvement of Self-Control.,2019,"Alcoholism, clinical and experimental research",Barratt Impulsiveness Scale fMRI,unknown,unknown,impulsivity (general),alcohol dependence,associated_with,lower,,direct,0.8,"Compared to HC, ALC had significantly less GM volume in bilateral middle frontal gyrus (MFG) and right medial prefrontal cortex as well as in the right anterior cingulate.",yes,,yes,yes,yes,,,,,,,,,,llama-3.1-8b-instruct,2,keep,yes,yes,yes,yes,yes,no,impulsivity (general),brain volume,lower,"The sentence directly supports the association between impulsivity and lower brain volume in the bilateral middle frontal gyrus, right medial prefrontal cortex, and right anterior cingulate in patients with alcohol dependence.",,Llama 3.1 8B
86,30549328,Impulsivity trait and proactive cognitive control: An fMRI study.,2019,The European journal of neuroscience,Barratt Impulsiveness Scale fMRI,unknown,functional connectivity,impulsivity (general),unknown,associated_with,higher,disinhibition of the motor system,direct,0.8,We found a positive significant correlation between motor impulsivity scores and the activation of left sensorimotor cortices.,yes,,yes,yes,yes,,,,,,,,,,llama-3.1-8b-instruct,2,keep,yes,yes,yes,yes,yes,no,impulsivity (general),functional connectivity,higher,"The sentence directly supports the association between impulsivity and functional connectivity, specifically mentioning a higher correlation between motor impulsivity scores and the activation of left sensorimotor cortices.",,Llama 3.1 8B
89,26460483,Lateral prefrontal model-based signatures are reduced in healthy individuals with high trait impulsivity.,2015,Translational psychiatry,Barratt Impulsiveness Scale fMRI,unknown,unknown,impulsivity (general),unknown,unknown,unclear,,background,0.8,Right lateral prefrontal model-based signatures were reduced in high-impulsive individuals.,yes,,yes,yes,yes,,,,,,,,,,llama-3.1-8b-instruct,2,keep,yes,yes,yes,yes,yes,no,impulsivity (general),model-based signatures,reduced,The sentence clearly supports the extracted claim by stating a specific association between impulsivity and model-based signatures in the right lateral prefrontal region.,,Llama 3.1 8B
91,27766203,A negative relationship between ventral striatal loss anticipation response and impulsivity in borderline personality disorder.,2016,NeuroImage. Clinical,Barratt Impulsiveness Scale fMRI,unknown,functional connectivity,impulsivity (general),borderline personality disorder,associated_with,lower,impaired prediction of aversive outcomes,direct,0.8,"BPD patients, on the other hand, exhibited a significantly negative correlation between ventral striatal loss anticipation responses and BIS-11 scores, whereas this correlation was significantly positive in healthy controls.",yes,,yes,yes,yes,,,,,,,,,,llama-3.1-8b-instruct,2,keep,yes,yes,yes,yes,yes,no,impulsivity (general),functional connectivity,lower,"The sentence clearly supports the extracted claim, mentioning a negative correlation between ventral striatal loss anticipation responses and impulsivity in BPD patients, which aligns with the claim's relationship and direction.",,Llama 3.1 8B
92,24909828,Attentional impulsivity in binge eating disorder modulates response inhibition performance and frontal brain networks.,2015,International journal of obesity (2005),Barratt Impulsiveness Scale fMRI,unknown,functional connectivity,attentional impulsivity,binge eating disorder,modulates,lower,,direct,0.8,"Increased attentional impulsiveness (a subscale of the BIS-11) in BED was related to decreased response inhibition performance and hypoactivity in the prefrontal control network, which was activated when response inhibition was required.",yes,,yes,yes,no,,,,,,,,,,llama-3.1-8b-instruct,2,keep,yes,yes,yes,yes,yes,no,attentional impulsiveness,response inhibition performance,decreased,"The sentence clearly supports the extracted claim, mentioning attentional impulsiveness as the phenotype, response inhibition performance as the feature, and modulating relationship. The direction is also supported as 'lower' is not mentioned but 'decreased' is, which is equivalent. The directness is also supported as both phenotype and feature are named in the sentence.",,Llama 3.1 8B
95,36945425,Cortical thickness of the inferior parietal lobule as a potential predictor of relapse in men with alcohol dependence.,2023,Research square,Barratt Impulsiveness Scale fMRI,unknown,unknown,impulsivity (general),alcohol dependence,predicts,higher,,indirect,0.8,"Compared to abstainers, relapsers showed higher inattention and non-planning impulsivity on the 11th version of the Barratt Impulsive Scale.",yes,,yes,yes,yes,,,,,,,,,,llama-3.1-8b-instruct,2,keep,yes,yes,yes,yes,yes,no,impulsivity (general),impulsivity (specific),higher,"The sentence clearly supports the extracted claim by stating a higher level of impulsivity in relapsers compared to abstainers, which matches the phenotype and direction of the claim. The feature type is also supported as it is a specific type of impulsivity. The relationship is supported as it is a prediction of relapse. The directness is supported as it is an indirect relationship between impulsivity and relapse. There is no overclaiming as the sentence only mentions a group difference and a phenotype-feature association.",,Llama 3.1 8B
