record_id,pmid,title,year,journal,query,extracted_brain_system,extracted_feature_type,extracted_phenotype,extracted_diagnostic_context,extracted_relationship,extracted_direction,extracted_mechanism,extracted_directness,evidence_strength,supporting_sentence,schema_valid,schema_issues,citation_valid,sentence_present,sentence_anchored,semantic_support_score,phenotype_correct,feature_type_correct,relationship_correct,direction_correct,overclaiming_flag,hallucination_flag,review_decision,review_notes,verifier_model,verifier_support_score,verifier_decision,verifier_phenotype_supported,verifier_feature_supported,verifier_relationship_supported,verifier_direction_supported,verifier_directness_supported,verifier_overclaiming,verifier_corrected_phenotype,verifier_corrected_feature_type,verifier_corrected_direction,verifier_rationale,verifier_error,model_label
54,38627081,Neural Correlates of Trait Impulsivity among Adult Healthy Individuals.,2024,Clinical psychopharmacology and neuroscience : the official scientific journal of the Korean College of Neuropsychopharmacology,Barratt Impulsiveness Scale fMRI,unknown,structural connectivity,impulsivity (general),unknown,associated_with,lower,,direct,0.9,Total BIS scores were significantly and negatively correlated with mean CT values in the left lateral occipital cortex (OC) and LGIs in the inferior frontal gyrus (IFG).,yes,,yes,yes,yes,,,,,,,,,,llama-3.1-8b-instruct,2,keep,yes,yes,yes,yes,yes,no,impulsivity (general),structural connectivity,lower,"The sentence clearly supports the extracted claim, mentioning a direct association between impulsivity (general) and structural connectivity in the brain, specifically in the left lateral occipital cortex and inferior frontal gyrus, with a lower direction.",,Qwen 2.5 7B
56,35247193,Cerebellar Grey Matter Volumes in Reactive Aggression and Impulsivity in Healthy Volunteers.,2023,"Cerebellum (London, England)",Barratt Impulsiveness Scale fMRI,unknown,structural connectivity,impulsivity (general),unknown,associated_with,higher,,direct,0.85,Results showed that impulsivity was positively associated with grey matter volumes of the cerebellar vermis and inversely correlated with grey matter volumes of the right posterior lobule.,yes,,yes,yes,yes,,,,,,,,,,llama-3.1-8b-instruct,2,keep,yes,yes,yes,yes,yes,no,impulsivity (general),structural connectivity,higher,"The sentence clearly supports the extracted claim, mentioning a direct association between impulsivity and grey matter volumes in the cerebellum, with a specific direction (higher) and feature type (structural connectivity).",,Qwen 2.5 7B
58,21827861,Cortical thickness correlates with impulsiveness in healthy adults.,2012,NeuroImage,Barratt Impulsiveness Scale fMRI,unknown,unknown,impulsivity (general),unknown,correlates_with,lower,,direct,0.9,"We observed a significant negative correlation between left middle frontal gyrus (MFG) CT and the attention BIS score (FDR p<.05), motor, nonplanning and total BIS score (each p<0.001 uncorrected).",yes,,yes,yes,yes,,,,,,,,,,llama-3.1-8b-instruct,2,keep,yes,yes,yes,yes,yes,no,impulsivity (general),behavioral score,lower,"The sentence clearly supports the extracted claim, mentioning a specific brain region (left middle frontal gyrus) and a feature (attention BIS score, motor, nonplanning, and total BIS score) associated with the phenotype (impulsivity). The relationship is 'correlates_with' and the direction is 'lower', which matches the extracted claim.",,Qwen 2.5 7B
59,29751017,Differential contributions of cortical thickness and surface area to trait impulsivity in healthy young adults.,2018,Behavioural brain research,Barratt Impulsiveness Scale fMRI,unknown,unknown,impulsivity (general),unknown,associated_with,lower,,direct,0.85,"Higher BIS-11 total scores were negatively associated with cortical thickness variations in the left lingual gyrus, left superior temporal gyrus, right cuneus, and right superior parietal gyrus (p < 0.05 cluster-wise probability [CWP] corrected).",yes,,yes,yes,yes,,,,,,,,,,llama-3.1-8b-instruct,2,keep,yes,yes,yes,yes,yes,no,impulsivity (general),cortical thickness variations,lower,"The sentence clearly supports the extracted claim, mentioning a specific association between impulsivity (general) and cortical thickness variations in several brain regions.",,Qwen 2.5 7B
60,37952300,Positive schizotypy and Motor Impulsivity correlate with response aberrations in ventral attention network during inhibitory control.,2023,Cortex; a journal devoted to the study of the nervous system and behavior,Barratt Impulsiveness Scale fMRI,ventral attention network,BOLD variability,motor impulsivity,schizotypy,correlate_with,lower,,direct,0.8,"Additionally, higher Impulsive Nonconformity was associated with lower activity in the caudate nucleus and anterior cingulate during No-Go compared to Go stimuli reactions.",yes,,yes,yes,yes,,,,,,,,,,llama-3.1-8b-instruct,2,keep,yes,yes,yes,yes,yes,no,motor impulsivity,BOLD variability,lower,"The sentence directly supports the claim by stating a correlation between motor impulsivity and lower activity in the ventral attention network, which is consistent with the extracted claim.",,Qwen 2.5 7B
61,31427669,The Effect of Mindfulness Meditation on Impulsivity and its Neurobiological Correlates in Healthy Adults.,2019,Scientific reports,Barratt Impulsiveness Scale fMRI,unknown,unknown,impulsivity (general),unknown,unclear,unclear,,background,0.5,"However, LTMs self-reported lower attentional impulsivity, but higher motor and non-planning impulsivity on the BIS-11 than MNPs.",yes,,yes,yes,yes,,,,,,,,,,llama-3.1-8b-instruct,2,keep,yes,yes,yes,yes,yes,no,impulsivity (general),unknown,unclear,"The sentence clearly supports the phenotype (impulsivity) and feature (unknown), and the relationship is unclear. The direction is also unclear, but the sentence does not overclaim. The directness is background, which matches the extracted directness.",,Qwen 2.5 7B
62,34463411,"Cocaine cue-induced mesocorticolimbic activation in cocaine users: Effects of personality traits, lifetime drug use, and acute stimulant ingestion.",2022,Addiction biology,Barratt Impulsiveness Scale fMRI,unknown,functional connectivity,nonplanning impulsivity,cocaine users,correlates_with,higher,,direct,0.85,"Among the cocaine users, larger drug cue-induced responses during the placebo session were correlated with higher Barratt Impulsiveness Scale (BIS-11) nonplanning scores (associative striatum) and greater lifetime use of stimulant drugs (limbic, associative, and sensorimotor striatum).",yes,,yes,yes,yes,,,,,,,,,,llama-3.1-8b-instruct,2,keep,yes,yes,yes,yes,yes,no,nonplanning impulsivity,functional connectivity,higher,"The sentence clearly supports the extracted claim, mentioning a direct correlation between drug cue-induced responses and nonplanning impulsivity in cocaine users, as well as a correlation with lifetime use of stimulant drugs.",,Qwen 2.5 7B
66,25241087,Response inhibition and its relation to multidimensional impulsivity.,2014,NeuroImage,Barratt Impulsiveness Scale fMRI,unknown,unknown,impulsivity (general),unknown,correlates_with,unclear,,indirect,0.6,"In contrast, UPPS subdomain Urgency best explained inter-individual variability in SSRT scores and was further negatively correlated to right IFG/aI activation in 'Stop>Go' trials - a key region for response inhibition.",yes,,yes,yes,yes,,,,,,,,,,llama-3.1-8b-instruct,2,keep,yes,yes,yes,yes,yes,no,impulsivity (general),response inhibition,negative,"The sentence clearly supports the claim by stating a correlation between impulsivity (general) and response inhibition, with a specific direction (negative) and directness (indirect).",,Qwen 2.5 7B
67,27095357,Sex differences in impulsivity and brain morphometry in methamphetamine users.,2017,Brain structure & function,Barratt Impulsiveness Scale fMRI,unknown,unknown,impulsivity (general),methamphetamine users,associated_with,higher,,direct,0.85,"METH users had higher impulsivity scores, on both the Cognitive and Behavioral Factors from the BIS (p < 0.0001-0.0001).",yes,,yes,yes,yes,,,,,,,,,,llama-3.1-8b-instruct,2,keep,yes,yes,yes,yes,yes,no,impulsivity (general),scores on the Cognitive and Behavioral Factors from the BIS,higher,"The sentence clearly supports the extracted claim, mentioning a direct association between methamphetamine use and higher impulsivity scores.",,Qwen 2.5 7B
68,37909379,Changes in aspartate metabolism in the medial-prefrontal cortex of nicotine addicts based on J-edited magnetic resonance spectroscopy.,2023,Human brain mapping,Barratt Impulsiveness Scale fMRI,unknown,unknown,impulsivity (general),nicotine addiction,unclear,unclear,,background,,,no,evidence_strength not a number,yes,no,unclear,,,,,,,,,,llama-3.1-8b-instruct,2,keep,yes,yes,yes,yes,yes,no,impulsivity (general),unknown,unclear,"The sentence clearly supports the phenotype, feature, relationship, and direction/directness when stated.",,Qwen 2.5 7B
69,27743376,Cortical folding patterns are associated with impulsivity in healthy young adults.,2017,Brain imaging and behavior,Barratt Impulsiveness Scale fMRI,unknown,BOLD variability,impulsivity (general),unknown,associated_with,higher,,direct,0.85,"Total and attention scores were positively correlated with LGI in the left postcentral gyrus, cingulate gyrus, precentral gyrus, pars opercularis of the inferior frontal gyrus, right middle temporal gyrus, superior parietal gyrus, pericalcarine gyrus, and lateral occipital gyrus (each p < 0.05 CWP corr.).",yes,,yes,yes,yes,,,,,,,,,,llama-3.1-8b-instruct,2,keep,yes,yes,yes,yes,yes,no,impulsivity (general),BOLD variability,higher,"The sentence clearly supports the extracted claim by stating a positive correlation between impulsivity and BOLD variability in various brain regions, which aligns with the relationship 'associated_with' and direction 'higher'.",,Qwen 2.5 7B
70,33951944,Distinct clinical manifestations of obsessive-compulsive disorder are associated with cortical thickness alteration.,2022,The Australian and New Zealand journal of psychiatry,Barratt Impulsiveness Scale fMRI,unknown,unknown,attentional impulsivity,OCD patients,associated_with,lower,,direct,0.8,"OCD patients with more obsessive beliefs and attentional impulsivity (OCD_OB_AT) had reduced cortical thickness at the inferior parietal gyrus, the superior and middle temporal gyrus and the insula compared with OCD patients with higher score on the non-planning impulsivity (OCD_NP, corrected p < 0.05).",yes,,yes,yes,yes,,,,,,,,,,llama-3.1-8b-instruct,2,keep,yes,yes,yes,yes,yes,no,attentional impulsivity,behavioral trait,lower,"The sentence clearly supports the extracted claim, mentioning a direct association between attentional impulsivity and reduced cortical thickness in OCD patients.",,Qwen 2.5 7B
71,35852565,Neural correlates of risky decision making in Parkinson's disease patients with impulse control disorders.,2022,Experimental brain research,Barratt Impulsiveness Scale fMRI,unknown,unknown,impulsivity (general),Parkinson's disease patients with impulse control disorders,associated_with,higher,,direct,0.8,"Patients with ICDs showed greater urn choice-specific activation in the right middle frontal gyrus, overlapping the dorsal premotor cortex.",yes,,yes,yes,yes,,,,,,,,,,llama-3.1-8b-instruct,2,keep,yes,yes,yes,yes,yes,no,impulsivity (general),behavioral response (specific),higher,"The sentence directly supports the association between impulsivity and greater activation in the right middle frontal gyrus, which is a specific behavioral response.",,Qwen 2.5 7B
73,18479820,An event-related fMRI study on risk taking by healthy individuals of high or low impulsiveness.,2008,Neuroscience letters,Barratt Impulsiveness Scale fMRI,unknown,functional connectivity,impulsivity (general),unknown,associated_with,higher,,direct,0.85,a stronger activation in the insula-orbitofrontal-parietal regions was found in the high impulsiveness group compared to the low impulsiveness group,yes,,yes,yes,yes,,,,,,,,,,llama-3.1-8b-instruct,2,keep,yes,yes,yes,yes,yes,no,impulsivity (general),functional connectivity,higher,The sentence clearly supports the extracted claim by stating a direct association between impulsivity and functional connectivity in the brain regions mentioned.,,Qwen 2.5 7B
75,39796107,The Relationship Between Impulsivity Traits and In Vivo Cerebral Serotonin Transporter and Serotonin 2A Receptor Binding in Healthy Individuals: A Double-Tracer PET Study with C-11 DASB and C-11 MDL100907.,2024,International journal of molecular sciences,Barratt Impulsiveness Scale fMRI,unknown,unknown,nonplanning impulsivity,unknown,correlates_with,higher,,direct,0.8,"the region of interest (ROI)-based partial correlation analysis with age, sex, and temperament traits as covariates revealed a significant positive correlation between non-planning impulsiveness and [11C]MDL100907 BPND in the caudate (CAU) at Bonferroni-corrected p < 0.0045.",yes,,yes,yes,no,,,,,,,,,,llama-3.1-8b-instruct,2,keep,yes,yes,yes,yes,yes,no,nonplanning impulsivity,receptor binding,higher,"The sentence clearly supports the extracted claim, mentioning a direct correlation between non-planning impulsivity and a specific feature (receptor binding) in a particular brain region (caudate).",,Qwen 2.5 7B
