record_id,pmid,title,year,journal,query,extracted_brain_system,extracted_feature_type,extracted_phenotype,extracted_diagnostic_context,extracted_relationship,extracted_direction,extracted_mechanism,extracted_directness,evidence_strength,supporting_sentence,schema_valid,schema_issues,citation_valid,sentence_present,sentence_anchored,semantic_support_score,phenotype_correct,feature_type_correct,relationship_correct,direction_correct,overclaiming_flag,hallucination_flag,review_decision,review_notes,verifier_model,verifier_support_score,verifier_decision,verifier_phenotype_supported,verifier_feature_supported,verifier_relationship_supported,verifier_direction_supported,verifier_directness_supported,verifier_overclaiming,verifier_corrected_phenotype,verifier_corrected_feature_type,verifier_corrected_direction,verifier_rationale,verifier_error,verifier_raw_response
88,32035425,Ventromedial prefrontal value signals and functional connectivity during decision-making in suicidal behavior and impulsivity.,2020,Neuropsychopharmacology : official publication of the American College of Neuropsychopharmacology,impulsivity fMRI functional connectivity,unknown,functional connectivity,impulsivity (general),suicidal behavior,correlates_with,unclear,,direct,0.8,"In nonpsychiatric controls, vmPFC-frontoparietal connectivity was negatively moderated by impulsivity (pFWE corrected < 0.05).",yes,,yes,yes,yes,,,,,,,,,,qwen2.5-7b-instruct,1,revise,yes,yes,yes,no,no,yes,impulsivity (general),vmPFC-frontoparietal connectivity,negatively correlated,"The sentence mentions a group difference (nonpsychiatric controls) and a correlation between impulsivity and vmPFC-frontoparietal connectivity, but it does not directly state that impulsivity correlates with connectivity. The direction of the relationship is unclear from the sentence alone.",,"{
  ""support_score"": 1,
  ""decision"": ""revise"",
  ""phenotype_supported"": true,
  ""feature_supported"": true,
  ""relationship_supported"": true,
  ""direction_supported"": false,
  ""directness_supported"": false,
  ""overclaiming"": true,
  ""corrected_phenotype"": ""impulsivity (general)"",
  ""corrected_feature_type"": ""vmPFC-frontoparietal connectivity"",
  ""corrected_direction"": ""negatively correlated"",
  ""rationale"": ""The sentence mentions a group difference (nonpsychiatric controls) and a correlation between impulsivity and vmPFC-frontoparietal connectivity, but it does not directly state that impulsivity correlates with connectivity. The direction of the relationship is unclear from the sentence alone.""
}"
89,27095357,Sex differences in impulsivity and brain morphometry in methamphetamine users.,2017,Brain structure & function,Barratt Impulsiveness Scale fMRI,unknown,unknown,impulsivity (general),methamphetamine users,associated_with,higher,,direct,0.85,"METH users had higher impulsivity scores, on both the Cognitive and Behavioral Factors from the BIS (p < 0.0001-0.0001).",yes,,yes,yes,yes,,,,,,,,,,qwen2.5-7b-instruct,2,keep,yes,no,yes,yes,yes,no,impulsivity (general),behavioral factors,higher,"The sentence directly states that methamphetamine users had higher impulsivity scores, which aligns with the extracted claim. The direction of the relationship is clearly 'higher', and the relationship is direct as it specifies the association between methamphetamine use and impulsivity scores.",,"{
  ""support_score"": 2,
  ""decision"": ""keep"",
  ""phenotype_supported"": true,
  ""feature_supported"": false,
  ""relationship_supported"": true,
  ""direction_supported"": true,
  ""directness_supported"": true,
  ""overclaiming"": false,
  ""corrected_phenotype"": ""impulsivity (general)"",
  ""corrected_feature_type"": ""behavioral factors"",
  ""corrected_direction"": ""higher"",
  ""rationale"": ""The sentence directly states that methamphetamine users had higher impulsivity scores, which aligns with the extracted claim. The direction of the relationship is clearly 'higher', and the relationship is direct as it specifies the association between methamphetamine use and impulsivity scores.""
}"
90,34461353,Impulsivity is related to overhasty risk learning in attention-deficit/hyperactivity disorder: A computational psychiatric approach.,2021,Journal of psychiatric research,Barratt Impulsiveness Scale fMRI,unknown,functional connectivity,impulsivity (general),attention-deficit/hyperactivity disorder,associated_with,higher,overhasty updating of beliefs during risk learning,direct,0.85,"The degree of overhasty learning in ADHD patients was significantly correlated with the BIS score (r = 0.424, p = 0.009).",yes,,yes,yes,yes,,,,,,,,,,qwen2.5-7b-instruct,1,revise,yes,no,yes,no,no,yes,impulsivity (general),behavioral index (BIS score),higher,The sentence mentions a correlation between impulsivity and overhasty learning but does not directly address functional connectivity. It also does not specify the direction of the relationship or provide direct evidence.,,"{
  ""support_score"": 1,
  ""decision"": ""revise"",
  ""phenotype_supported"": true,
  ""feature_supported"": false,
  ""relationship_supported"": true,
  ""direction_supported"": false,
  ""directness_supported"": false,
  ""overclaiming"": true,
  ""corrected_phenotype"": ""impulsivity (general)"",
  ""corrected_feature_type"": ""behavioral index (BIS score)"",
  ""corrected_direction"": ""higher"",
  ""rationale"": ""The sentence mentions a correlation between impulsivity and overhasty learning but does not directly address functional connectivity. It also does not specify the direction of the relationship or provide direct evidence.""
}"
91,40168432,Protocol for a Randomized Controlled Trial to Enhance Executive Function via Brief Mindfulness Training in Individuals with Internet Gaming Disorder.,2025,PloS one,trait impulsivity functional connectivity,unknown,functional connectivity,impulsivity (general),Internet Gaming Disorder,associated_with,unclear,,indirect,0.5,,yes,,yes,no,unclear,,,,,,,,,,qwen2.5-7b-instruct,0,drop,no,no,no,no,no,yes,,,,"The evidence sentence does not provide any specific information about impulsivity or functional connectivity, and it does not establish an association between them. The sentence also suggests a broader context of Internet Gaming Disorder without directly linking the phenotype and feature as specified in the claim.",,"{""support_score"": 0, ""decision"": ""drop"", ""phenotype_supported"": false, ""feature_supported"": false, ""relationship_supported"": false, ""direction_supported"": false, ""directness_supported"": false, ""overclaiming"": true, ""corrected_phenotype"": null, ""corrected_feature_type"": null, ""corrected_direction"": null, ""rationale"": ""The evidence sentence does not provide any specific information about impulsivity or functional connectivity, and it does not establish an association between them. The sentence also suggests a broader context of Internet Gaming Disorder without directly linking the phenotype and feature as specified in the claim.""}"
92,23770040,Resting-state beta and gamma activity in Internet addiction.,2013,International journal of psychophysiology : official journal of the International Organization of Psychophysiology,Barratt Impulsiveness Scale neuroimaging,unknown,BOLD variability,impulsivity (general),Internet addiction,correlates_with,lower,,direct,0.85,"The Internet addiction group showed lower absolute power on the beta band than did the control group (estimate = -3.370, p < 0.01).",yes,,yes,yes,no,,,,,,,,,,qwen2.5-7b-instruct,1,revise,no,yes,yes,no,no,yes,impulsivity (general),BOLD variability,lower,"The sentence supports BOLD variability as a feature and the direction of the relationship, but it does not directly mention impulsivity. The relationship is implied rather than explicitly stated, and the direction is not clearly aligned with the extracted claim.",,"{
  ""support_score"": 1,
  ""decision"": ""revise"",
  ""phenotype_supported"": false,
  ""feature_supported"": true,
  ""relationship_supported"": true,
  ""direction_supported"": false,
  ""directness_supported"": false,
  ""overclaiming"": true,
  ""corrected_phenotype"": ""impulsivity (general)"",
  ""corrected_feature_type"": ""BOLD variability"",
  ""corrected_direction"": ""lower"",
  ""rationale"": ""The sentence supports BOLD variability as a feature and the direction of the relationship, but it does not directly mention impulsivity. The relationship is implied rather than explicitly stated, and the direction is not clearly aligned with the extracted claim.""
}"
93,29337234,Electrophysiological Activity Prior to Self-initiated Movements is Related to Impulsive Personality Traits.,2018,Neuroscience,Barratt Impulsiveness Scale neuroimaging,unknown,EEG connectivity,impulsivity (general),unknown,correlates_with,higher,,direct,0.85,"In particular, the RP showed an earlier negative rising phase and a greater amplitude, with the increasing of BIS-11 scores.",yes,,yes,yes,yes,,,,,,,,,,qwen2.5-7b-instruct,0,drop,no,no,no,no,no,yes,,,,"The sentence discusses changes in the Rolandic cortex (RP) in relation to BIS-11 scores, which are related to impulsivity, but it does not directly state that EEG connectivity correlates with impulsivity. The sentence also does not specify the direction of the correlation or mention EEG connectivity as the feature.",,"{
  ""support_score"": 0,
  ""decision"": ""drop"",
  ""phenotype_supported"": false,
  ""feature_supported"": false,
  ""relationship_supported"": false,
  ""direction_supported"": false,
  ""directness_supported"": false,
  ""overclaiming"": true,
  ""corrected_phenotype"": null,
  ""corrected_feature_type"": null,
  ""corrected_direction"": null,
  ""rationale"": ""The sentence discusses changes in the Rolandic cortex (RP) in relation to BIS-11 scores, which are related to impulsivity, but it does not directly state that EEG connectivity correlates with impulsivity. The sentence also does not specify the direction of the correlation or mention EEG connectivity as the feature.""
}"
94,29454934,Time scale properties of task and resting-state functional connectivity: Detrended partial cross-correlation analysis.,2018,NeuroImage,Barratt Impulsiveness Scale resting-state fMRI,default mode network,functional connectivity,impulsivity (general),unknown,correlates_with,higher,,direct,0.8,the within-network connectivity time scale of the pre-supplementary motor area - a medial prefrontal cortical structure of the task network and critical to proactive inhibitory control - correlated inversely with Barratt impulsivity and stop signal reaction time.,yes,,yes,yes,yes,,,,,,,,,,qwen2.5-7b-instruct,1,revise,no,yes,yes,no,no,yes,"Barratt impulsivity, stop signal reaction time",,lower,"The sentence mentions a group difference (Barratt impulsivity and stop signal reaction time) but does not directly state a correlation between impulsivity and functional connectivity. The direction is inverse, not higher, and the relationship is indirect.",,"{
  ""support_score"": 1,
  ""decision"": ""revise"",
  ""phenotype_supported"": false,
  ""feature_supported"": true,
  ""relationship_supported"": true,
  ""direction_supported"": false,
  ""directness_supported"": false,
  ""overclaiming"": true,
  ""corrected_phenotype"": ""Barratt impulsivity, stop signal reaction time"",
  ""corrected_direction"": ""lower"",
  ""corrected_direction_rationale"": ""The sentence states an inverse correlation, which implies a lower relationship."",
  ""corrected_directness"": ""indirect"",
  ""corrected_directness_rationale"": ""The sentence describes connectivity within a network rather than a direct association between the phenotype and the feature."",
  ""rationale"": ""The sentence mentions a group difference (Barratt impulsivity and stop signal reaction time) but does not directly state a correlation between impulsivity and functional connectivity. The direction is inverse, not higher, and the relationship is indirect.""
}"
95,38451271,Trait anxiety and corresponding neuromarkers predict internet addiction: A longitudinal study.,2024,Journal of behavioral addictions,trait impulsivity functional connectivity,default mode network,functional connectivity,impulsivity (general),internet addiction,predicts,higher,mediated by stressful life events and DMN functional connectivity,direct,0.8,CPM results revealed that the functional connectivity of cognitive control and emotion-regulation circuits and DMN were significantly correlated with TA.,yes,,yes,yes,yes,,,,,,,,,,qwen2.5-7b-instruct,1,revise,no,yes,yes,no,no,yes,impulsivity (general),functional connectivity,not specified,"The sentence mentions functional connectivity of cognitive control and emotion-regulation circuits and DMN but does not specify impulsivity as the phenotype. The relationship is supported, but the direction is not clear. Directness is not supported as the phenotype is not named. Overclaiming is present as the sentence does not mention internet addiction or stressful life events.",,"{
  ""support_score"": 1,
  ""decision"": ""revise"",
  ""phenotype_supported"": false,
  ""feature_supported"": true,
  ""relationship_supported"": true,
  ""direction_supported"": false,
  ""directness_supported"": false,
  ""overclaiming"": true,
  ""corrected_phenotype"": ""impulsivity (general)"",
  ""corrected_feature_type"": ""functional connectivity"",
  ""corrected_direction"": ""not specified"",
  ""rationale"": ""The sentence mentions functional connectivity of cognitive control and emotion-regulation circuits and DMN but does not specify impulsivity as the phenotype. The relationship is supported, but the direction is not clear. Directness is not supported as the phenotype is not named. Overclaiming is present as the sentence does not mention internet addiction or stressful life events.""
}"
96,37887440,"Neurophysiological, Neuroimaging, and Neuropsychological Predictors of Human Alcoholism and Risk.",2023,"Behavioral sciences (Basel, Switzerland)",impulsivity resting-state fMRI functional connectivity,unknown,unknown,impulsivity (general),unknown,unknown,unclear,,background,,,no,evidence_strength not a number,yes,no,unclear,,,,,,,,,,qwen2.5-7b-instruct,0,drop,no,no,no,no,no,yes,,,,"The sentence does not provide any specific information about impulsivity or any other phenotype, feature, or their relationship. It also does not indicate a clear direction or directness of the relationship.",,"{""support_score"": 0, ""decision"": ""drop"", ""phenotype_supported"": false, ""feature_supported"": false, ""relationship_supported"": false, ""direction_supported"": false, ""directness_supported"": false, ""overclaiming"": true, ""corrected_phenotype"": null, ""corrected_feature_type"": null, ""corrected_direction"": null, ""rationale"": ""The sentence does not provide any specific information about impulsivity or any other phenotype, feature, or their relationship. It also does not indicate a clear direction or directness of the relationship.""}"
97,30616125,A multi-dimensional evaluation of craving and impulsivity among people admitted for alcohol-related problems in emergency department.,2019,Psychiatry research,Barratt Impulsiveness Scale neuroimaging,unknown,unknown,impulsivity (general),alcohol misuse,associated_with,unclear,,background,,,no,evidence_strength not a number,yes,no,unclear,,,,,,,,,,qwen2.5-7b-instruct,1,revise,yes,no,yes,no,no,yes,impulsivity (general),unknown,unclear,"The sentence mentions impulsivity as a phenotype but does not specify a feature type, relationship direction, or directness. It also suggests a group difference without explicitly stating an association.",,"{
  ""support_score"": 1,
  ""decision"": ""revise"",
  ""phenotype_supported"": true,
  ""feature_supported"": false,
  ""relationship_supported"": true,
  ""direction_supported"": false,
  ""directness_supported"": false,
  ""overclaiming"": true,
  ""corrected_phenotype"": ""impulsivity (general)"",
  ""corrected_feature_type"": ""unknown"",
  ""corrected_direction"": ""unclear"",
  ""rationale"": ""The sentence mentions impulsivity as a phenotype but does not specify a feature type, relationship direction, or directness. It also suggests a group difference without explicitly stating an association.""
}"
98,27894158,Craving behavioral intervention for internet gaming disorder: remediation of functional connectivity of the ventral striatum.,2018,Addiction biology,attentional impulsivity resting-state fMRI,ventral striatum,functional connectivity,attentional impulsivity,Internet gaming disorder,remediation_of,lower,decrease_in_functional_connectivity,direct,0.8,"Moreover, compared with CBI-, CBI+ showed significantly greater decrease in VS-lIPL connectivity, along with amelioration in addiction severity following the intervention.",yes,,yes,yes,yes,,,,,,,,,,qwen2.5-7b-instruct,1,revise,no,yes,yes,no,no,yes,attentional impulsivity,VS-lIPL connectivity,lower,"The sentence mentions a group difference (CBI+ vs CBI-) and a decrease in connectivity, which partially supports the claim. However, it does not directly state that attentional impulsivity was remediated. The direction and directness need to be corrected.",,"{
    ""support_score"": 1,
    ""decision"": ""revise"",
    ""phenotype_supported"": false,
    ""feature_supported"": true,
    ""relationship_supported"": true,
    ""direction_supported"": false,
    ""directness_supported"": false,
    ""overclaiming"": true,
    ""corrected_phenotype"": ""attentional impulsivity"",
    ""corrected_feature_type"": ""VS-lIPL connectivity"",
    ""corrected_direction"": ""lower"",
    ""rationale"": ""The sentence mentions a group difference (CBI+ vs CBI-) and a decrease in connectivity, which partially supports the claim. However, it does not directly state that attentional impulsivity was remediated. The direction and directness need to be corrected.""
}"
99,37561637,Abnormal frontostriatal connectivity and serotonin function in gambling disorder: A preliminary exploratory study.,2023,Journal of behavioral addictions,attentional impulsivity resting-state fMRI,unknown,functional connectivity,attentional impulsivity,gambling disorder,correlates_with,lower,,direct,0.9,"Right NAcc 11C-MADAM binding potential correlated with attentional impulsivity in individuals with gambling disorder (r = -0.73, p = 0.005).",yes,,yes,yes,yes,,,,,,,,,,qwen2.5-7b-instruct,2,keep,yes,yes,yes,yes,yes,no,,,,"The sentence directly states that the binding potential of 11C-MADAM in the right NAcc correlates with attentional impulsivity in individuals with gambling disorder, which matches the extracted claim.",,"{
  ""support_score"": 2,
  ""decision"": ""keep"",
  ""phenotype_supported"": true,
  ""feature_supported"": true,
  ""relationship_supported"": true,
  ""direction_supported"": true,
  ""directness_supported"": true,
  ""overclaiming"": false,
  ""corrected_phenotype"": null,
  ""corrected_feature_type"": null,
  ""corrected_direction"": null,
  ""rationale"": ""The sentence directly states that the binding potential of 11C-MADAM in the right NAcc correlates with attentional impulsivity in individuals with gambling disorder, which matches the extracted claim.""
}"
100,25899520,Altered resting-state functional connectivity of the insula in young adults with Internet gaming disorder.,2016,Addiction biology,impulsivity resting-state fMRI functional connectivity,unknown,functional connectivity,impulsivity (general),Internet gaming disorder,associated_with,higher,,direct,0.85,"IGDs also demonstrated significantly stronger rsFC between the posterior insula and postcentral gyrus, precentral gyrus, supplemental motor area, and superior temporal gyrus (STG), which are involved in interoception, movement control, and auditory processing.",yes,,yes,yes,yes,,,,,,,,,,qwen2.5-7b-instruct,1,revise,no,yes,yes,no,no,yes,impulsivity (general),functional connectivity,higher,The sentence mentions a group difference in functional connectivity but does not directly state an association with impulsivity. The direction and directness are not explicitly supported.,,"{
  ""support_score"": 1,
  ""decision"": ""revise"",
  ""phenotype_supported"": false,
  ""feature_supported"": true,
  ""relationship_supported"": true,
  ""direction_supported"": false,
  ""directness_supported"": false,
  ""overclaiming"": true,
  ""corrected_phenotype"": ""impulsivity (general)"",
  ""corrected_feature_type"": ""functional connectivity"",
  ""corrected_direction"": ""higher"",
  ""rationale"": ""The sentence mentions a group difference in functional connectivity but does not directly state an association with impulsivity. The direction and directness are not explicitly supported.""
}"
