record_id,pmid,title,year,journal,query,extracted_brain_system,extracted_feature_type,extracted_phenotype,extracted_diagnostic_context,extracted_relationship,extracted_direction,extracted_mechanism,extracted_directness,evidence_strength,supporting_sentence,schema_valid,schema_issues,citation_valid,sentence_present,sentence_anchored,semantic_support_score,phenotype_correct,feature_type_correct,relationship_correct,direction_correct,overclaiming_flag,hallucination_flag,review_decision,review_notes,verifier_model,verifier_support_score,verifier_decision,verifier_phenotype_supported,verifier_feature_supported,verifier_relationship_supported,verifier_direction_supported,verifier_directness_supported,verifier_overclaiming,verifier_corrected_phenotype,verifier_corrected_feature_type,verifier_corrected_direction,verifier_rationale,verifier_error,verifier_raw_response
84,29040723,Resting-state functional connectivity in combat veterans suffering from impulsive aggression.,2017,Social cognitive and affective neuroscience,impulsivity resting-state fMRI functional connectivity,amygdala and prefrontal regions,functional connectivity,impulsivity (general),combat veterans,reduced,unclear,impaired top-down regulation,indirect,moderate,"In exploratory cluster analyses, we observed reduced functional connectivity between the (bilateral) BLA and left dorsolateral prefrontal cortex in the impulsive aggression group, relative to combat controls.",no,evidence_strength not a number,yes,yes,yes,,,,,,,,,,llama-3.1-8b-instruct,2,keep,yes,yes,yes,yes,yes,no,impulsivity (general),functional connectivity,reduced,"The sentence directly supports the claim by mentioning reduced functional connectivity between the BLA and left dorsolateral prefrontal cortex in the impulsive aggression group, which matches the extracted claim's phenotype, feature type, relationship, and direction.",,"{""support_score"": 2, ""decision"": ""keep"", ""phenotype_supported"": true, ""feature_supported"": true, ""relationship_supported"": true, ""direction_supported"": true, ""directness_supported"": true, ""overclaiming"": false, ""corrected_phenotype"": ""impulsivity (general)"", ""corrected_feature_type"": ""functional connectivity"", ""corrected_direction"": ""reduced"", ""rationale"": ""The sentence directly supports the claim by mentioning reduced functional connectivity between the BLA and left dorsolateral prefrontal cortex in the impulsive aggression group, which matches the extracted claim's phenotype, feature type, relationship, and direction.""}"
85,31801105,A preliminary study of disrupted functional network in individuals with Internet gaming disorder: Evidence from the comparison with recreational game users.,2020,Addictive behaviors,motor impulsivity resting-state fMRI,"reward, craving, emotional memory and sensory-motor processing regions",unknown,unknown,compared with recreational game users (RGU),increased,unclear,"functional network dysfunction, characterized by heightened incentive motivation and sensory-motor coordination",indirect,moderate,"subjects with IGD as compared to those with RGU showed increased nodal centralities in the reward, craving, emotional memory and sensory-motor processing regions.",no,evidence_strength not a number,yes,yes,yes,,,,,,,,,,llama-3.1-8b-instruct,2,keep,yes,yes,yes,yes,yes,no,Internet gaming disorder (IGD),brain activity (nodal centralities),increased,"The sentence clearly supports the claim by stating a specific phenotype (IGD), feature (nodal centralities in reward, craving, emotional memory and sensory-motor processing regions), relationship (increased), and direction (increased). The directness is also supported as the sentence names both phenotype and feature.",,"{
  ""support_score"": 2,
  ""decision"": ""keep"",
  ""phenotype_supported"": true,
  ""feature_supported"": true,
  ""relationship_supported"": true,
  ""direction_supported"": true,
  ""directness_supported"": true,
  ""overclaiming"": false,
  ""corrected_phenotype"": ""Internet gaming disorder (IGD)"",
  ""corrected_feature_type"": ""brain activity (nodal centralities)"",
  ""corrected_direction"": ""increased"",
  ""rationale"": ""The sentence clearly supports the claim by stating a specific phenotype (IGD), feature (nodal centralities in reward, craving, emotional memory and sensory-motor processing regions), relationship (increased), and direction (increased). The directness is also supported as the sentence names both phenotype and feature.""
}"
86,30277562,The role of the dorsal striatum in choice impulsivity.,2019,Annals of the New York Academy of Sciences,impulsivity fMRI functional connectivity,dorsal striatum,unknown,impulsivity (general),,associations,higher,"caudate, ventral-to-dorsal gradient in the dorsal striatum, origins of striatal afferents, developmental maturation of frontostriatal connectivity during adolescence",indirect,moderate,"In principle, intertemporal choice in the delay-discounting task-a validated measure of choice impulsivity-involves reward-associated actions that require the recruitment of the dorsal striatum.",no,evidence_strength not a number,yes,yes,yes,,,,,,,,,,llama-3.1-8b-instruct,1,revise,yes,no,yes,yes,no,no,impulsivity (general),choice impulsivity,higher,"The sentence partially supports the claim by mentioning the phenotype (impulsivity) and relationship (associations) but does not specify the feature type. The direction is supported as 'higher' is implied by the use of 'delay-discounting task' which is a validated measure of choice impulsivity. However, the directness is not supported as the sentence does not name both phenotype and feature.",,"{""support_score"": 1, ""decision"": ""revise"", ""phenotype_supported"": true, ""feature_supported"": false, ""relationship_supported"": true, ""direction_supported"": true, ""directness_supported"": false, ""overclaiming"": false, ""corrected_phenotype"": ""impulsivity (general)"", ""corrected_feature_type"": ""choice impulsivity"", ""corrected_direction"": ""higher"", ""rationale"": ""The sentence partially supports the claim by mentioning the phenotype (impulsivity) and relationship (associations) but does not specify the feature type. The direction is supported as 'higher' is implied by the use of 'delay-discounting task' which is a validated measure of choice impulsivity. However, the directness is not supported as the sentence does not name both phenotype and feature.""}"
87,28189592,Dissociable frontostriatal white matter connectivity underlies reward and motor impulsivity.,2017,NeuroImage,impulsivity fMRI functional connectivity,frontostriatal white matter,structural connectivity,impulsivity (general),,association,higher,structural connectivity,direct,strong,"We found a double dissociation such that individual differences in white matter connectivity between the ventral striatum and the ventromedial prefrontal cortex and dorsolateral prefrontal cortex was associated with reward impulsivity, as measured by delay discounting, whereas connectivity between dorsal striatum and supplementary motor area was associated with motor impulsivity, but not vice versa.",no,evidence_strength not a number,yes,yes,yes,,,,,,,,,,llama-3.1-8b-instruct,2,keep,yes,yes,yes,yes,yes,no,impulsivity (reward),structural connectivity,higher,"The sentence clearly supports the claim, mentioning a direct association between frontostriatal white matter connectivity and impulsivity, with two specific types of impulsivity (reward and motor) being associated with different connectivity patterns.",,"{
  ""support_score"": 2,
  ""decision"": ""keep"",
  ""phenotype_supported"": true,
  ""feature_supported"": true,
  ""relationship_supported"": true,
  ""direction_supported"": true,
  ""directness_supported"": true,
  ""overclaiming"": false,
  ""corrected_phenotype"": ""impulsivity (reward)"",
  ""corrected_feature_type"": ""structural connectivity"",
  ""corrected_direction"": ""higher"",
  ""rationale"": ""The sentence clearly supports the claim, mentioning a direct association between frontostriatal white matter connectivity and impulsivity, with two specific types of impulsivity (reward and motor) being associated with different connectivity patterns.""
}"
88,32035425,Ventromedial prefrontal value signals and functional connectivity during decision-making in suicidal behavior and impulsivity.,2020,Neuropsychopharmacology : official publication of the American College of Neuropsychopharmacology,impulsivity fMRI functional connectivity,ventromedial prefrontal cortex (vmPFC),functional connectivity,impulsivity (general),depressed individuals with and without suicidal behavior,disrupted,lower,moderating effect of impulsivity on vmPFC-frontoparietal connectivity,indirect,moderate,"In nonpsychiatric controls, vmPFC-frontoparietal connectivity was negatively moderated by impulsivity (pFWE corrected < 0.05). This effect was preserved in comparison patient groups but abolished in suicide attempters (p < 0.001).",no,evidence_strength not a number,yes,yes,yes,,,,,,,,,,llama-3.1-8b-instruct,1,revise,yes,yes,yes,yes,no,no,impulsivity (general),functional connectivity,lower,The sentence partially supports the claim but needs revision because it does not name both phenotype and feature in the directness='direct' context.,,"{
  ""support_score"": 1,
  ""decision"": ""revise"",
  ""phenotype_supported"": true,
  ""feature_supported"": true,
  ""relationship_supported"": true,
  ""direction_supported"": true,
  ""directness_supported"": false,
  ""overclaiming"": false,
  ""corrected_phenotype"": ""impulsivity (general)"",
  ""corrected_feature_type"": ""functional connectivity"",
  ""corrected_direction"": ""lower"",
  ""rationale"": ""The sentence partially supports the claim but needs revision because it does not name both phenotype and feature in the directness='direct' context.""
}"
89,27095357,Sex differences in impulsivity and brain morphometry in methamphetamine users.,2017,Brain structure & function,Barratt Impulsiveness Scale fMRI,"frontal cortex, nucleus accumbens",unknown,unknown,METH users vs. Controls,association,higher,"dendritic pruning, neurotoxicity, estrogen-mediated neuroprotective glial response",indirect,moderate,"Compared with same-sex Controls, male METH users had larger, while female METH users had smaller, right superior frontal cortex (interaction-p = 0.0005). The male METH users with larger frontal volumes and female METH users with smaller or thinner frontal cortices had greater Cognitive impulsivity (interaction-p ≤ 0.05). Only female METH users showed relatively larger nucleus accumbens (interaction-p = 0.03).",no,evidence_strength not a number,yes,yes,yes,,,,,,,,,,llama-3.1-8b-instruct,2,keep,yes,yes,yes,yes,yes,no,,,,"The sentence clearly supports the association between METH use and both larger frontal cortex and smaller nucleus accumbens in males and females, respectively, and greater cognitive impulsivity in both groups with larger or smaller frontal cortices.",,"{
  ""support_score"": 2,
  ""decision"": ""keep"",
  ""phenotype_supported"": true,
  ""feature_supported"": true,
  ""relationship_supported"": true,
  ""direction_supported"": true,
  ""directness_supported"": true,
  ""overclaiming"": false,
  ""corrected_phenotype"": null,
  ""corrected_feature_type"": null,
  ""corrected_direction"": null,
  ""rationale"": ""The sentence clearly supports the association between METH use and both larger frontal cortex and smaller nucleus accumbens in males and females, respectively, and greater cognitive impulsivity in both groups with larger or smaller frontal cortices.""
}"
90,34461353,Impulsivity is related to overhasty risk learning in attention-deficit/hyperactivity disorder: A computational psychiatric approach.,2021,Journal of psychiatric research,Barratt Impulsiveness Scale fMRI,"frontal lobe, including the orbitofrontal area",unknown,unknown,attention-deficit/hyperactivity disorder (ADHD),related,higher,overhasty updating of beliefs during risk learning,indirect,moderate,"The degree of overhasty learning in ADHD patients was significantly correlated with the BIS score (r = 0.424, p = 0.009).",no,evidence_strength not a number,yes,yes,yes,,,,,,,,,,llama-3.1-8b-instruct,1,revise,yes,yes,yes,yes,no,no,impulsivity,overhasty risk learning,higher,The sentence partially supports the claim but needs revision or is indirect because it does not name the phenotype and feature directly. The phenotype and feature can be corrected to 'impulsivity' and 'overhasty risk learning' respectively.,,"{
  ""support_score"": 1,
  ""decision"": ""revise"",
  ""phenotype_supported"": true,
  ""feature_supported"": true,
  ""relationship_supported"": true,
  ""direction_supported"": true,
  ""directness_supported"": false,
  ""overclaiming"": false,
  ""corrected_phenotype"": ""impulsivity"",
  ""corrected_feature_type"": ""overhasty risk learning"",
  ""corrected_direction"": ""higher"",
  ""rationale"": ""The sentence partially supports the claim but needs revision or is indirect because it does not name the phenotype and feature directly. The phenotype and feature can be corrected to 'impulsivity' and 'overhasty risk learning' respectively.""
}"
91,40168432,Protocol for a Randomized Controlled Trial to Enhance Executive Function via Brief Mindfulness Training in Individuals with Internet Gaming Disorder.,2025,PloS one,trait impulsivity functional connectivity,,unknown,unknown,Individuals diagnosed with IGD,functional connectivity,unclear,,unclear,,"Primary outcome measures will include electroencephalography (EEG) data (band power, functional connectivity, source localization, and N2/P3 amplitudes),",no,evidence_strength not a number,yes,yes,yes,,,,,,,,,,llama-3.1-8b-instruct,0,drop,no,no,no,no,no,no,,,,The sentence does not support the claim as it only mentions outcome measures and does not provide any evidence for the relationship between a phenotype and a feature.,,"{""support_score"": 0, ""decision"": ""drop"", ""phenotype_supported"": false, ""feature_supported"": false, ""relationship_supported"": false, ""direction_supported"": false, ""directness_supported"": false, ""overclaiming"": false, ""corrected_phenotype"": null, ""corrected_feature_type"": null, ""corrected_direction"": null, ""rationale"": ""The sentence does not support the claim as it only mentions outcome measures and does not provide any evidence for the relationship between a phenotype and a feature.""}"
92,23770040,Resting-state beta and gamma activity in Internet addiction.,2013,International journal of psychophysiology : official journal of the International Organization of Psychophysiology,Barratt Impulsiveness Scale neuroimaging,EEG,unknown,unknown,Barratt Impulsiveness Scale-11 and a stop-signal task,related,higher,impulsivity and impaired inhibitory control,indirect,moderate,"The Internet addiction group showed lower absolute power on the beta band than did the control group (estimate = -3.370, p < 0.01). On the other hand, the Internet-addiction group showed higher absolute power on the gamma band than did the control group (estimate = 0.434, p < 0.01).",no,evidence_strength not a number,yes,yes,no,,,,,,,,,,llama-3.1-8b-instruct,2,keep,yes,yes,yes,yes,yes,no,Internet addiction,brain activity,lower,The sentence clearly supports the claim that Internet addiction is related to lower beta band brain activity and higher gamma band brain activity.,,"{
  ""support_score"": 2,
  ""decision"": ""keep"",
  ""phenotype_supported"": true,
  ""feature_supported"": true,
  ""relationship_supported"": true,
  ""direction_supported"": true,
  ""directness_supported"": true,
  ""overclaiming"": false,
  ""corrected_phenotype"": ""Internet addiction"",
  ""corrected_feature_type"": ""brain activity"",
  ""corrected_direction"": ""lower"",
  ""corrected_relationship"": ""related"",
  ""rationale"": ""The sentence clearly supports the claim that Internet addiction is related to lower beta band brain activity and higher gamma band brain activity.""
}"
93,29337234,Electrophysiological Activity Prior to Self-initiated Movements is Related to Impulsive Personality Traits.,2018,Neuroscience,Barratt Impulsiveness Scale neuroimaging,motor system,unknown,impulsivity (general),impulsivity trait assessment using the Barratt Impulsiveness Scale (BIS-11),positive relationship,higher,less effective preparatory inhibition mechanisms,direct,moderate,"In particular, the RP showed an earlier negative rising phase and a greater amplitude, with the increasing of BIS-11 scores.",no,evidence_strength not a number,yes,yes,yes,,,,,,,,,,llama-3.1-8b-instruct,1,revise,yes,no,yes,yes,no,no,impulsivity (general),unknown,higher,"The sentence partially supports the claim by mentioning a relationship between impulsivity and the RP, but it does not specify the feature type. The corrected phenotype, feature type, and direction are based on the extracted claim.",,"{""support_score"": 1, ""decision"": ""revise"", ""phenotype_supported"": true, ""feature_supported"": false, ""relationship_supported"": true, ""direction_supported"": true, ""directness_supported"": false, ""overclaiming"": false, ""corrected_phenotype"": ""impulsivity (general)"", ""corrected_feature_type"": ""unknown"", ""corrected_direction"": ""higher"", ""rationale"": ""The sentence partially supports the claim by mentioning a relationship between impulsivity and the RP, but it does not specify the feature type. The corrected phenotype, feature type, and direction are based on the extracted claim.""}"
94,29454934,Time scale properties of task and resting-state functional connectivity: Detrended partial cross-correlation analysis.,2018,NeuroImage,Barratt Impulsiveness Scale resting-state fMRI,"pre-supplementary motor area, medial prefrontal cortex, default mode network, task networks",unknown,impulsivity (general),"functional connectivity analysis, stop signal task",correlation,lower,low frequency fluctuations of BOLD signals,direct,moderate,"In regions of interest analysis, the within-network connectivity time scale of the pre-supplementary motor area - a medial prefrontal cortical structure of the task network and critical to proactive inhibitory control - correlated inversely with Barratt impulsivity and stop signal reaction time.",no,evidence_strength not a number,yes,yes,yes,,,,,,,,,,llama-3.1-8b-instruct,2,keep,yes,yes,yes,yes,yes,no,impulsivity (general),behavioral performance,lower,,,"{
  ""support_score"": 2,
  ""decision"": ""keep"",
  ""phenotype_supported"": true,
  ""feature_supported"": true,
  ""relationship_supported"": true,
  ""direction_supported"": true,
  ""directness_supported"": true,
  ""overclaiming"": false,
  ""corrected_phenotype"": ""impulsivity (general)"",
  ""corrected_feature_type"": ""behavioral performance"",
  ""corrected_direction"": ""lower"",
  ""rationale"": null
}"
95,38451271,Trait anxiety and corresponding neuromarkers predict internet addiction: A longitudinal study.,2024,Journal of behavioral addictions,trait impulsivity functional connectivity,"cognitive control and emotion-regulation circuits, default mode network (DMN)",functional connectivity,unknown,trait anxiety (TA),predictive,higher,mediated by stressful life events and correlated functional connectivity,unclear,significant,"CPM results revealed that the functional connectivity of cognitive control and emotion-regulation circuits and DMN were significantly correlated with TA. Furthermore, a significant association was found between the neuromarkers of TA and IA.",no,evidence_strength not a number,yes,yes,yes,,,,,,,,,,llama-3.1-8b-instruct,1,revise,yes,yes,yes,no,no,no,trait anxiety (TA),functional connectivity,null,"The sentence partially supports the claim, but the direction and directness are not clearly stated. The phenotype and feature are supported, but need to be corrected to match the extracted claim.",,"{
  ""support_score"": 1,
  ""decision"": ""revise"",
  ""phenotype_supported"": true,
  ""feature_supported"": true,
  ""relationship_supported"": true,
  ""direction_supported"": false,
  ""directness_supported"": false,
  ""overclaiming"": false,
  ""corrected_phenotype"": ""trait anxiety (TA)"",
  ""corrected_feature_type"": ""functional connectivity"",
  ""corrected_direction"": ""null"",
  ""rationale"": ""The sentence partially supports the claim, but the direction and directness are not clearly stated. The phenotype and feature are supported, but need to be corrected to match the extracted claim.""
}"
96,37887440,"Neurophysiological, Neuroimaging, and Neuropsychological Predictors of Human Alcoholism and Risk.",2023,"Behavioral sciences (Basel, Switzerland)",impulsivity resting-state fMRI functional connectivity,Reward network,functional connectivity,unknown,Differentiating individuals with and without Alcohol Use Disorder,predicting,higher,Impulsivity measures,indirect,moderate,"Differentiating Individuals with and without Alcohol Use Disorder Using Resting-State fMRI Functional Connectivity of Reward Network, Neuropsychological Performance, and Impulsivity Measures",no,evidence_strength not a number,yes,yes,yes,,,,,,,,,,llama-3.1-8b-instruct,1,revise,yes,yes,yes,no,no,no,Alcohol Use Disorder,functional connectivity of Reward network,null,"The sentence partially supports the claim, but the phenotype and feature need to be corrected. The direction is not explicitly stated, and the directness is also not clear.",,"{
  ""support_score"": 1,
  ""decision"": ""revise"",
  ""phenotype_supported"": true,
  ""feature_supported"": true,
  ""relationship_supported"": true,
  ""direction_supported"": false,
  ""directness_supported"": false,
  ""overclaiming"": false,
  ""corrected_phenotype"": ""Alcohol Use Disorder"",
  ""corrected_feature_type"": ""functional connectivity of Reward network"",
  ""corrected_direction"": ""null"",
  ""rationale"": ""The sentence partially supports the claim, but the phenotype and feature need to be corrected. The direction is not explicitly stated, and the directness is also not clear.""
}"
97,30616125,A multi-dimensional evaluation of craving and impulsivity among people admitted for alcohol-related problems in emergency department.,2019,Psychiatry research,Barratt Impulsiveness Scale neuroimaging,,unknown,unknown,alcohol misuse,predicts,higher,,direct,moderate,"Regression analyses showed that the scores obtained at the compulsive subscale of the OCDS, at the VAS and at the Urgency subscale of impulsivity constitute the main predictors of the severity of alcohol-use disorders (indexed by the AUDIT).",no,evidence_strength not a number,yes,yes,yes,,,,,,,,,,llama-3.1-8b-instruct,2,keep,yes,yes,yes,yes,yes,no,alcohol-use disorders,phenotype,higher,"The sentence clearly supports the claim that the compulsive subscale of the OCDS, VAS, and Urgency subscale of impulsivity predict the severity of alcohol-use disorders, which is a direct relationship between a feature and a phenotype, with a higher direction.",,"{
  ""support_score"": 2,
  ""decision"": ""keep"",
  ""phenotype_supported"": true,
  ""feature_supported"": true,
  ""relationship_supported"": true,
  ""direction_supported"": true,
  ""directness_supported"": true,
  ""overclaiming"": false,
  ""corrected_phenotype"": ""alcohol-use disorders"",
  ""corrected_feature_type"": ""phenotype"",
  ""corrected_direction"": ""higher"",
  ""rationale"": ""The sentence clearly supports the claim that the compulsive subscale of the OCDS, VAS, and Urgency subscale of impulsivity predict the severity of alcohol-use disorders, which is a direct relationship between a feature and a phenotype, with a higher direction.""
}"
98,27894158,Craving behavioral intervention for internet gaming disorder: remediation of functional connectivity of the ventral striatum.,2018,Addiction biology,attentional impulsivity resting-state fMRI,ventral striatum,functional connectivity,unknown,psychobehavioral intervention,decrease in connectivity,lower,potential biomarker of the efficacy of psychobehavioral intervention,indirect,moderate,"Moreover, compared with CBI-, CBI+ showed significantly greater decrease in VS-lIPL connectivity, along with amelioration in addiction severity following the intervention.",no,evidence_strength not a number,yes,yes,yes,,,,,,,,,,llama-3.1-8b-instruct,2,keep,yes,yes,yes,yes,yes,no,,,,,,"{
  ""support_score"": 2,
  ""decision"": ""keep"",
  ""phenotype_supported"": true,
  ""feature_supported"": true,
  ""relationship_supported"": true,
  ""direction_supported"": true,
  ""directness_supported"": true,
  ""overclaiming"": false,
  ""corrected_phenotype"": null,
  ""corrected_feature_type"": null,
  ""corrected_direction"": null,
  ""rationale"": null
}"
99,37561637,Abnormal frontostriatal connectivity and serotonin function in gambling disorder: A preliminary exploratory study.,2023,Journal of behavioral addictions,attentional impulsivity resting-state fMRI,frontostriatal,functional connectivity,unknown,right hemisphere,associated with,unclear,serotonergic function,indirect,moderate,Individuals with gambling disorder showed loss of functional connectivity between the right nucleus accumbens (NAcc) and a region in the right dorsolateral prefrontal cortex (DLPFC) (PFWE <0.05).,no,evidence_strength not a number,yes,yes,yes,,,,,,,,,,llama-3.1-8b-instruct,2,keep,yes,yes,yes,yes,yes,no,gambling disorder,functional connectivity,decreased,"The sentence clearly states that individuals with gambling disorder showed a loss of functional connectivity, which implies a decrease in functional connectivity. The corrected phenotype is 'gambling disorder', the corrected feature type is 'functional connectivity', and the corrected direction is 'decreased'.",,"{
  ""support_score"": 2,
  ""decision"": ""keep"",
  ""phenotype_supported"": true,
  ""feature_supported"": true,
  ""relationship_supported"": true,
  ""direction_supported"": true,
  ""directness_supported"": true,
  ""overclaiming"": false,
  ""corrected_phenotype"": ""gambling disorder"",
  ""corrected_feature_type"": ""functional connectivity"",
  ""corrected_direction"": ""decreased"",
  ""rationale"": ""The sentence clearly states that individuals with gambling disorder showed a loss of functional connectivity, which implies a decrease in functional connectivity. The corrected phenotype is 'gambling disorder', the corrected feature type is 'functional connectivity', and the corrected direction is 'decreased'.""
}"
100,25899520,Altered resting-state functional connectivity of the insula in young adults with Internet gaming disorder.,2016,Addiction biology,impulsivity resting-state fMRI functional connectivity,insula,functional connectivity,unknown,young adults,enhanced rsFC,higher,"involved in salience, craving, self-monitoring, and attention; interoception, movement control, and auditory processing",direct,strong,"In comparison with HCs, IGD subjects (IGDs) exhibited enhanced rsFC between the anterior insula and a network of regions including anterior cingulate cortex (ACC), putamen, angular gyrus, and precuneous, which are involved in salience, craving, self-monitoring, and attention.",no,evidence_strength not a number,yes,yes,yes,,,,,,,,,,llama-3.1-8b-instruct,2,keep,yes,yes,yes,yes,yes,no,,,,The sentence clearly supports the claim by stating a direct relationship between the phenotype (IGD subjects) and the feature (enhanced rsFC) in the specified brain system (insula) and diagnostic context (young adults).,,"{""support_score"": 2, ""decision"": ""keep"", ""phenotype_supported"": true, ""feature_supported"": true, ""relationship_supported"": true, ""direction_supported"": true, ""directness_supported"": true, ""overclaiming"": false, ""corrected_phenotype"": null, ""corrected_feature_type"": null, ""corrected_direction"": null, ""rationale"": ""The sentence clearly supports the claim by stating a direct relationship between the phenotype (IGD subjects) and the feature (enhanced rsFC) in the specified brain system (insula) and diagnostic context (young adults).""}"
