record_id,pmid,title,year,journal,query,extracted_brain_system,extracted_feature_type,extracted_phenotype,extracted_diagnostic_context,extracted_relationship,extracted_direction,extracted_mechanism,extracted_directness,evidence_strength,supporting_sentence,schema_valid,schema_issues,citation_valid,sentence_present,sentence_anchored,semantic_support_score,phenotype_correct,feature_type_correct,relationship_correct,direction_correct,overclaiming_flag,hallucination_flag,review_decision,review_notes,verifier_model,verifier_support_score,verifier_decision,verifier_phenotype_supported,verifier_feature_supported,verifier_relationship_supported,verifier_direction_supported,verifier_directness_supported,verifier_overclaiming,verifier_corrected_phenotype,verifier_corrected_feature_type,verifier_corrected_direction,verifier_rationale,verifier_error,verifier_raw_response
1,26908392,Association of ventral striatum monoamine oxidase-A binding and functional connectivity in antisocial personality disorder with high impulsivity: A positron emission tomography and functional magnetic resonance imaging study.,2016,European neuropsychopharmacology : the journal of the European College of Neuropsychopharmacology,Barratt Impulsiveness Scale resting-state fMRI,unknown,functional connectivity,impulsivity (general),antisocial personality disorder,correlates_with,lower,,direct,0.85,"Additionally, VSs-DMPFC FC was negatively correlated with NEO Personality Inventory-Revised impulsivity (r=-0.49, p=0.03), as was VSi-hippocampus FC with Barratt Impulsiveness Scale-11 motor impulsiveness (r=-0.50, p=0.03).",yes,,yes,yes,yes,,,,,,,,,,qwen2.5-7b-instruct,1,keep,yes,yes,yes,no,no,yes,motor impulsiveness,functional connectivity,lower,"The sentence mentions a correlation between functional connectivity and impulsivity, but it does not specify which type of impulsivity (e.g., general impulsivity) is being correlated. Additionally, the direction and directness are not fully supported as the sentence does not explicitly state the direction and the feature type is not clearly linked to the phenotype.",,"{
  ""support_score"": 1,
  ""decision"": ""keep"",
  ""phenotype_supported"": true,
  ""feature_supported"": true,
  ""relationship_supported"": true,
  ""direction_supported"": false,
  ""directness_supported"": false,
  ""overclaiming"": true,
  ""corrected_phenotype"": ""motor impulsiveness"",
  ""corrected_feature_type"": ""functional connectivity"",
  ""corrected_direction"": ""lower"",
  ""rationale"": ""The sentence mentions a correlation between functional connectivity and impulsivity, but it does not specify which type of impulsivity (e.g., general impulsivity) is being correlated. Additionally, the direction and directness are not fully supported as the sentence does not explicitly state the direction and the feature type is not clearly linked to the phenotype.""
}"
2,18479820,An event-related fMRI study on risk taking by healthy individuals of high or low impulsiveness.,2008,Neuroscience letters,Barratt Impulsiveness Scale fMRI,unknown,functional connectivity,impulsivity (general),unknown,associated_with,higher,,direct,0.85,a stronger activation in the insula-orbitofrontal-parietal regions was found in the high impulsiveness group compared to the low impulsiveness group,yes,,yes,yes,yes,,,,,,,,,,qwen2.5-7b-instruct,1,revise,yes,no,yes,yes,no,yes,impulsivity (high) vs impulsivity (low),activation level,higher,"The sentence mentions a group difference in activation levels but does not specify functional connectivity as the feature. It also does not directly state that higher impulsivity is associated with higher activation, making directness_supported=false. Additionally, the sentence suggests an overclaim by implying a relationship between impulsivity and activation without specifying the exact nature of the association.",,"{
  ""support_score"": 1,
  ""decision"": ""revise"",
  ""phenotype_supported"": true,
  ""feature_supported"": false,
  ""relationship_supported"": true,
  ""direction_supported"": true,
  ""directness_supported"": false,
  ""overclaiming"": true,
  ""corrected_phenotype"": ""impulsivity (high) vs impulsivity (low)"",
  ""corrected_feature_type"": ""activation level"",
  ""corrected_direction"": ""higher"",
  ""rationale"": ""The sentence mentions a group difference in activation levels but does not specify functional connectivity as the feature. It also does not directly state that higher impulsivity is associated with higher activation, making directness_supported=false. Additionally, the sentence suggests an overclaim by implying a relationship between impulsivity and activation without specifying the exact nature of the association.""
}"
3,19758706,Are self-injurers impulsive?: Results from two behavioral laboratory studies.,2009,Psychiatry research,Barratt Impulsiveness Scale neuroimaging,unknown,unknown,impulsivity (general),self-injurers,correlates_with,higher,,indirect,0.5,"In both studies, self-injurers reported greater impulsiveness;",yes,,yes,yes,yes,,,,,,,,,,qwen2.5-7b-instruct,2,keep,yes,no,yes,yes,no,no,impulsivity (general),unknown,higher,"The sentence directly states that self-injurers reported greater impulsiveness, supporting the phenotype and relationship. However, it does not specify what feature of impulsivity is being measured, making directness_supported=false.",,"{
  ""support_score"": 2,
  ""decision"": ""keep"",
  ""phenotype_supported"": true,
  ""feature_supported"": false,
  ""relationship_supported"": true,
  ""direction_supported"": true,
  ""directness_supported"": false,
  ""overclaiming"": false,
  ""corrected_phenotype"": ""impulsivity (general)"",
  ""corrected_feature_type"": ""unknown"",
  ""corrected_direction"": ""higher"",
  ""rationale"": ""The sentence directly states that self-injurers reported greater impulsiveness, supporting the phenotype and relationship. However, it does not specify what feature of impulsivity is being measured, making directness_supported=false.""
}"
4,24373553,Anhedonia in Parkinson's disease patients with and without pathological gambling: a case-control study.,2014,Psychiatry research,Barratt Impulsiveness Scale neuroimaging,unknown,unknown,impulsivity (general),Pathological Gambling (PG) and other Impulse Control Disorders (ICDs),correlates_with,higher,,indirect,0.8,"The PG-group, compared to the ICDs-group and PD-controls, reported a significantly higher incidence of anhedonia (45% vs. 9% vs. 14% respectively), higher Snaith-Hamilton Pleasure Scale (SHAPS) scores (2.0±1.3 vs. 1.0±1.1 vs. 1.0±1.2), higher levels of impulsivity traits as measured by the Barratt Impulsiveness Scale (70.0±10.6 vs. 64.8±11 vs. 60.9±9.3) and more severe frontal dysfunctions (Frontal Assessment Battery, FAB: 12.4±4.9 vs. 15.5±1.6 vs. 14.4±3).",yes,,yes,yes,yes,,,,,,,,,,qwen2.5-7b-instruct,1,revise,yes,no,yes,yes,no,yes,impulsivity (general),impulsivity traits,higher,"The sentence supports the relationship between anhedonia and higher impulsivity traits, but it does not directly state that impulsivity correlates with anhedonia. The feature type is not explicitly mentioned, and the directness is indirect.",,"{
  ""support_score"": 1,
  ""decision"": ""revise"",
  ""phenotype_supported"": true,
  ""feature_supported"": false,
  ""relationship_supported"": true,
  ""direction_supported"": true,
  ""directness_supported"": false,
  ""overclaiming"": true,
  ""corrected_phenotype"": ""impulsivity (general)"",
  ""corrected_feature_type"": ""impulsivity traits"",
  ""corrected_direction"": ""higher"",
  ""rationale"": ""The sentence supports the relationship between anhedonia and higher impulsivity traits, but it does not directly state that impulsivity correlates with anhedonia. The feature type is not explicitly mentioned, and the directness is indirect.""
}"
5,36963562,Youth Screen Media Activity Patterns and Associations With Behavioral Developmental Measures and Resting-state Brain Functional Connectivity.,2023,Journal of the American Academy of Child and Adolescent Psychiatry,impulsivity resting-state fMRI functional connectivity,unknown,functional connectivity,impulsivity (general),unknown,associated_with,higher,,direct,0.85,"The video-centric higher-frequency SMA pattern group demonstrated higher impulsivity, more sensitivity to punishment/reward, and altered resting-state brain functional connectivity among brain areas implicated previously in cognitive processes.",yes,,yes,yes,yes,,,,,,,,,,qwen2.5-7b-instruct,1,revise,yes,no,yes,yes,no,yes,impulsivity (general),resting-state brain functional connectivity,higher,"The sentence mentions higher impulsivity and altered resting-state brain functional connectivity, supporting the relationship and direction. However, it does not directly name the specific brain system or cognitive process involved, and it overclaims by mentioning additional features like sensitivity to punishment/reward that are not part of the extracted claim.",,"{
  ""support_score"": 1,
  ""decision"": ""revise"",
  ""phenotype_supported"": true,
  ""feature_supported"": false,
  ""relationship_supported"": true,
  ""direction_supported"": true,
  ""directness_supported"": false,
  ""overclaiming"": true,
  ""corrected_phenotype"": ""impulsivity (general)"",
  ""corrected_feature_type"": ""resting-state brain functional connectivity"",
  ""corrected_direction"": ""higher"",
  ""rationale"": ""The sentence mentions higher impulsivity and altered resting-state brain functional connectivity, supporting the relationship and direction. However, it does not directly name the specific brain system or cognitive process involved, and it overclaims by mentioning additional features like sensitivity to punishment/reward that are not part of the extracted claim.""
}"
6,32699511,Neurobiological mechanisms underlying internet gaming disorder .,2020,Dialogues in clinical neuroscience,impulsivity fMRI functional connectivity,unknown,functional connectivity,impulsivity (general),internet gaming disorder,associated_with,unclear,,direct,0.7,reduced activity in impulse control areas and impaired decision making,yes,,yes,yes,yes,,,,,,,,,,qwen2.5-7b-instruct,1,revise,unclear,unclear,unclear,no,no,yes,impulsivity (general),decision making,unclear,"The sentence mentions reduced activity in impulse control areas and impaired decision making, which partially supports the claim of an association between impulsivity and decision making. However, it does not directly state the relationship as 'associated_with', and the direction is unclear. Additionally, it overclaims by mentioning a group difference (impaired decision making) without specifying the exact phenotype-feature association.",,"{
  ""support_score"": 1,
  ""decision"": ""revise"",
  ""phenotype_supported"": ""impulsivity (general)"",
  ""feature_supported"": ""decision making"",
  ""relationship_supported"": ""associated_with"",
  ""direction_supported"": false,
  ""directness_supported"": false,
  ""overclaiming"": true,
  ""corrected_phenotype"": ""impulsivity (general)"",
  ""corrected_feature_type"": ""decision making"",
  ""corrected_direction"": ""unclear"",
  ""rationale"": ""The sentence mentions reduced activity in impulse control areas and impaired decision making, which partially supports the claim of an association between impulsivity and decision making. However, it does not directly state the relationship as 'associated_with', and the direction is unclear. Additionally, it overclaims by mentioning a group difference (impaired decision making) without specifying the exact phenotype-feature association.""
}"
7,34964209,Neural processes during response inhibition in complex posttraumatic stress disorder.,2022,Depression and anxiety,impulsivity fMRI functional connectivity,unknown,functional connectivity,impulsivity (general),complex posttraumatic stress disorder,associated_with,unclear,,indirect,0.5,"These findings provide initial evidence of aberrant functioning in the neurocircuitry of inhibitory control, involving the thalamus, in CPTSD.",yes,,yes,yes,yes,,,,,,,,,,qwen2.5-7b-instruct,1,revise,no,yes,yes,no,no,yes,inhibitory control,neurocircuitry,aberrant functioning,"The sentence mentions aberrant functioning in the neurocircuitry of inhibitory control, which is related to the feature but not directly to impulsivity. The direction is unclear, and the relationship is indirect.",,"{
  ""support_score"": 1,
  ""decision"": ""revise"",
  ""phenotype_supported"": false,
  ""feature_supported"": true,
  ""relationship_supported"": true,
  ""direction_supported"": false,
  ""directness_supported"": false,
  ""overclaiming"": true,
  ""corrected_phenotype"": ""inhibitory control"",
  ""corrected_feature_type"": ""neurocircuitry"",
  ""corrected_direction"": ""aberrant functioning"",
  ""rationale"": ""The sentence mentions aberrant functioning in the neurocircuitry of inhibitory control, which is related to the feature but not directly to impulsivity. The direction is unclear, and the relationship is indirect.""
}"
8,36912839,Identifying Replicable Subgroups in Neurodevelopmental Conditions Using Resting-State Functional Magnetic Resonance Imaging Data.,2023,JAMA network open,trait impulsivity resting-state fMRI,unknown,functional connectivity,impulsivity (general),neurodevelopmental conditions,associated_with,higher,,direct,0.8,"There was a significant difference in Strengths and Weaknesses ADHD Symptoms and Normal Behavior Hyperactivity/Impulsivity subscale (SWAN-HI) between 2 subgroups in the POND data (C and D), with subgroup D having increased hyperactivity and impulsivity traits compared with subgroup C (median [IQR], 2.50 [0.00-7.00] vs 1.00 [0.00-5.00]; U = 1.19 × 104; P = .01; η2 = 0.02).",yes,,yes,yes,no,,,,,,,,,,qwen2.5-7b-instruct,1,revise,yes,no,yes,yes,no,no,hyperactivity and impulsivity traits,behavioral symptoms,higher,The sentence supports the relationship and direction but does not directly mention functional connectivity as the feature. It also does not specify that the subgroups are related to neurodevelopmental conditions.,,"{
    ""support_score"": 1,
    ""decision"": ""revise"",
    ""phenotype_supported"": true,
    ""feature_supported"": false,
    ""relationship_supported"": true,
    ""direction_supported"": true,
    ""directness_supported"": false,
    ""overclaiming"": false,
    ""corrected_phenotype"": ""hyperactivity and impulsivity traits"",
    ""corrected_feature_type"": ""behavioral symptoms"",
    ""corrected_direction"": ""higher"",
    ""rationale"": ""The sentence supports the relationship and direction but does not directly mention functional connectivity as the feature. It also does not specify that the subgroups are related to neurodevelopmental conditions.""
}"
9,37884552,Neural correlates of aggression in personality disorders from the perspective of DSM-5 maladaptive traits: a systematic review.,2023,Translational psychiatry,trait impulsivity functional connectivity,unknown,functional connectivity,impulsivity (general),Borderline personality disorder (BPD) and antisocial personality disorder (ASPD),associated_with,unclear,,indirect,0.6,alterations of fronto-temporal-limbic regions and serotonergic and endocannabinoid signaling systems may link impulsivity to aggression in BPD and ASPD,yes,,yes,yes,yes,,,,,,,,,,qwen2.5-7b-instruct,1,revise,yes,no,yes,no,no,yes,impulsivity (general),neural circuits/signaling systems,unclear,"The sentence mentions impulsivity as related to aggression but does not specify the exact neural circuits or signaling systems involved. It also implies a link rather than a direct association, and the direction of the relationship is unclear.",,"{
  ""support_score"": 1,
  ""decision"": ""revise"",
  ""phenotype_supported"": true,
  ""feature_supported"": false,
  ""relationship_supported"": true,
  ""direction_supported"": false,
  ""directness_supported"": false,
  ""overclaiming"": true,
  ""corrected_phenotype"": ""impulsivity (general)"",
  ""corrected_feature_type"": ""neural circuits/signaling systems"",
  ""corrected_direction"": ""unclear"",
  ""rationale"": ""The sentence mentions impulsivity as related to aggression but does not specify the exact neural circuits or signaling systems involved. It also implies a link rather than a direct association, and the direction of the relationship is unclear.""
}"
10,27894158,Craving behavioral intervention for internet gaming disorder: remediation of functional connectivity of the ventral striatum.,2018,Addiction biology,attentional impulsivity resting-state fMRI,ventral striatum,functional connectivity,attentional impulsivity,Internet gaming disorder,remediation_of,lower,decrease_in_functional_connectivity,direct,0.8,"Moreover, compared with CBI-, CBI+ showed significantly greater decrease in VS-lIPL connectivity, along with amelioration in addiction severity following the intervention.",yes,,yes,yes,yes,,,,,,,,,,qwen2.5-7b-instruct,1,revise,no,yes,yes,no,no,yes,attentional impulsivity,VS-lIPL connectivity,lower,"The sentence mentions a group difference (CBI+ vs CBI-) and a decrease in connectivity, which partially supports the claim. However, it does not directly state that attentional impulsivity was remediated. The direction and directness are not explicitly stated.",,"{
    ""support_score"": 1,
    ""decision"": ""revise"",
    ""phenotype_supported"": false,
    ""feature_supported"": true,
    ""relationship_supported"": true,
    ""direction_supported"": false,
    ""directness_supported"": false,
    ""overclaiming"": true,
    ""corrected_phenotype"": ""attentional impulsivity"",
    ""corrected_feature_type"": ""VS-lIPL connectivity"",
    ""corrected_direction"": ""lower"",
    ""rationale"": ""The sentence mentions a group difference (CBI+ vs CBI-) and a decrease in connectivity, which partially supports the claim. However, it does not directly state that attentional impulsivity was remediated. The direction and directness are not explicitly stated.""
}"
11,9571295,Frontal lobe functions and dysfunctions.,1998,Clinical EEG (electroencephalography),attentional impulsivity functional connectivity,unknown,unknown,attentional impulsivity,unknown,unknown,unclear,,unclear,,,no,evidence_strength not a number,yes,no,unclear,,,,,,,,,,qwen2.5-7b-instruct,0,drop,no,no,no,no,no,yes,,,,"The evidence sentence does not provide any specific information about a phenotype-feature relationship, direction, or directness. It also suggests a group difference without directly linking to a specific phenotype or feature.",,"{""support_score"": 0, ""decision"": ""drop"", ""phenotype_supported"": false, ""feature_supported"": false, ""relationship_supported"": false, ""direction_supported"": false, ""directness_supported"": false, ""overclaiming"": true, ""corrected_phenotype"": null, ""corrected_feature_type"": null, ""corrected_direction"": null, ""rationale"": ""The evidence sentence does not provide any specific information about a phenotype-feature relationship, direction, or directness. It also suggests a group difference without directly linking to a specific phenotype or feature.""}"
12,39218589,[A review of functional electrical stimulation based on brain-computer interface].,2024,Sheng wu yi xue gong cheng xue za zhi = Journal of biomedical engineering = Shengwu yixue gongchengxue zazhi,motor impulsivity functional connectivity,unknown,unknown,unknown,unknown,unknown,unclear,,unclear,,,no,evidence_strength not a number,yes,no,unclear,,,,,,,,,,qwen2.5-7b-instruct,0,drop,no,no,no,no,no,no,,,,"The evidence sentence does not provide any specific information about a phenotype, feature, relationship, or direction. It appears to be general background information rather than supporting the structured claim.",,"{""support_score"": 0, ""decision"": ""drop"", ""phenotype_supported"": false, ""feature_supported"": false, ""relationship_supported"": false, ""direction_supported"": false, ""directness_supported"": false, ""overclaiming"": false, ""corrected_phenotype"": null, ""corrected_feature_type"": null, ""corrected_direction"": null, ""rationale"": ""The evidence sentence does not provide any specific information about a phenotype, feature, relationship, or direction. It appears to be general background information rather than supporting the structured claim.""}"
