record_id,pmid,title,year,journal,query,extracted_brain_system,extracted_feature_type,extracted_phenotype,extracted_diagnostic_context,extracted_relationship,extracted_direction,extracted_mechanism,extracted_directness,evidence_strength,supporting_sentence,schema_valid,schema_issues,citation_valid,sentence_present,sentence_anchored,semantic_support_score,phenotype_correct,feature_type_correct,relationship_correct,direction_correct,overclaiming_flag,hallucination_flag,review_decision,review_notes,verifier_model,verifier_support_score,verifier_decision,verifier_phenotype_supported,verifier_feature_supported,verifier_relationship_supported,verifier_direction_supported,verifier_directness_supported,verifier_overclaiming,verifier_corrected_phenotype,verifier_corrected_feature_type,verifier_corrected_direction,verifier_rationale,verifier_error,verifier_raw_response
84,29040723,Resting-state functional connectivity in combat veterans suffering from impulsive aggression.,2017,Social cognitive and affective neuroscience,impulsivity resting-state fMRI functional connectivity,"['basolateral amygdala', 'dorsolateral prefrontal cortex']",functional connectivity,impulsivity (general),combat veterans,reduced,unclear,,unclear,,"In exploratory cluster analyses, we observed reduced functional connectivity between the (bilateral) BLA and left dorsolateral prefrontal cortex in the impulsive aggression group, relative to combat controls.",no,evidence_strength not a number,yes,yes,yes,,,,,,,,,,mistral-7b-instruct-v0.3,2,keep,unclear,unclear,unclear,yes,yes,unclear,,,,"The sentence directly states a reduced functional connectivity between the basolateral amygdala and dorsolateral prefrontal cortex in the impulsive aggression group, relative to combat controls. This supports the claim of reduced functional connectivity in the impulsivity phenotype.",," {""support_score"": 2, ""decision"": ""keep"", ""phenotype_supported"": ""impulsivity (general)"", ""feature_supported"": ""functional connectivity"", ""relationship_supported"": ""reduced"", ""direction_supported"": true, ""directness_supported"": true, ""overclaiming"": null, ""corrected_phenotype"": null, ""corrected_feature_type"": null, ""corrected_direction"": null, ""rationale"": ""The sentence directly states a reduced functional connectivity between the basolateral amygdala and dorsolateral prefrontal cortex in the impulsive aggression group, relative to combat controls. This supports the claim of reduced functional connectivity in the impulsivity phenotype.""}"
85,31801105,A preliminary study of disrupted functional network in individuals with Internet gaming disorder: Evidence from the comparison with recreational game users.,2020,Addictive behaviors,motor impulsivity resting-state fMRI,"reward, craving, emotional memory and sensory-motor processing regions",unknown,unknown,,,unclear,,unclear,,"Subjects with IGD as compared to those with RGU showed increased nodal centralities in the reward, craving, emotional memory and sensory-motor processing regions.",no,evidence_strength not a number,yes,yes,no,,,,,,,,,,mistral-7b-instruct-v0.3,2,keep,unclear,unclear,unclear,unclear,unclear,unclear,,,,"The sentence directly compares individuals with Internet Gaming Disorder (IGD) to those with Recreational Game Users (RGU) and states that IGD individuals have increased nodal centralities in specific brain regions. This supports the claim that there is a difference in the 'reward, craving, emotional memory and sensory-motor processing regions' between IGD and RGU individuals.",," {""support_score"": 2, ""decision"": ""keep"", ""phenotype_supported"": ""IGD"", ""feature_supported"": ""nodal centralities in reward, craving, emotional memory and sensory-motor processing regions"", ""relationship_supported"": ""as compared to"", ""direction_supported"": null, ""directness_supported"": null, ""overclaiming"": null, ""corrected_phenotype"": null, ""corrected_feature_type"": null, ""corrected_direction"": null, ""rationale"": ""The sentence directly compares individuals with Internet Gaming Disorder (IGD) to those with Recreational Game Users (RGU) and states that IGD individuals have increased nodal centralities in specific brain regions. This supports the claim that there is a difference in the 'reward, craving, emotional memory and sensory-motor processing regions' between IGD and RGU individuals.""}"
86,30277562,The role of the dorsal striatum in choice impulsivity.,2019,Annals of the New York Academy of Sciences,impulsivity fMRI functional connectivity,dorsal striatum,unknown,unknown,,involved in,unclear,,unclear,,"In principle, intertemporal choice in the delay-discounting task-a validated measure of choice impulsivity-involves reward-associated actions that require the recruitment of the dorsal striatum.",no,evidence_strength not a number,yes,yes,yes,,,,,,,,,,mistral-7b-instruct-v0.3,2,keep,unclear,unclear,unclear,unclear,unclear,unclear,choice impulsivity,,,"The sentence clearly supports the involvement of the dorsal striatum in the phenotype 'choice impulsivity' as it mentions the delay-discounting task, a validated measure of choice impulsivity, and the recruitment of the dorsal striatum.",," {""support_score"": 2, ""decision"": ""keep"", ""phenotype_supported"": null, ""feature_supported"": ""reward-associated actions"", ""relationship_supported"": ""involves"", ""direction_supported"": null, ""directness_supported"": null, ""overclaiming"": null, ""corrected_phenotype"": ""choice impulsivity"", ""corrected_feature_type"": null, ""corrected_direction"": null, ""rationale"": ""The sentence clearly supports the involvement of the dorsal striatum in the phenotype 'choice impulsivity' as it mentions the delay-discounting task, a validated measure of choice impulsivity, and the recruitment of the dorsal striatum.""}"
87,28189592,Dissociable frontostriatal white matter connectivity underlies reward and motor impulsivity.,2017,NeuroImage,impulsivity fMRI functional connectivity,"['ventral striatum', 'dorsal striatum', 'ventromedial prefrontal cortex', 'dorsolateral prefrontal cortex', 'supplementary motor area']",functional connectivity,motor impulsivity,,associated with,unclear,structural connectivity,unclear,,"Here we used probabilistic tractography of diffusion imaging data to relate ventral and dorsal frontostriatal connectivity to reward and motor impulsivity measures. We found a double dissociation such that individual differences in white matter connectivity between the ventral striatum and the ventromedial prefrontal cortex and dorsolateral prefrontal cortex was associated with reward impulsivity, as measured by delay discounting, whereas connectivity between dorsal striatum and supplementary motor area was associated with motor impulsivity, but not vice versa.",no,evidence_strength not a number,yes,yes,yes,,,,,,,,,,mistral-7b-instruct-v0.3,2,keep,unclear,unclear,unclear,yes,yes,unclear,,,,The sentence directly states that connectivity between dorsal striatum and supplementary motor area is associated with motor impulsivity.,," {""support_score"": 2, ""decision"": ""keep"", ""phenotype_supported"": ""motor impulsivity"", ""feature_supported"": ""white matter connectivity between dorsal striatum and supplementary motor area"", ""relationship_supported"": ""associated with"", ""direction_supported"": true, ""directness_supported"": true, ""overclaiming"": null, ""corrected_phenotype"": null, ""corrected_feature_type"": null, ""rationale"": ""The sentence directly states that connectivity between dorsal striatum and supplementary motor area is associated with motor impulsivity.""}"
88,32035425,Ventromedial prefrontal value signals and functional connectivity during decision-making in suicidal behavior and impulsivity.,2020,Neuropsychopharmacology : official publication of the American College of Neuropsychopharmacology,impulsivity fMRI functional connectivity,ventromedial prefrontal cortex (vmPFC),functional connectivity,impulsivity (general),depressed individuals with and without suicidal behavior,moderated by,lower,,unclear,,"In nonpsychiatric controls, vmPFC-frontoparietal connectivity was negatively moderated by impulsivity (pFWE corrected < 0.05). This effect was preserved in comparison patient groups but abolished in suicide attempters (p < 0.001).",no,evidence_strength not a number,yes,yes,yes,,,,,,,,,,mistral-7b-instruct-v0.3,2,keep,unclear,unclear,unclear,unclear,unclear,unclear,impulsivity (general),,,"The sentence directly states that impulsivity is negatively moderating vmPFC-frontoparietal connectivity in nonpsychiatric controls, and this effect is abolished in suicide attempters, which supports the claim that impulsivity moderates functional connectivity in the ventromedial prefrontal cortex and is associated with lower connectivity, although the directness is not explicitly stated in the sentence.",," {""support_score"": 2, ""decision"": ""keep"", ""phenotype_supported"": null, ""feature_supported"": ""functional connectivity"", ""relationship_supported"": ""moderated by"", ""direction_supported"": ""lower"", ""directness_supported"": null, ""overclaiming"": null, ""corrected_phenotype"": ""impulsivity (general)"", ""corrected_feature_type"": null, ""corrected_direction"": null, ""rationale"": ""The sentence directly states that impulsivity is negatively moderating vmPFC-frontoparietal connectivity in nonpsychiatric controls, and this effect is abolished in suicide attempters, which supports the claim that impulsivity moderates functional connectivity in the ventromedial prefrontal cortex and is associated with lower connectivity, although the directness is not explicitly stated in the sentence.""}"
89,27095357,Sex differences in impulsivity and brain morphometry in methamphetamine users.,2017,Brain structure & function,Barratt Impulsiveness Scale fMRI,"Superior frontal cortex, Nucleus accumbens",structural connectivity,impulsivity (general),Methamphetamine users,Association,higher,"Decreased dendritic pruning during adolescence (male Methamphetamine users), Greater neurotoxicity to these brain regions (female Methamphetamine users), Estrogen-mediated neuroprotective glial response (female Methamphetamine users)",indirect,,"METH users had higher impulsivity scores, on both the Cognitive and Behavioral Factors from the BIS (p<0.0001-0.0001). Compared with same-sex Controls, male METH users had larger, while female METH users had smaller, right superior frontal cortex (interaction-p=0.0005). The male METH users with larger frontal volumes and female METH users with smaller or thinner frontal cortices had greater Cognitive impulsivity (interaction-p≤0.05). Only female METH users showed relatively larger nucleus accumbens (interaction-p=0.03).",no,evidence_strength not a number,yes,yes,no,,,,,,,,,,mistral-7b-instruct-v0.3,2,keep,yes,yes,yes,yes,yes,unclear,"impulsivity (general, cognitive and behavioral)","structural volume (superior frontal cortex, nucleus accumbens)",higher,"The sentence directly states that male METH users had larger and female METH users had smaller superior frontal cortex volumes, which is associated with higher impulsivity scores. It also states that only female METH users showed relatively larger nucleus accumbens, which is also associated with higher impulsivity scores. The direction of the association is higher for both the superior frontal cortex and nucleus accumbens.",," {""support_score"": 2, ""decision"": ""keep"", ""phenotype_supported"": true, ""feature_supported"": true, ""relationship_supported"": true, ""direction_supported"": true, ""directness_supported"": true, ""overclaiming"": null, ""corrected_phenotype"": ""impulsivity (general, cognitive and behavioral)"", ""corrected_feature_type"": ""structural volume (superior frontal cortex, nucleus accumbens)"", ""corrected_direction"": ""higher"", ""rationale"": ""The sentence directly states that male METH users had larger and female METH users had smaller superior frontal cortex volumes, which is associated with higher impulsivity scores. It also states that only female METH users showed relatively larger nucleus accumbens, which is also associated with higher impulsivity scores. The direction of the association is higher for both the superior frontal cortex and nucleus accumbens.""}"
90,34461353,Impulsivity is related to overhasty risk learning in attention-deficit/hyperactivity disorder: A computational psychiatric approach.,2021,Journal of psychiatric research,Barratt Impulsiveness Scale fMRI,"frontal lobe, including the orbitofrontal area",unknown,impulsivity (general),Attention-deficit/hyperactivity disorder (ADHD),associated with,unclear,overhasty updating of beliefs during risk learning,unclear,,"The degree of overhasty learning in ADHD patients was significantly correlated with the BIS score (r = 0.424, p = 0.009).",no,evidence_strength not a number,yes,yes,yes,,,,,,,,,,mistral-7b-instruct-v0.3,2,keep,unclear,unclear,unclear,unclear,unclear,unclear,,,,"The sentence directly states that the degree of overhasty learning in ADHD patients is significantly correlated with the BIS score, which is a measure of impulsivity. The correlation supports the association between impulsivity and the BIS score.",," {""support_score"": 2, ""decision"": ""keep"", ""phenotype_supported"": ""impulsivity (general)"", ""feature_supported"": ""BIS score"", ""relationship_supported"": ""associated with"", ""direction_supported"": null, ""directness_supported"": null, ""overclaiming"": null, ""corrected_phenotype"": null, ""corrected_feature_type"": null, ""corrected_direction"": null, ""rationale"": ""The sentence directly states that the degree of overhasty learning in ADHD patients is significantly correlated with the BIS score, which is a measure of impulsivity. The correlation supports the association between impulsivity and the BIS score.""}"
91,40168432,Protocol for a Randomized Controlled Trial to Enhance Executive Function via Brief Mindfulness Training in Individuals with Internet Gaming Disorder.,2025,PloS one,trait impulsivity functional connectivity,,unknown,unknown,Internet Gaming Disorder (IGD),associated with,unclear,,unclear,,"IGD has been associated with neuropsychological impairments, especially executive function deficits, and emotional difficulties.",no,evidence_strength not a number,yes,yes,yes,,,,,,,,,,mistral-7b-instruct-v0.3,2,keep,unclear,unclear,unclear,unclear,unclear,unclear,,,,"The sentence directly states that IGD is associated with executive function deficits, which aligns with the extracted claim's relationship and feature.",," {""support_score"": 2, ""decision"": ""keep"", ""phenotype_supported"": ""IGD"", ""feature_supported"": ""executive function"", ""relationship_supported"": ""associated with"", ""direction_supported"": null, ""directness_supported"": null, ""overclaiming"": null, ""corrected_phenotype"": null, ""corrected_feature_type"": null, ""corrected_direction"": null, ""rationale"": ""The sentence directly states that IGD is associated with executive function deficits, which aligns with the extracted claim's relationship and feature.""}"
92,23770040,Resting-state beta and gamma activity in Internet addiction.,2013,International journal of psychophysiology : official journal of the International Organization of Psychophysiology,Barratt Impulsiveness Scale neuroimaging,,EEG connectivity,unknown,Severity of Internet addiction was identified by the total score on Young's Internet Addiction Test.,Association,higher,,unclear,,These EEG activities were significantly associated with the severity of Internet addiction as well as with the extent of impulsivity.,no,evidence_strength not a number,yes,yes,yes,,,,,,,,,,mistral-7b-instruct-v0.3,2,keep,unclear,unclear,unclear,unclear,unclear,unclear,,,,"The sentence clearly states that EEG activities are associated with the severity of Internet addiction, which aligns with the extracted claim's relationship and direction.",," {""support_score"": 2, ""decision"": ""keep"", ""phenotype_supported"": null, ""feature_supported"": ""EEG connectivity"", ""relationship_supported"": ""Association"", ""direction_supported"": ""higher"", ""directness_supported"": null, ""overclaiming"": null, ""corrected_phenotype"": null, ""corrected_feature_type"": null, ""corrected_direction"": null, ""rationale"": ""The sentence clearly states that EEG activities are associated with the severity of Internet addiction, which aligns with the extracted claim's relationship and direction.""}"
93,29337234,Electrophysiological Activity Prior to Self-initiated Movements is Related to Impulsive Personality Traits.,2018,Neuroscience,Barratt Impulsiveness Scale neuroimaging,motor system,dynamic connectivity,impulsivity (general),,positive relationship,unclear,less effective preparatory inhibition mechanisms,unclear,,"We observed a positive relationship between impulsive personality trait and motor system excitability during the preparation of self-initiated movements. In particular, the RP showed an earlier negative rising phase and a greater amplitude, with the increasing of BIS-11 scores.",no,evidence_strength not a number,yes,yes,yes,,,,,,,,,,mistral-7b-instruct-v0.3,2,keep,unclear,unclear,unclear,yes,yes,unclear,,,,"The sentence directly states a positive relationship between impulsive personality traits and motor system excitability during the preparation of self-initiated movements. The RP's earlier negative rising phase and greater amplitude are associated with higher BIS-11 scores, indicating a relationship between impulsivity and the specified feature type.",," {""support_score"": 2, ""decision"": ""keep"", ""phenotype_supported"": ""impulsivity (general)"", ""feature_supported"": ""dynamic connectivity (RP negative rising phase and amplitude)"", ""relationship_supported"": ""positive relationship"", ""direction_supported"": true, ""directness_supported"": true, ""overclaiming"": null, ""corrected_phenotype"": null, ""corrected_feature_type"": null, ""corrected_direction"": null, ""rationale"": ""The sentence directly states a positive relationship between impulsive personality traits and motor system excitability during the preparation of self-initiated movements. The RP's earlier negative rising phase and greater amplitude are associated with higher BIS-11 scores, indicating a relationship between impulsivity and the specified feature type.""}"
94,29454934,Time scale properties of task and resting-state functional connectivity: Detrended partial cross-correlation analysis.,2018,NeuroImage,Barratt Impulsiveness Scale resting-state fMRI,pre-supplementary motor area,functional connectivity,impulsivity (general),,correlated inversely with,unclear,,unclear,,"In regions of interest analysis, the within-network connectivity time scale of the pre-supplementary motor area - a medial prefrontal cortical structure of the task network and critical to proactive inhibitory control - correlated inversely with Barratt impulsivity and stop signal reaction time.",no,evidence_strength not a number,yes,yes,yes,,,,,,,,,,mistral-7b-instruct-v0.3,2,keep,unclear,unclear,unclear,yes,yes,unclear,,,,The sentence directly states that the within-network connectivity time scale of the pre-supplementary motor area correlates inversely with Barratt impulsivity.,," {""support_score"": 2, ""decision"": ""keep"", ""phenotype_supported"": ""Barratt impulsivity"", ""feature_supported"": ""within-network connectivity time scale of the pre-supplementary motor area"", ""relationship_supported"": ""correlated inversely with"", ""direction_supported"": true, ""directness_supported"": true, ""overclaiming"": null, ""corrected_phenotype"": null, ""corrected_feature_type"": null, ""corrected_direction"": null, ""rationale"": ""The sentence directly states that the within-network connectivity time scale of the pre-supplementary motor area correlates inversely with Barratt impulsivity.""}"
95,38451271,Trait anxiety and corresponding neuromarkers predict internet addiction: A longitudinal study.,2024,Journal of behavioral addictions,trait impulsivity functional connectivity,"cognitive control and emotion-regulation circuits, default mode network (DMN)",functional connectivity,unknown,,correlated,unclear,,unclear,,CPM results revealed that the functional connectivity of cognitive control and emotion-regulation circuits and DMN were significantly correlated with TA.,no,evidence_strength not a number,yes,yes,yes,,,,,,,,,,mistral-7b-instruct-v0.3,2,keep,unclear,unclear,unclear,unclear,unclear,unclear,,,,"The sentence directly states that functional connectivity of cognitive control and emotion-regulation circuits and DMN are correlated with TA, which aligns with the extracted claim's feature, relationship, and brain system.",," {""support_score"": 2, ""decision"": ""keep"", ""phenotype_supported"": null, ""feature_supported"": ""functional connectivity"", ""relationship_supported"": ""correlated"", ""direction_supported"": null, ""directness_supported"": null, ""overclaiming"": null, ""corrected_phenotype"": null, ""corrected_feature_type"": null, ""corrected_direction"": null, ""rationale"": ""The sentence directly states that functional connectivity of cognitive control and emotion-regulation circuits and DMN are correlated with TA, which aligns with the extracted claim's feature, relationship, and brain system.""}"
96,37887440,"Neurophysiological, Neuroimaging, and Neuropsychological Predictors of Human Alcoholism and Risk.",2023,"Behavioral sciences (Basel, Switzerland)",impulsivity resting-state fMRI functional connectivity,,functional connectivity,unknown,,association,unclear,,unclear,,"Differentiating Individuals with and without Alcohol Use Disorder Using Resting-State fMRI Functional Connectivity of Reward Network, Neuropsychological Performance, and Impulsivity Measures",no,evidence_strength not a number,yes,yes,yes,,,,,,,,,,mistral-7b-instruct-v0.3,0,revise,unclear,unclear,unclear,unclear,unclear,unclear,Alcohol Use Disorder,,unclear,"The sentence mentions a group difference between individuals with and without Alcohol Use Disorder, but it does not explicitly state a specific phenotype-feature association. However, the mention of 'functional connectivity' supports the feature type.",," {""support_score"": null, ""decision"": ""revise"", ""phenotype_supported"": null, ""feature_supported"": ""functional connectivity"", ""relationship_supported"": ""association"", ""direction_supported"": null, ""directness_supported"": null, ""overclaiming"": null, ""corrected_phenotype"": ""Alcohol Use Disorder"", ""corrected_direction"": ""unclear"", ""rationale"": ""The sentence mentions a group difference between individuals with and without Alcohol Use Disorder, but it does not explicitly state a specific phenotype-feature association. However, the mention of 'functional connectivity' supports the feature type.""}"
97,30616125,A multi-dimensional evaluation of craving and impulsivity among people admitted for alcohol-related problems in emergency department.,2019,Psychiatry research,Barratt Impulsiveness Scale neuroimaging,,unknown,impulsivity (general),Alcohol-related problems,Predictor,unclear,,unclear,,Regression analyses showed that the scores obtained at the Barratt Impulsiveness Scale constitute the main predictors of the severity of alcohol-use disorders.,no,evidence_strength not a number,yes,yes,no,,,,,,,,,,mistral-7b-instruct-v0.3,2,keep,unclear,unclear,unclear,unclear,unclear,unclear,,,,"The sentence clearly states that the scores obtained at the Barratt Impulsiveness Scale predict the severity of alcohol-use disorders, which aligns with the claim's phenotype and relationship.",," {""support_score"": 2, ""decision"": ""keep"", ""phenotype_supported"": ""impulsivity (general)"", ""feature_supported"": null, ""relationship_supported"": ""Predictor"", ""direction_supported"": null, ""directness_supported"": null, ""overclaiming"": null, ""corrected_phenotype"": null, ""corrected_feature_type"": null, ""corrected_direction"": null, ""rationale"": ""The sentence clearly states that the scores obtained at the Barratt Impulsiveness Scale predict the severity of alcohol-use disorders, which aligns with the claim's phenotype and relationship.""}"
98,27894158,Craving behavioral intervention for internet gaming disorder: remediation of functional connectivity of the ventral striatum.,2018,Addiction biology,attentional impulsivity resting-state fMRI,ventral striatum,functional connectivity,unknown,,increased in IGD subjects,unclear,,unclear,,"IGD subjects showed greater resting-state functional connectivity of the VS to left inferior parietal lobule (lIPL), right inferior frontal gyrus and left middle frontal gyrus, in positive association with the severity of IGD.",no,evidence_strength not a number,yes,yes,yes,,,,,,,,,,mistral-7b-instruct-v0.3,2,keep,unclear,unclear,unclear,yes,yes,unclear,,,,"The sentence directly states that IGD subjects have increased functional connectivity of specific brain regions, which aligns with the extracted claim.",," {""support_score"": 2, ""decision"": ""keep"", ""phenotype_supported"": ""IGD subjects"", ""feature_supported"": ""functional connectivity of the VS to left inferior parietal lobule (lIPL), right inferior frontal gyrus and left middle frontal gyrus"", ""relationship_supported"": ""increased"", ""direction_supported"": true, ""directness_supported"": true, ""overclaiming"": null, ""corrected_phenotype"": null, ""corrected_feature_type"": null, ""corrected_direction"": null, ""rationale"": ""The sentence directly states that IGD subjects have increased functional connectivity of specific brain regions, which aligns with the extracted claim.""}"
99,37561637,Abnormal frontostriatal connectivity and serotonin function in gambling disorder: A preliminary exploratory study.,2023,Journal of behavioral addictions,attentional impulsivity resting-state fMRI,right nucleus accumbens (NAcc) and right dorsolateral prefrontal cortex (DLPFC),functional connectivity,unknown,,associated with,unclear,serotonergic function,unclear,,"Right NAcc 11C-MADAM binding potential correlated with attentional impulsivity in individuals with gambling disorder (r = -0.73, p = 0.005).",no,evidence_strength not a number,yes,yes,yes,,,,,,,,,,mistral-7b-instruct-v0.3,2,keep,unclear,unclear,unclear,unclear,unclear,unclear,,,,"The sentence clearly shows a correlation between the Right NAcc 11C-MADAM binding potential and attentional impulsivity in individuals with gambling disorder, which aligns with the extracted claim's relationship and feature.",," {""support_score"": 2, ""decision"": ""keep"", ""phenotype_supported"": ""individuals with gambling disorder"", ""feature_supported"": ""Right NAcc 11C-MADAM binding potential"", ""relationship_supported"": ""associated with"", ""direction_supported"": null, ""directness_supported"": null, ""overclaiming"": null, ""corrected_phenotype"": null, ""corrected_feature_type"": null, ""corrected_direction"": null, ""rationale"": ""The sentence clearly shows a correlation between the Right NAcc 11C-MADAM binding potential and attentional impulsivity in individuals with gambling disorder, which aligns with the extracted claim's relationship and feature.""}"
100,25899520,Altered resting-state functional connectivity of the insula in young adults with Internet gaming disorder.,2016,Addiction biology,impulsivity resting-state fMRI functional connectivity,insula,unknown,unknown,,enhanced resting-state functional connectivity,unclear,,unclear,,"In comparison with HCs, IGD subjects (IGDs) exhibited enhanced rsFC between the anterior insula and a network of regions including anterior cingulate cortex (ACC), putamen, angular gyrus, and precuneous, which are involved in salience, craving, self-monitoring, and attention.",no,evidence_strength not a number,yes,yes,yes,,,,,,,,,,mistral-7b-instruct-v0.3,2,keep,unclear,unclear,unclear,unclear,unclear,unclear,Internet gaming disorder subjects,,,"The sentence directly states that IGD subjects exhibit enhanced resting-state functional connectivity between the anterior insula and several other regions, which aligns with the extracted claim.",," {""support_score"": 2, ""decision"": ""keep"", ""phenotype_supported"": null, ""feature_supported"": ""resting-state functional connectivity"", ""relationship_supported"": ""enhanced"", ""direction_supported"": null, ""directness_supported"": null, ""overclaiming"": null, ""corrected_phenotype"": ""Internet gaming disorder subjects"", ""corrected_feature_type"": null, ""corrected_direction"": null, ""rationale"": ""The sentence directly states that IGD subjects exhibit enhanced resting-state functional connectivity between the anterior insula and several other regions, which aligns with the extracted claim.""}"
