extractor,record_id,pmid,fault_type,expected,track_a_pass,schema_valid,citation_valid,sentence_present,sentence_anchored
Llama 3.1 8B,27,28185093,schema_strength_out_of_range,reject,False,False,True,True,True
Llama 3.1 8B,27,28185093,whitespace_variant,retain,True,True,True,True,True
Llama 3.1 8B,27,28185093,nbsp_variant,retain,True,True,True,True,True
Llama 3.1 8B,27,28185093,trailing_period_removed,retain,True,True,True,True,True
Llama 3.1 8B,27,28185093,case_variant,surface,False,True,True,True,False
Llama 3.1 8B,27,28185093,truncated_quote,surface,True,True,True,True,True
Llama 3.1 8B,28,25944613,wrong_pmid_in_corpus,reject,False,True,True,True,False
Llama 3.1 8B,28,25944613,wrong_pmid_not_in_corpus,reject,False,True,False,True,False
Llama 3.1 8B,28,25944613,sentence_from_other_pmid,reject,False,True,True,True,False
Llama 3.1 8B,28,25944613,direction_word_changed,reject,False,True,True,True,False
Llama 3.1 8B,28,25944613,sentence_composed_two_abstracts,reject,False,True,True,True,False
Llama 3.1 8B,28,25944613,word_dropped,reject,False,True,True,True,False
Llama 3.1 8B,28,25944613,schema_missing_field,reject,False,False,True,True,True
Llama 3.1 8B,28,25944613,schema_strength_out_of_range,reject,False,False,True,True,True
Llama 3.1 8B,28,25944613,whitespace_variant,retain,True,True,True,True,True
Llama 3.1 8B,28,25944613,nbsp_variant,retain,True,True,True,True,True
Llama 3.1 8B,28,25944613,trailing_period_removed,retain,True,True,True,True,True
Llama 3.1 8B,28,25944613,case_variant,surface,False,True,True,True,False
Llama 3.1 8B,28,25944613,unicode_dash_quote_variant,surface,False,True,True,True,False
Llama 3.1 8B,28,25944613,truncated_quote,surface,True,True,True,True,True
Llama 3.1 8B,29,23937918,wrong_pmid_in_corpus,reject,False,True,True,True,False
Llama 3.1 8B,29,23937918,wrong_pmid_not_in_corpus,reject,False,True,False,True,False
Llama 3.1 8B,29,23937918,sentence_from_other_pmid,reject,False,True,True,True,False
Llama 3.1 8B,29,23937918,number_changed,reject,False,True,True,True,False
Llama 3.1 8B,29,23937918,sentence_composed_two_abstracts,reject,False,True,True,True,False
Llama 3.1 8B,29,23937918,word_dropped,reject,False,True,True,True,False
Llama 3.1 8B,29,23937918,schema_missing_field,reject,False,False,True,True,True
Llama 3.1 8B,29,23937918,schema_strength_out_of_range,reject,False,False,True,True,True
Llama 3.1 8B,29,23937918,whitespace_variant,retain,True,True,True,True,True
Llama 3.1 8B,29,23937918,nbsp_variant,retain,True,True,True,True,True
Llama 3.1 8B,29,23937918,trailing_period_removed,retain,True,True,True,True,True
Llama 3.1 8B,29,23937918,case_variant,surface,False,True,True,True,False
Llama 3.1 8B,29,23937918,unicode_dash_quote_variant,surface,False,True,True,True,False
Llama 3.1 8B,29,23937918,truncated_quote,surface,True,True,True,True,True
Llama 3.1 8B,30,24971323,wrong_pmid_in_corpus,reject,False,True,True,True,False
Llama 3.1 8B,30,24971323,wrong_pmid_not_in_corpus,reject,False,True,False,True,False
Llama 3.1 8B,30,24971323,sentence_from_other_pmid,reject,False,True,True,True,False
Llama 3.1 8B,30,24971323,direction_word_changed,reject,False,True,True,True,False
Llama 3.1 8B,30,24971323,sentence_composed_two_abstracts,reject,False,True,True,True,False
Llama 3.1 8B,30,24971323,word_dropped,reject,False,True,True,True,False
Llama 3.1 8B,30,24971323,schema_missing_field,reject,False,False,True,True,True
Llama 3.1 8B,30,24971323,schema_strength_out_of_range,reject,False,False,True,True,True
Llama 3.1 8B,30,24971323,whitespace_variant,retain,True,True,True,True,True
Llama 3.1 8B,30,24971323,nbsp_variant,retain,True,True,True,True,True
Llama 3.1 8B,30,24971323,trailing_period_removed,retain,True,True,True,True,True
Llama 3.1 8B,30,24971323,case_variant,surface,False,True,True,True,False
Llama 3.1 8B,30,24971323,unicode_dash_quote_variant,surface,False,True,True,True,False
Llama 3.1 8B,30,24971323,truncated_quote,surface,True,True,True,True,True
Llama 3.1 8B,31,26830141,wrong_pmid_in_corpus,reject,False,True,True,True,False
Llama 3.1 8B,31,26830141,wrong_pmid_not_in_corpus,reject,False,True,False,True,False
Llama 3.1 8B,31,26830141,sentence_from_other_pmid,reject,False,True,True,True,False
Llama 3.1 8B,31,26830141,direction_word_changed,reject,False,True,True,True,False
Llama 3.1 8B,31,26830141,sentence_composed_two_abstracts,reject,False,True,True,True,False
Llama 3.1 8B,31,26830141,word_dropped,reject,False,True,True,True,False
Llama 3.1 8B,31,26830141,schema_missing_field,reject,False,False,True,True,True
Llama 3.1 8B,31,26830141,schema_strength_out_of_range,reject,False,False,True,True,True
Llama 3.1 8B,31,26830141,whitespace_variant,retain,True,True,True,True,True
Llama 3.1 8B,31,26830141,nbsp_variant,retain,True,True,True,True,True
Llama 3.1 8B,31,26830141,trailing_period_removed,retain,True,True,True,True,True
Llama 3.1 8B,31,26830141,case_variant,surface,False,True,True,True,False
Llama 3.1 8B,31,26830141,unicode_dash_quote_variant,surface,False,True,True,True,False
Llama 3.1 8B,31,26830141,truncated_quote,surface,True,True,True,True,True
Llama 3.1 8B,32,24200212,wrong_pmid_in_corpus,reject,False,True,True,True,False
Llama 3.1 8B,32,24200212,wrong_pmid_not_in_corpus,reject,False,True,False,True,False
Llama 3.1 8B,32,24200212,sentence_from_other_pmid,reject,False,True,True,True,False
Llama 3.1 8B,32,24200212,number_changed,reject,False,True,True,True,False
Llama 3.1 8B,32,24200212,direction_word_changed,reject,False,True,True,True,False
Llama 3.1 8B,32,24200212,sentence_composed_two_abstracts,reject,False,True,True,True,False
Llama 3.1 8B,32,24200212,word_dropped,reject,False,True,True,True,False
Llama 3.1 8B,32,24200212,schema_missing_field,reject,False,False,True,True,True
Llama 3.1 8B,32,24200212,schema_strength_out_of_range,reject,False,False,True,True,True
Llama 3.1 8B,32,24200212,whitespace_variant,retain,True,True,True,True,True
Llama 3.1 8B,32,24200212,nbsp_variant,retain,True,True,True,True,True
Llama 3.1 8B,32,24200212,trailing_period_removed,retain,True,True,True,True,True
Llama 3.1 8B,32,24200212,case_variant,surface,False,True,True,True,False
Llama 3.1 8B,32,24200212,unicode_dash_quote_variant,surface,False,True,True,True,False
Llama 3.1 8B,32,24200212,truncated_quote,surface,True,True,True,True,True
Llama 3.1 8B,33,32093319,wrong_pmid_in_corpus,reject,False,True,True,True,False
Llama 3.1 8B,33,32093319,wrong_pmid_not_in_corpus,reject,False,True,False,True,False
Llama 3.1 8B,33,32093319,sentence_from_other_pmid,reject,False,True,True,True,False
Llama 3.1 8B,33,32093319,direction_word_changed,reject,False,True,True,True,False
Llama 3.1 8B,33,32093319,sentence_composed_two_abstracts,reject,False,True,True,True,False
Llama 3.1 8B,33,32093319,word_dropped,reject,False,True,True,True,False
Llama 3.1 8B,33,32093319,schema_missing_field,reject,False,False,True,True,True
Llama 3.1 8B,33,32093319,schema_strength_out_of_range,reject,False,False,True,True,True
Llama 3.1 8B,33,32093319,whitespace_variant,retain,True,True,True,True,True
Llama 3.1 8B,33,32093319,nbsp_variant,retain,True,True,True,True,True
Llama 3.1 8B,33,32093319,trailing_period_removed,retain,True,True,True,True,True
Llama 3.1 8B,33,32093319,case_variant,surface,False,True,True,True,False
Llama 3.1 8B,33,32093319,truncated_quote,surface,True,True,True,True,True
Llama 3.1 8B,34,27688124,wrong_pmid_in_corpus,reject,False,True,True,True,False
Llama 3.1 8B,34,27688124,wrong_pmid_not_in_corpus,reject,False,True,False,True,False
Llama 3.1 8B,34,27688124,sentence_from_other_pmid,reject,False,True,True,True,False
Llama 3.1 8B,34,27688124,direction_word_changed,reject,False,True,True,True,False
Llama 3.1 8B,34,27688124,sentence_composed_two_abstracts,reject,False,True,True,True,False
Llama 3.1 8B,34,27688124,word_dropped,reject,False,True,True,True,False
Llama 3.1 8B,34,27688124,schema_missing_field,reject,False,False,True,True,True
Llama 3.1 8B,34,27688124,schema_strength_out_of_range,reject,False,False,True,True,True
Llama 3.1 8B,34,27688124,whitespace_variant,retain,True,True,True,True,True
Llama 3.1 8B,34,27688124,nbsp_variant,retain,True,True,True,True,True
Llama 3.1 8B,34,27688124,trailing_period_removed,retain,True,True,True,True,True
Llama 3.1 8B,34,27688124,case_variant,surface,False,True,True,True,False
Llama 3.1 8B,34,27688124,truncated_quote,surface,True,True,True,True,True
Llama 3.1 8B,35,28602816,wrong_pmid_in_corpus,reject,False,True,True,True,False
Llama 3.1 8B,35,28602816,wrong_pmid_not_in_corpus,reject,False,True,False,True,False
Llama 3.1 8B,35,28602816,sentence_from_other_pmid,reject,False,True,True,True,False
Llama 3.1 8B,35,28602816,direction_word_changed,reject,False,True,True,True,False
Llama 3.1 8B,35,28602816,sentence_composed_two_abstracts,reject,False,True,True,True,False
Llama 3.1 8B,35,28602816,word_dropped,reject,False,True,True,True,False
Llama 3.1 8B,35,28602816,schema_missing_field,reject,False,False,True,True,True
Llama 3.1 8B,35,28602816,schema_strength_out_of_range,reject,False,False,True,True,True
Llama 3.1 8B,35,28602816,whitespace_variant,retain,True,True,True,True,True
Llama 3.1 8B,35,28602816,nbsp_variant,retain,True,True,True,True,True
Llama 3.1 8B,35,28602816,trailing_period_removed,retain,True,True,True,True,True
Llama 3.1 8B,35,28602816,case_variant,surface,False,True,True,True,False
Llama 3.1 8B,35,28602816,unicode_dash_quote_variant,surface,False,True,True,True,False
Llama 3.1 8B,35,28602816,truncated_quote,surface,True,True,True,True,True
Llama 3.1 8B,36,20851718,wrong_pmid_in_corpus,reject,False,True,True,True,False
Llama 3.1 8B,36,20851718,wrong_pmid_not_in_corpus,reject,False,True,False,True,False
Llama 3.1 8B,36,20851718,sentence_from_other_pmid,reject,False,True,True,True,False
Llama 3.1 8B,36,20851718,direction_word_changed,reject,False,True,True,True,False
Llama 3.1 8B,36,20851718,sentence_composed_two_abstracts,reject,False,True,True,True,False
Llama 3.1 8B,36,20851718,word_dropped,reject,False,True,True,True,False
Llama 3.1 8B,36,20851718,schema_missing_field,reject,False,False,True,True,True
Llama 3.1 8B,36,20851718,schema_strength_out_of_range,reject,False,False,True,True,True
Llama 3.1 8B,36,20851718,whitespace_variant,retain,True,True,True,True,True
Llama 3.1 8B,36,20851718,nbsp_variant,retain,True,True,True,True,True
Llama 3.1 8B,36,20851718,trailing_period_removed,retain,True,True,True,True,True
Llama 3.1 8B,36,20851718,case_variant,surface,False,True,True,True,False
Llama 3.1 8B,36,20851718,truncated_quote,surface,True,True,True,True,True
Llama 3.1 8B,37,39756804,wrong_pmid_in_corpus,reject,False,True,True,True,False
Llama 3.1 8B,37,39756804,wrong_pmid_not_in_corpus,reject,False,True,False,True,False
Llama 3.1 8B,37,39756804,sentence_from_other_pmid,reject,False,True,True,True,False
Llama 3.1 8B,37,39756804,direction_word_changed,reject,False,True,True,True,False
Llama 3.1 8B,37,39756804,sentence_composed_two_abstracts,reject,False,True,True,True,False
Llama 3.1 8B,37,39756804,word_dropped,reject,False,True,True,True,False
Llama 3.1 8B,37,39756804,schema_missing_field,reject,False,False,True,True,True
Llama 3.1 8B,37,39756804,schema_strength_out_of_range,reject,False,False,True,True,True
Llama 3.1 8B,37,39756804,whitespace_variant,retain,True,True,True,True,True
Llama 3.1 8B,37,39756804,nbsp_variant,retain,True,True,True,True,True
Llama 3.1 8B,37,39756804,trailing_period_removed,retain,True,True,True,True,True
Llama 3.1 8B,37,39756804,case_variant,surface,False,True,True,True,False
Llama 3.1 8B,37,39756804,truncated_quote,surface,True,True,True,True,True
Llama 3.1 8B,39,41207270,wrong_pmid_in_corpus,reject,False,True,True,True,False
Llama 3.1 8B,39,41207270,wrong_pmid_not_in_corpus,reject,False,True,False,True,False
Llama 3.1 8B,39,41207270,sentence_from_other_pmid,reject,False,True,True,True,False
Llama 3.1 8B,39,41207270,direction_word_changed,reject,False,True,True,True,False
Llama 3.1 8B,39,41207270,sentence_composed_two_abstracts,reject,False,True,True,True,False
Llama 3.1 8B,39,41207270,word_dropped,reject,False,True,True,True,False
Llama 3.1 8B,39,41207270,schema_missing_field,reject,False,False,True,True,True
Llama 3.1 8B,39,41207270,schema_strength_out_of_range,reject,False,False,True,True,True
Llama 3.1 8B,39,41207270,whitespace_variant,retain,True,True,True,True,True
Llama 3.1 8B,39,41207270,nbsp_variant,retain,True,True,True,True,True
Llama 3.1 8B,39,41207270,trailing_period_removed,retain,True,True,True,True,True
Llama 3.1 8B,39,41207270,case_variant,surface,False,True,True,True,False
Llama 3.1 8B,39,41207270,truncated_quote,surface,True,True,True,True,True
Llama 3.1 8B,40,24223847,wrong_pmid_in_corpus,reject,False,True,True,True,False
Llama 3.1 8B,40,24223847,wrong_pmid_not_in_corpus,reject,False,True,False,True,False
Llama 3.1 8B,40,24223847,sentence_from_other_pmid,reject,False,True,True,True,False
Llama 3.1 8B,40,24223847,number_changed,reject,False,True,True,True,False
Llama 3.1 8B,40,24223847,direction_word_changed,reject,False,True,True,True,False
Llama 3.1 8B,40,24223847,sentence_composed_two_abstracts,reject,False,True,True,True,False
Llama 3.1 8B,40,24223847,word_dropped,reject,False,True,True,True,False
Llama 3.1 8B,40,24223847,schema_missing_field,reject,False,False,True,True,True
Llama 3.1 8B,40,24223847,schema_strength_out_of_range,reject,False,False,True,True,True
Llama 3.1 8B,40,24223847,whitespace_variant,retain,True,True,True,True,True
Llama 3.1 8B,40,24223847,nbsp_variant,retain,True,True,True,True,True
Llama 3.1 8B,40,24223847,trailing_period_removed,retain,True,True,True,True,True
Llama 3.1 8B,40,24223847,case_variant,surface,False,True,True,True,False
Llama 3.1 8B,40,24223847,unicode_dash_quote_variant,surface,False,True,True,True,False
Llama 3.1 8B,40,24223847,truncated_quote,surface,True,True,True,True,True
Llama 3.1 8B,41,26908392,wrong_pmid_in_corpus,reject,False,True,True,True,False
Llama 3.1 8B,41,26908392,wrong_pmid_not_in_corpus,reject,False,True,False,True,False
Llama 3.1 8B,41,26908392,sentence_from_other_pmid,reject,False,True,True,True,False
Llama 3.1 8B,41,26908392,number_changed,reject,False,True,True,True,False
Llama 3.1 8B,41,26908392,sentence_composed_two_abstracts,reject,False,True,True,True,False
Llama 3.1 8B,41,26908392,word_dropped,reject,False,True,True,True,False
Llama 3.1 8B,41,26908392,schema_missing_field,reject,False,False,True,True,True
Llama 3.1 8B,41,26908392,schema_strength_out_of_range,reject,False,False,True,True,True
Llama 3.1 8B,41,26908392,whitespace_variant,retain,True,True,True,True,True
Llama 3.1 8B,41,26908392,nbsp_variant,retain,True,True,True,True,True
Llama 3.1 8B,41,26908392,trailing_period_removed,retain,True,True,True,True,True
Llama 3.1 8B,41,26908392,case_variant,surface,False,True,True,True,False
Llama 3.1 8B,41,26908392,unicode_dash_quote_variant,surface,False,True,True,True,False
Llama 3.1 8B,41,26908392,truncated_quote,surface,True,True,True,True,True
Llama 3.1 8B,42,25008351,wrong_pmid_in_corpus,reject,False,True,True,True,False
Llama 3.1 8B,42,25008351,wrong_pmid_not_in_corpus,reject,False,True,False,True,False
Llama 3.1 8B,42,25008351,sentence_from_other_pmid,reject,False,True,True,True,False
Llama 3.1 8B,42,25008351,sentence_composed_two_abstracts,reject,False,True,True,True,False
Llama 3.1 8B,42,25008351,word_dropped,reject,False,True,True,True,False
Llama 3.1 8B,42,25008351,schema_missing_field,reject,False,False,True,True,True
Llama 3.1 8B,42,25008351,schema_strength_out_of_range,reject,False,False,True,True,True
Llama 3.1 8B,42,25008351,whitespace_variant,retain,True,True,True,True,True
Llama 3.1 8B,42,25008351,nbsp_variant,retain,True,True,True,True,True
Llama 3.1 8B,42,25008351,trailing_period_removed,retain,True,True,True,True,True
Llama 3.1 8B,42,25008351,case_variant,surface,False,True,True,True,False
Llama 3.1 8B,42,25008351,unicode_dash_quote_variant,surface,False,True,True,True,False
Llama 3.1 8B,42,25008351,truncated_quote,surface,True,True,True,True,True
Llama 3.1 8B,44,41104323,wrong_pmid_in_corpus,reject,False,True,True,True,False
Llama 3.1 8B,44,41104323,wrong_pmid_not_in_corpus,reject,False,True,False,True,False
Llama 3.1 8B,44,41104323,sentence_from_other_pmid,reject,False,True,True,True,False
Llama 3.1 8B,44,41104323,sentence_composed_two_abstracts,reject,False,True,True,True,False
Llama 3.1 8B,44,41104323,word_dropped,reject,False,True,True,True,False
Llama 3.1 8B,44,41104323,schema_missing_field,reject,False,False,True,True,True
Llama 3.1 8B,44,41104323,schema_strength_out_of_range,reject,False,False,True,True,True
Llama 3.1 8B,44,41104323,whitespace_variant,retain,True,True,True,True,True
Llama 3.1 8B,44,41104323,nbsp_variant,retain,True,True,True,True,True
Llama 3.1 8B,44,41104323,trailing_period_removed,retain,True,True,True,True,True
Llama 3.1 8B,44,41104323,case_variant,surface,False,True,True,True,False
