source,source_id,query,title,year,journal,brain_system,feature_type,phenotype,diagnostic_context,relationship,direction,mechanism,directness,evidence_strength,supporting_sentence,citation_id,extraction_model,extraction_confidence
pubmed,31427669,Barratt Impulsiveness Scale fMRI,The Effect of Mindfulness Meditation on Impulsivity and its Neurobiological Correlates in Healthy Adults.,2019,Scientific reports,unknown,unknown,impulsivity (general),unknown,unknown,unclear,,unclear,0.5,"However, LTMs self-reported lower attentional impulsivity, but higher motor and non-planning impulsivity on the BIS-11 than MNPs.",31427669,vllm:llama-3.1-8b-instruct,medium
pubmed,34463411,Barratt Impulsiveness Scale fMRI,"Cocaine cue-induced mesocorticolimbic activation in cocaine users: Effects of personality traits, lifetime drug use, and acute stimulant ingestion.",2022,Addiction biology,unknown,functional connectivity,impulsivity (general),unknown,correlates_with,higher,,indirect,0.8,"Among the cocaine users, larger drug cue-induced responses during the placebo session were correlated with higher Barratt Impulsiveness Scale (BIS-11) nonplanning scores (associative striatum) and greater lifetime use of stimulant drugs (limbic, associative, and sensorimotor striatum).",34463411,vllm:llama-3.1-8b-instruct,high
pubmed,34792871,Barratt Impulsiveness Scale fMRI,How Interpersonal Psychotherapy Changes the Brain: A Study of fMRI in Borderline Personality Disorder.,2021,The Journal of clinical psychiatry,unknown,unknown,impulsivity (general),Borderline Personality Disorder,unknown,unclear,,unclear,,"Brain areas that showed modulation of their activity are the rTPJ and rACC, which are involved in mentalization processes that are fundamental to BPD pathology.",34792871,vllm:llama-3.1-8b-instruct,low
pubmed,21763642,Barratt Impulsiveness Scale fMRI,Neural substrates of time perception and impulsivity.,2011,Brain research,unknown,unknown,impulsivity (general),unknown,associated_with,unclear,,background,0.8,"Activation in the core control network, thus, may form a biological marker for cognitive time management and for impulsiveness.",21763642,vllm:llama-3.1-8b-instruct,high
pubmed,32464339,Barratt Impulsiveness Scale fMRI,Investigation of structure-function correlation among the young offspring of patients with bipolar disorder.,2020,Psychiatry research. Neuroimaging,unknown,unknown,impulsivity (general),bipolar disorder,correlates_with,unclear,,indirect,0.8,MD values in the cingulum were inversely correlated with the Child and Youth Resilience Measure and positively correlated with higher scores on the Barratt Impulsiveness Scale-Attentional.,32464339,vllm:llama-3.1-8b-instruct,medium
pubmed,25241087,Barratt Impulsiveness Scale fMRI,Response inhibition and its relation to multidimensional impulsivity.,2014,NeuroImage,unknown,unknown,impulsivity (general),unknown,associated_with,unclear,,background,0.5,Our findings indicate that the relationship of impulsivity and response inhibition has to be treated carefully.,25241087,vllm:llama-3.1-8b-instruct,medium
pubmed,27095357,Barratt Impulsiveness Scale fMRI,Sex differences in impulsivity and brain morphometry in methamphetamine users.,2017,Brain structure & function,unknown,unknown,impulsivity (general),methamphetamine users,associated_with,higher,,indirect,0.9,"METH users had higher impulsivity scores, on both the Cognitive and Behavioral Factors from the BIS (p < 0.0001-0.0001).",27095357,vllm:llama-3.1-8b-instruct,high
pubmed,37909379,Barratt Impulsiveness Scale fMRI,Changes in aspartate metabolism in the medial-prefrontal cortex of nicotine addicts based on J-edited magnetic resonance spectroscopy.,2023,Human brain mapping,unknown,unknown,unknown,nicotine addiction,correlates_with,higher,,indirect,0.8,"The elevated Asp level was observed in mPFC of NAs in contrast to nonsmokers, and the Asp level was positively correlated with the amount of daily smoking, which suggests that nicotine addiction may result in elevated Asp metabolism in the human brain.",37909379,vllm:llama-3.1-8b-instruct,high
pubmed,27743376,Barratt Impulsiveness Scale fMRI,Cortical folding patterns are associated with impulsivity in healthy young adults.,2017,Brain imaging and behavior,unknown,structural connectivity,impulsivity (general),healthy young adults,associated_with,higher,cortical folding,direct,0.8,"BIS subscores were positively correlated with cortical folding in several distinct areas: Total and attention scores were positively correlated with LGI in the left postcentral gyrus, cingulate gyrus, precentral gyrus, pars opercularis of the inferior frontal gyrus, right middle temporal gyrus, superior parietal gyrus, pericalcarine gyrus, and lateral occipital gyrus (each p < 0.05 CWP corr.).",27743376,vllm:llama-3.1-8b-instruct,high
pubmed,33951944,Barratt Impulsiveness Scale fMRI,Distinct clinical manifestations of obsessive-compulsive disorder are associated with cortical thickness alteration.,2022,The Australian and New Zealand journal of psychiatry,unknown,unknown,impulsivity (general),obsessive-compulsive disorder,associated_with,unclear,,background,0.8,"OCD patients with more obsessive beliefs and attentional impulsivity (OCD_OB_AT) had reduced cortical thickness at the inferior parietal gyrus, the superior and middle temporal gyrus and the insula compared with OCD patients with higher score on the non-planning impulsivity (OCD_NP, corrected p < 0.05).",33951944,vllm:llama-3.1-8b-instruct,low
pubmed,35852565,Barratt Impulsiveness Scale fMRI,Neural correlates of risky decision making in Parkinson's disease patients with impulse control disorders.,2022,Experimental brain research,unknown,unknown,impulsivity (general),Parkinson's disease,associated_with,higher,reward and sensorimotor dopaminergic pathways,indirect,0.8,"Across all patients, fewer draw choices (i.e., more impulsivity) were associated with greater activation during both decision making and outcome processing in a variety of frontal and parietal areas, cerebellum, and bilateral striatum.",35852565,vllm:llama-3.1-8b-instruct,high
pubmed,32645662,Barratt Impulsiveness Scale fMRI,Differential brain responses for perception of pain during empathic response in binge drinkers compared to non-binge drinkers.,2020,NeuroImage. Clinical,unknown,unknown,impulsivity (general),binge drinking,associated_with,unclear,,background,0.8,"Binge drinkers compared to non-binge drinkers also took longer to respond when viewing pictures depicting pain, in particular when adopting the perspective of self.",32645662,vllm:llama-3.1-8b-instruct,medium
pubmed,18479820,Barratt Impulsiveness Scale fMRI,An event-related fMRI study on risk taking by healthy individuals of high or low impulsiveness.,2008,Neuroscience letters,unknown,functional connectivity,impulsivity (general),unknown,associated_with,higher,,direct,0.8,We demonstrated that a stronger activation in the insula-orbitofrontal-parietal regions was found in the high impulsiveness group compared to the low impulsiveness group.,18479820,vllm:llama-3.1-8b-instruct,high
pubmed,21783257,Barratt Impulsiveness Scale fMRI,Is cerebellar volume related to bipolar disorder?,2011,Journal of affective disorders,unknown,unknown,impulsivity (general),bipolar disorder,associated_with,unclear,,background,0.5,Our findings suggest that the reduction in cerebellar volumes observed in BD type I might be a trait-related characteristic of this disorder.,21783257,vllm:llama-3.1-8b-instruct,low
pubmed,39796107,Barratt Impulsiveness Scale fMRI,The Relationship Between Impulsivity Traits and In Vivo Cerebral Serotonin Transporter and Serotonin 2A Receptor Binding in Healthy Individuals: A Double-Tracer PET Study with C-11 DASB and C-11 MDL100907.,2024,International journal of molecular sciences,unknown,unknown,impulsivity (general),unknown,correlates_with,higher,serotonergic neurotransmission,indirect,0.8,"Our results suggest that impulsivity traits, characterized by focusing on the present moment without considering future consequences, may be involved in serotonergic neurotransmission, particularly 5-HT2A receptor-mediated postsynaptic signaling in the CAU, which plays an important role in cognitive processes related to executive function, judgment of alternative outcomes, and inhibitory control.",39796107,vllm:llama-3.1-8b-instruct,high
pubmed,26189512,Barratt Impulsiveness Scale fMRI,Abnormalities of cortical structures in adolescent-onset conduct disorder.,2015,Psychological medicine,unknown,unknown,impulsivity (general),conduct disorder,correlates_with,lower,,indirect,0.8,"cortical thickness of the paralimbic structures was found to be negatively correlated with impulsivity and antisocial behaviors measured by the BIS and APSD, respectively.",26189512,vllm:llama-3.1-8b-instruct,high
pubmed,30105203,Barratt Impulsiveness Scale fMRI,Increased efficiency of brain connectivity networks in veterans with suicide attempts.,2018,NeuroImage. Clinical,unknown,structural connectivity,impulsivity (general),suicide attempt,associated_with,unclear,unknown,direct,0.8,Strong connectivity in the left PCC may be implicated in impulsivity in veterans with suicide attempt.,30105203,vllm:llama-3.1-8b-instruct,high
pubmed,35434889,Barratt Impulsiveness Scale fMRI,Distinct neural signatures of schizotypy and psychopathy during visual word-nonword recognition.,2022,Human brain mapping,unknown,unknown,impulsivity (general),unknown,associated_with,lower,,indirect,0.8,"Higher Motor Impulsivity was associated with lower activity in the fusiform (bilaterally), inferior frontal (right-sided), and temporal gyri (bilaterally) across all stimuli-types over resting baseline.",35434889,vllm:llama-3.1-8b-instruct,high
pubmed,26079873,Barratt Impulsiveness Scale fMRI,Barratt Impulsivity and Neural Regulation of Physiological Arousal.,2015,PloS one,unknown,unknown,impulsivity (general),unknown,associated_with,higher,unknown,indirect,0.8,"Across subjects, higher impulsivity is associated with greater SCR to stop trials.",26079873,vllm:llama-3.1-8b-instruct,high
pubmed,35131529,Barratt Impulsiveness Scale fMRI,Examination of gamma-aminobutyric acid and glutamate-glutamine levels in association with impulsive behavior in adolescent marijuana users.,2022,Drug and alcohol dependence,unknown,unknown,impulsivity (general),adolescent marijuana users,associated_with,unclear,,background,0.5,Lower GABA levels in MJ users may indicate alterations in excitatory-inhibitory mechanisms critical for neurodevelopment.,35131529,vllm:llama-3.1-8b-instruct,medium
pubmed,25269835,Barratt Impulsiveness Scale fMRI,Caudate asymmetry is related to attentional impulsivity and an objective measure of ADHD-like attentional problems in healthy adults.,2016,Brain structure & function,unknown,structural connectivity,impulsivity (general),ADHD,correlates_with,higher,differential passage of information through frontal-striatal networks,direct,0.8,We found that larger right relative to left caudate volumes correlated with both higher attentional impulsiveness and worse ADHD scores on the TOVA.,25269835,vllm:llama-3.1-8b-instruct,high
