record_id,pmid,title,year,journal,query,extracted_brain_system,extracted_feature_type,extracted_phenotype,extracted_diagnostic_context,extracted_relationship,extracted_direction,extracted_mechanism,extracted_directness,evidence_strength,supporting_sentence,schema_valid,schema_issues,citation_valid,sentence_present,sentence_anchored,semantic_support_score,phenotype_correct,feature_type_correct,relationship_correct,direction_correct,overclaiming_flag,hallucination_flag,review_decision,review_notes
62,34463411,"Cocaine cue-induced mesocorticolimbic activation in cocaine users: Effects of personality traits, lifetime drug use, and acute stimulant ingestion.",2022,Addiction biology,Barratt Impulsiveness Scale fMRI,unknown,functional connectivity,impulsivity (general),unknown,correlates_with,higher,,indirect,0.8,"Among the cocaine users, larger drug cue-induced responses during the placebo session were correlated with higher Barratt Impulsiveness Scale (BIS-11) nonplanning scores (associative striatum) and greater lifetime use of stimulant drugs (limbic, associative, and sensorimotor striatum).",yes,,yes,yes,yes,,,,,,,,,
63,34792871,How Interpersonal Psychotherapy Changes the Brain: A Study of fMRI in Borderline Personality Disorder.,2021,The Journal of clinical psychiatry,Barratt Impulsiveness Scale fMRI,unknown,unknown,impulsivity (general),Borderline Personality Disorder,unknown,unclear,,unclear,,"Brain areas that showed modulation of their activity are the rTPJ and rACC, which are involved in mentalization processes that are fundamental to BPD pathology.",no,evidence_strength not a number,yes,yes,yes,,,,,,,,,
64,21763642,Neural substrates of time perception and impulsivity.,2011,Brain research,Barratt Impulsiveness Scale fMRI,unknown,unknown,impulsivity (general),unknown,associated_with,unclear,,background,0.8,"Activation in the core control network, thus, may form a biological marker for cognitive time management and for impulsiveness.",yes,,yes,yes,yes,,,,,,,,,
65,32464339,Investigation of structure-function correlation among the young offspring of patients with bipolar disorder.,2020,Psychiatry research. Neuroimaging,Barratt Impulsiveness Scale fMRI,unknown,unknown,impulsivity (general),bipolar disorder,correlates_with,unclear,,indirect,0.8,MD values in the cingulum were inversely correlated with the Child and Youth Resilience Measure and positively correlated with higher scores on the Barratt Impulsiveness Scale-Attentional.,yes,,yes,yes,yes,,,,,,,,,
66,25241087,Response inhibition and its relation to multidimensional impulsivity.,2014,NeuroImage,Barratt Impulsiveness Scale fMRI,unknown,unknown,impulsivity (general),unknown,associated_with,unclear,,background,0.5,Our findings indicate that the relationship of impulsivity and response inhibition has to be treated carefully.,yes,,yes,yes,yes,,,,,,,,,
67,27095357,Sex differences in impulsivity and brain morphometry in methamphetamine users.,2017,Brain structure & function,Barratt Impulsiveness Scale fMRI,unknown,unknown,impulsivity (general),methamphetamine users,associated_with,higher,,indirect,0.9,"METH users had higher impulsivity scores, on both the Cognitive and Behavioral Factors from the BIS (p < 0.0001-0.0001).",yes,,yes,yes,yes,,,,,,,,,
68,37909379,Changes in aspartate metabolism in the medial-prefrontal cortex of nicotine addicts based on J-edited magnetic resonance spectroscopy.,2023,Human brain mapping,Barratt Impulsiveness Scale fMRI,unknown,unknown,unknown,nicotine addiction,correlates_with,higher,,indirect,0.8,"The elevated Asp level was observed in mPFC of NAs in contrast to nonsmokers, and the Asp level was positively correlated with the amount of daily smoking, which suggests that nicotine addiction may result in elevated Asp metabolism in the human brain.",yes,,yes,yes,yes,,,,,,,,,
69,27743376,Cortical folding patterns are associated with impulsivity in healthy young adults.,2017,Brain imaging and behavior,Barratt Impulsiveness Scale fMRI,unknown,structural connectivity,impulsivity (general),healthy young adults,associated_with,higher,cortical folding,direct,0.8,"BIS subscores were positively correlated with cortical folding in several distinct areas: Total and attention scores were positively correlated with LGI in the left postcentral gyrus, cingulate gyrus, precentral gyrus, pars opercularis of the inferior frontal gyrus, right middle temporal gyrus, superior parietal gyrus, pericalcarine gyrus, and lateral occipital gyrus (each p < 0.05 CWP corr.).",yes,,yes,yes,yes,,,,,,,,,
70,33951944,Distinct clinical manifestations of obsessive-compulsive disorder are associated with cortical thickness alteration.,2022,The Australian and New Zealand journal of psychiatry,Barratt Impulsiveness Scale fMRI,unknown,unknown,impulsivity (general),obsessive-compulsive disorder,associated_with,unclear,,background,0.8,"OCD patients with more obsessive beliefs and attentional impulsivity (OCD_OB_AT) had reduced cortical thickness at the inferior parietal gyrus, the superior and middle temporal gyrus and the insula compared with OCD patients with higher score on the non-planning impulsivity (OCD_NP, corrected p < 0.05).",yes,,yes,yes,yes,,,,,,,,,
71,35852565,Neural correlates of risky decision making in Parkinson's disease patients with impulse control disorders.,2022,Experimental brain research,Barratt Impulsiveness Scale fMRI,unknown,unknown,impulsivity (general),Parkinson's disease,associated_with,higher,reward and sensorimotor dopaminergic pathways,indirect,0.8,"Across all patients, fewer draw choices (i.e., more impulsivity) were associated with greater activation during both decision making and outcome processing in a variety of frontal and parietal areas, cerebellum, and bilateral striatum.",yes,,yes,yes,yes,,,,,,,,,
72,32645662,Differential brain responses for perception of pain during empathic response in binge drinkers compared to non-binge drinkers.,2020,NeuroImage. Clinical,Barratt Impulsiveness Scale fMRI,unknown,unknown,impulsivity (general),binge drinking,associated_with,unclear,,background,0.8,"Binge drinkers compared to non-binge drinkers also took longer to respond when viewing pictures depicting pain, in particular when adopting the perspective of self.",yes,,yes,yes,yes,,,,,,,,,
73,18479820,An event-related fMRI study on risk taking by healthy individuals of high or low impulsiveness.,2008,Neuroscience letters,Barratt Impulsiveness Scale fMRI,unknown,functional connectivity,impulsivity (general),unknown,associated_with,higher,,direct,0.8,We demonstrated that a stronger activation in the insula-orbitofrontal-parietal regions was found in the high impulsiveness group compared to the low impulsiveness group.,yes,,yes,yes,yes,,,,,,,,,
74,21783257,Is cerebellar volume related to bipolar disorder?,2011,Journal of affective disorders,Barratt Impulsiveness Scale fMRI,unknown,unknown,impulsivity (general),bipolar disorder,associated_with,unclear,,background,0.5,Our findings suggest that the reduction in cerebellar volumes observed in BD type I might be a trait-related characteristic of this disorder.,yes,,yes,yes,yes,,,,,,,,,
75,39796107,The Relationship Between Impulsivity Traits and In Vivo Cerebral Serotonin Transporter and Serotonin 2A Receptor Binding in Healthy Individuals: A Double-Tracer PET Study with C-11 DASB and C-11 MDL100907.,2024,International journal of molecular sciences,Barratt Impulsiveness Scale fMRI,unknown,unknown,impulsivity (general),unknown,correlates_with,higher,serotonergic neurotransmission,indirect,0.8,"Our results suggest that impulsivity traits, characterized by focusing on the present moment without considering future consequences, may be involved in serotonergic neurotransmission, particularly 5-HT2A receptor-mediated postsynaptic signaling in the CAU, which plays an important role in cognitive processes related to executive function, judgment of alternative outcomes, and inhibitory control.",yes,,yes,yes,yes,,,,,,,,,
76,26189512,Abnormalities of cortical structures in adolescent-onset conduct disorder.,2015,Psychological medicine,Barratt Impulsiveness Scale fMRI,unknown,unknown,impulsivity (general),conduct disorder,correlates_with,lower,,indirect,0.8,"cortical thickness of the paralimbic structures was found to be negatively correlated with impulsivity and antisocial behaviors measured by the BIS and APSD, respectively.",yes,,yes,yes,yes,,,,,,,,,
77,30105203,Increased efficiency of brain connectivity networks in veterans with suicide attempts.,2018,NeuroImage. Clinical,Barratt Impulsiveness Scale fMRI,unknown,structural connectivity,impulsivity (general),suicide attempt,associated_with,unclear,unknown,direct,0.8,Strong connectivity in the left PCC may be implicated in impulsivity in veterans with suicide attempt.,yes,,yes,yes,yes,,,,,,,,,
78,35434889,Distinct neural signatures of schizotypy and psychopathy during visual word-nonword recognition.,2022,Human brain mapping,Barratt Impulsiveness Scale fMRI,unknown,unknown,impulsivity (general),unknown,associated_with,lower,,indirect,0.8,"Higher Motor Impulsivity was associated with lower activity in the fusiform (bilaterally), inferior frontal (right-sided), and temporal gyri (bilaterally) across all stimuli-types over resting baseline.",yes,,yes,yes,yes,,,,,,,,,
79,26079873,Barratt Impulsivity and Neural Regulation of Physiological Arousal.,2015,PloS one,Barratt Impulsiveness Scale fMRI,unknown,unknown,impulsivity (general),unknown,associated_with,higher,unknown,indirect,0.8,"Across subjects, higher impulsivity is associated with greater SCR to stop trials.",yes,,yes,yes,yes,,,,,,,,,
80,35131529,Examination of gamma-aminobutyric acid and glutamate-glutamine levels in association with impulsive behavior in adolescent marijuana users.,2022,Drug and alcohol dependence,Barratt Impulsiveness Scale fMRI,unknown,unknown,impulsivity (general),adolescent marijuana users,associated_with,unclear,,background,0.5,Lower GABA levels in MJ users may indicate alterations in excitatory-inhibitory mechanisms critical for neurodevelopment.,yes,,yes,yes,yes,,,,,,,,,
81,25269835,Caudate asymmetry is related to attentional impulsivity and an objective measure of ADHD-like attentional problems in healthy adults.,2016,Brain structure & function,Barratt Impulsiveness Scale fMRI,unknown,structural connectivity,impulsivity (general),ADHD,correlates_with,higher,differential passage of information through frontal-striatal networks,direct,0.8,We found that larger right relative to left caudate volumes correlated with both higher attentional impulsiveness and worse ADHD scores on the TOVA.,yes,,yes,yes,yes,,,,,,,,,
82,19560123,Ventral striatal activation during reward anticipation correlates with impulsivity in alcoholics.,2009,Biological psychiatry,Barratt Impulsiveness Scale fMRI,unknown,functional connectivity,impulsivity (general),alcohol dependence,correlates_with,higher,reward anticipation,direct,0.8,"Low activation of the ventral striatum and anterior cingulate during gain anticipation was correlated with high impulsivity only in alcoholics, not in control subjects.",yes,,yes,yes,yes,,,,,,,,,
83,14572528,Response inhibition and impulsivity: an fMRI study.,2003,Neuropsychologia,Barratt Impulsiveness Scale fMRI,unknown,functional connectivity,impulsivity (general),antisocial personality disorder,associated_with,unclear,,background,0.8,Neuroimaging of brain activity during the Go/NoGo task may be useful in understanding the functional neuroanatomy and associated neurochemistry of response inhibition.,yes,,yes,yes,yes,,,,,,,,,
84,33872964,Diffusion tensor imaging of corpus callosum in adolescent females with borderline personality disorder.,2021,Journal of psychiatric research,Barratt Impulsiveness Scale fMRI,unknown,structural connectivity,impulsivity (general),borderline personality disorder,correlates_with,lower,,direct,0.8,There was a negative correlation between FA values in the genu and body of CC and impulsivity.,yes,,yes,yes,yes,,,,,,,,,
